,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
126,The internet was down,The internet was down,"[ 0.66996634  2.3883634   1.4736402  ... -0.40906948 -1.7962922
  1.824538  ]","[ 0.66996634  2.3883634   1.4736402  ... -0.40906948 -1.7962922
  1.824538  ]"
127,An email was sent,The email was sent,"[-0.7094619   7.029996    4.7296696  ... -2.004394   -0.42489982
  3.3991566 ]","[-1.2027183   7.0360193   3.3082998  ... -1.8786111   0.28889412
  1.9204793 ]"
128,The letter was opened,A letter was opened,"[-1.1189077   3.8269763   1.7367256  ... -0.68249255 -0.4873351
  0.13364568]","[-0.46109295  4.8486214   2.1050224  ... -1.7085841  -0.78637576
  0.10653472]"
129,The package was heavy,A package was heavy,"[-0.35950536  3.2713568   2.6733055  ... -1.0133926   0.8467933
  1.5715718 ]","[ 0.40724528  3.5891566   3.6321974  ... -2.4838212  -0.52893716
  0.39353532]"
130,The news was upsetting,News was upsetting,"[-0.8900951   1.6894486   0.04996077 ... -0.35916367 -1.6635334
  1.4706006 ]","[-0.57110286  0.5378142  -0.0550863  ... -1.2783446  -1.7256769
  2.6219227 ]"
131,A story was told,The story was told,[-1.9186606 -1.8138473  1.6417114 ... -0.7318699 -3.6190953  3.3821044],[-1.3837988 -0.8481278  1.718519  ... -0.5320196 -3.008293   2.9522614]
132,The song was catchy,A song was catchy,[1.7247581  1.9147246  0.4107943  ... 0.28153247 0.61510646 0.01604123],"[ 1.1338139   1.3420372  -0.00384864 ... -0.56431955  0.3177977
 -0.16215445]"
133,A painting was displayed,The painting was displayed.,"[-2.8774278  -0.5199785   0.80977166 ... -1.2622144  -2.939169
  1.6025895 ]","[-2.3196948  -0.89321166  1.7919891  ... -0.8371323  -1.3922781
  1.319313  ]"
134,The sculpture was intricate,A sculpture was intricate.,"[-2.7890577  -0.23714662  1.1984397  ... -2.572914    0.0432523
  2.811813  ]","[-3.2050185  -0.8655243   2.46559    ... -2.52203     0.04468164
  3.0808115 ]"
135,The museum was fascinating,A museum was fascinating.,"[ 0.01978254 -1.3520849   1.4591928  ... -2.0935137  -1.4246229
  2.4103923 ]","[-1.3274983  -1.0842085   2.2236977  ... -2.8039384  -0.93303955
  1.9331754 ]"
136,A park was quiet,The park was quiet.,[ 3.5069313 -5.1722207  0.4812026 ... -2.6570823 -2.9227028  2.4835975],"[ 3.7009633  -5.0941234   0.97723943 ... -1.4797585   0.23901662
  1.6874098 ]"
137,The library was peaceful,A library was peaceful,"[ 0.14463219 -1.8744489   0.9862592  ... -0.47027206 -0.89134765
  2.969914  ]",[-1.0171255 -2.1712213  1.3549783 ... -1.1654505 -2.456595   3.308084 ]
138,A restaurant was full,The restaurant was full.,"[ 0.39906472 -4.328931    2.60882    ... -1.4015274  -3.6552124
  3.714611  ]","[ 0.1302135  -5.131337    2.6607873  ...  0.21522117 -1.1207458
  3.757016  ]"
139,The cafe was charming,A cafe was charming.,[ 1.7140197 -5.521817   3.096148  ... -1.6103917 -3.6206303  3.5907829],[ 1.2726831 -5.1277137  3.4463487 ... -2.356481  -3.7832103  3.2392526]
140,A shop was robbed,The shop was robbed.,"[ 0.03840458 -1.0536922   3.7200625  ... -1.7262105  -3.2662568
  2.6270766 ]","[-0.6268818  -0.4720657   3.1669888  ... -0.68343204 -0.5075862
  1.6199452 ]"
141,The store was closing,A store was closing.,"[ 0.21222031 -3.0466788   4.04296    ...  0.19268453 -0.77595335
  0.06399401]","[-0.5281131  -2.097749    5.545204   ... -0.0252246  -0.59698665
 -0.02164259]"
142,The market was vibrant,A market was vibrant.,"[ 1.355019   -2.1981435   2.4333792  ... -0.69742036 -2.1357045
  2.9345124 ]","[ 0.31732148 -3.0040114   2.9439092  ... -0.8418683  -1.4878519
  2.181199  ]"
143,A street was blocked,The street was blocked,"[ 1.4539522  -2.8930197   1.607687   ...  0.61082816 -3.4820168
  2.0324733 ]",[ 1.26357   -2.0603848  1.4653835 ...  1.4008489 -2.073214   1.4126755]
144,The city was noisy,A city was noisy.,"[-1.35036    -0.16253203  0.3238692  ...  0.41619766 -2.5877059
  3.2209525 ]","[-2.0717204  -1.2727436   1.6233412  ... -0.60714644 -1.8860753
  3.1102698 ]"
145,The town was sleepy,A town was sleepy.,"[ 1.3301368  -4.4547596   0.687687   ...  0.16001052 -2.1781416
  2.9798708 ]","[ 0.13132615 -5.2351027   2.5319843  ...  0.17001238 -2.242349
  2.4829497 ]"
146,A village was quaint,The village was quaint.,"[-0.29847252 -4.3916845   0.26930797 ... -0.06440544 -2.9593213
  3.085001  ]",[ 1.0510632 -6.2109632  1.080055  ...  0.6668278 -1.3481314  2.8436704]
147,The country was vast,A country was vast,"[ 0.16810265  1.4158921   2.2926817  ... -0.51793605  1.327316
  2.6225762 ]","[ 0.6814256   0.46636796  2.0527449  ... -1.8640016   0.36830238
  2.379121  ]"
148,A mountain loomed large,The mountain loomed large.,"[ 2.29545    -1.8691584  -1.0459449  ... -0.19376197 -1.2336203
  2.2563548 ]","[ 0.99243283 -0.9972629   0.20123422 ...  0.9410427  -0.602226
  1.5886064 ]"
149,The river flowed swiftly,A river flowed swiftly.,[ 1.8077347  1.582355   0.3225804 ... -1.0583344 -3.126503   1.0492904],"[ 1.1018512   2.503159    0.96833295 ... -1.2548088  -1.950455
  1.5777086 ]"
150,A lake was serene,The lake was serene,[-1.0817504 -1.9712222  0.72184   ... -0.7659073 -2.725949   3.0376801],[-0.1092647 -2.6005094  1.5231138 ... -0.7052126 -1.3604891  2.982154 ]
151,The sea was rough,A sea was rough,[ 0.3244295  1.6802893  1.1060826 ... -0.5289939 -1.7718557  2.4900355],"[ 0.37073457  1.4559147   1.8272871  ... -0.48154214 -0.93009084
  2.6194754 ]"
152,An ocean was deep,The ocean was deep,"[-0.46353447  3.3396473   3.4331424  ...  0.310664   -3.2316234
  1.7350154 ]","[-0.5367101   3.2833123   2.526397   ...  0.21510306 -2.575639
  1.717802  ]"
153,A beach was crowded,The beach was crowded.,"[ 1.654089   -3.0835402   4.0479994  ... -0.30243164 -0.31130582
  4.1983585 ]",[ 1.1122038 -3.6960258  4.17822   ...  1.0370458  1.0143373  4.02706  ]
154,The desert was hot,A desert was hot.,"[-0.16292584  1.0306269   2.1070352  ... -0.20732145 -1.3226876
  3.4414759 ]","[-0.66134655  0.8169262   2.9882863  ... -0.8045605  -0.37586904
  3.4301553 ]"
155,A forest was dark,The forest was dark.,"[-0.02555317 -0.05410039  1.6591496  ... -3.8590941  -1.5698745
  1.5422707 ]","[-0.73133504 -1.1024988   1.8117111  ... -1.691337    0.61602026
  1.0761392 ]"
156,The jungle was teeming with life,A jungle was teeming with life.,"[-0.0716231   0.08644275  1.3491801  ... -0.26271924 -0.05513397
  1.3198093 ]","[ 0.2822333  -0.06651717  1.2826959  ...  0.30704436  1.0854263
  1.0612036 ]"
157,A field was full of flowers,The field was full of flowers,"[-1.1418906   0.66225195  1.0474063  ... -0.58015746 -2.0420551
  3.0531247 ]","[-0.25688612  0.25816393  1.589872   ...  1.124556   -1.657578
  3.6345303 ]"
158,The farm was productive,A farm was productive.,[ 0.9456402 -1.2230103  0.3140355 ... -2.3330052 -1.6956024  3.195317 ],"[ 0.83347845 -0.6706244   1.5075207  ... -2.9925566  -1.0781019
  2.7152085 ]"
159,A garden was overgrown,The garden was overgrown.,[ 1.6625624 -3.5419395  1.5138793 ... -2.5236707 -2.6293564  4.8597717],[ 2.3371584 -4.063721   2.248833  ... -1.1127812 -1.7505306  4.5209966]
160,The flowers wilted,Flowers wilted.,"[ 4.303055    1.996996   -1.6092477  ... -0.21787108 -2.5902166
  0.92194474]",[ 3.6761494  1.3446264 -1.6735958 ...  0.288639  -2.2134795  1.1412588]
161,A tree fell down,The tree fell down.,"[ 2.365453    1.9879062   0.66023463 ... -2.6740007  -1.6912525
  3.7007086 ]",[ 2.369397   2.2487178  2.1309266 ... -1.7173278  0.5417075  2.9154325]
162,The birds flew away,Birds flew away,"[ 0.7492342   1.5581276   0.2860833  ... -2.2211816  -0.31562176
  3.4064374 ]","[ 0.5864055   0.19931513  0.12886548 ... -2.029934    0.27033108
  2.5341163 ]"
163,The animals migrated,Animals migrated,"[ 1.4480977   0.6211524   0.62980455 ... -3.0246713   0.34041163
  3.2586915 ]","[ 2.0392106   0.07826146  0.02101994 ... -2.985244    0.21706839
  3.6256773 ]"
164,The sun rose,The sun rose.,[ 1.0154115  3.9152195  1.3636748 ...  2.0182965 -5.154532   3.7165744],[ 0.655406   3.675519   1.8407149 ...  2.2204843 -3.5555406  3.1138983]
165,The moon was full,A moon was full,[-1.1867796 -1.1547513  2.1466641 ... -2.4982266 -4.1151648  2.514332 ],[-1.3526969 -1.3211299  2.6531477 ... -2.1573439 -3.1917276  2.0624557]
166,The stars sparkled,Stars sparkled,"[ 0.85926455  0.3316932  -1.9891086  ...  0.25220415 -2.329578
  1.4138435 ]","[-0.11522448  2.6426215  -0.97917795 ...  1.0831405  -3.6059008
  1.942437  ]"
167,The sky was clear,A sky was clear,"[ 0.22172676 -1.7084627   3.0460403  ... -2.1655278  -5.0282636
  1.8466346 ]",[ 0.1611827 -1.5975274  3.8361096 ... -2.6048732 -4.8685555  3.07204  ]
168,A cloud covered the sun,The cloud covered the sun.,"[-0.54189456  0.4538784   2.70256    ...  0.07068612 -4.3216033
  2.6805058 ]","[-0.3142469   1.8543859   3.2215745  ...  0.88805145 -2.9035578
  1.638711  ]"
169,The rain drenched the town,Rain drenched the town,"[ 0.75921005 -0.69098663  1.6204678  ...  1.2015401  -5.0198402
  0.6202143 ]",[-0.6673308 -2.4120026  1.5018301 ...  1.2569917 -4.4109745  1.3196347]
170,A cat sat on the windowsill,The cat sat on the windowsill.,[ 3.0715706  0.7358831  0.9201605 ... -1.3187282 -1.3366442  2.091174 ],[ 4.282387   1.3341528  1.5857036 ... -0.7104738 -3.0484264  3.6069937]
171,The dog slept soundly,A dog slept soundly.,"[ 1.2826673   1.6571783  -0.93768156 ... -1.8839169   1.9915612
  3.4923046 ]",[ 0.7328515  1.5825197 -0.6430669 ... -1.2302701  3.6504822  3.8391597]
172,An owl hooted in the night,The owl hooted in the night.,"[-0.8507116   0.264058   -0.6329625  ... -1.6751225  -0.05115968
  2.4526854 ]","[-0.03827574  0.53227067 -0.6433734  ... -1.7521594   0.2688518
  2.2774863 ]"
173,The fox hunted in the forest,A fox hunted in a forest.,[ 1.586351   1.1429287 -1.4469714 ... -1.2942343  1.0570284  1.8116755],"[ 1.8963146   1.4823805  -0.39876157 ... -1.322983    2.4601727
  0.51392794]"
174,A rabbit scurried through the field,The rabbit scurried through the field.,"[ 1.1853278   0.90041506 -0.3472839  ... -1.1764116  -2.2940798
  1.795723  ]","[ 2.6243584   0.7737887   0.14954244 ... -0.88417804 -1.5532751
  2.2206774 ]"
175,The deer grazed peacefully,Deer grazed peacefully.,"[ 1.8399471  -2.7879977   0.44363213 ... -2.69074    -0.70524514
  3.0470066 ]","[ 1.9497992  -2.3413389   0.28711566 ... -2.4573228   0.92326707
  2.9300413 ]"
176,A bird built a nest,The bird built a nest.,[ 3.0699527  0.6843187  3.2634673 ... -2.9266672 -0.6256329  1.2917448],"[ 4.760575    2.3567247   2.7543972  ... -3.603305    0.10504389
  1.8223258 ]"
177,The bees buzzed around the flowers,Bees buzzed around the flowers,"[ 0.6721373  -0.67648906 -1.1920731  ... -0.9439931  -1.8471802
 -0.29807132]","[ 0.8387199  -0.41588405 -0.86596197 ... -0.1319742  -1.3915123
 -0.03942986]"
178,A squirrel gathered nuts,The squirrel gathered nuts,"[-0.05832994  1.6354961   3.3990026  ... -3.302208   -0.22447966
 -1.1175393 ]","[ 1.5303743   2.0070226   3.197061   ... -2.5082192   1.0213752
 -0.61125124]"
179,The bear hibernated in its cave,A bear hibernated in a cave,[ 1.2156241  2.0365257 -1.2599642 ... -1.0534341  4.2481503  2.0711875],[ 1.5507927  1.785628  -1.3253906 ... -1.6843247  3.8084564  2.2375827]
180,A wolf howled at the moon,The wolf howled at the moon.,[-0.7859245  3.1132681 -1.8168887 ... -1.7255014  0.5329565  1.6847193],"[ 0.1631451   3.0797257  -1.4994329  ... -1.4040362   0.24231774
  2.1711206 ]"
181,The lion stalked its prey,A lion stalked its prey.,[ 1.505705   1.4812759  0.7930351 ...  1.3943361 -1.069147   2.5717816],"[ 0.01156681  2.4946303   0.96170026 ...  1.2881558  -0.5903989
  3.0208602 ]"
182,An elephant trumpeted loudly,The elephant trumpeted loudly.,"[-1.0366026   3.707101    1.257179   ... -2.2714996  -0.00550034
  3.0840316 ]","[-0.42152724  3.8341887   0.61792016 ... -1.2428845   0.83282614
  2.597448  ]"
183,The monkey swung from the trees,A monkey swung from the trees.,"[ 2.0339508   2.0220268   0.87551236 ... -0.4707549   0.81448525
  0.6095945 ]","[ 1.1892294   2.5978293   2.3712318  ... -0.7394061   0.8559207
  0.64489496]"
184,A giraffe reached for the leaves,The giraffe reached for the leaves.,"[ 0.19274327  2.4094925   2.0652483  ... -0.10859393 -1.2479967
  1.1949455 ]","[ 1.3084507   3.0284421   2.4976912  ...  0.27296805 -1.1888837
  0.79836684]"
185,The zebra ran across the savanna,A zebra ran across a savanna,"[-0.92331076  2.1723351   1.2668716  ... -0.14148241 -2.7474618
  4.658627  ]","[-0.30594054  1.3967263   1.021516   ... -0.29172203 -1.7181808
  4.3646755 ]"
186,A hippopotamus wallowed in the mud,The hippopotamus wallowed in the mud,"[-2.3129487   0.15313342 -0.50741726 ...  0.2789242  -1.1770539
  3.6261396 ]","[-2.128684    0.80704933 -0.90394485 ...  0.46191108 -1.8139491
  3.4484985 ]"
187,The rhino charged towards the jeep,A rhino charged towards a jeep,"[-1.9694883   4.1132393  -0.79320234 ...  0.3683484  -0.89517266
  1.5387911 ]","[-2.2013242   3.5112453  -0.5013853  ...  0.08525235 -0.8152041
  2.0456924 ]"
188,A whale swam in the ocean,The whale swam in the ocean,"[-1.2480856   1.2228556   2.0783784  ...  0.06549414 -1.3598546
  1.5330944 ]","[-1.2505943   0.87784785  1.5225319  ... -0.15520565 -1.7815057
  0.81716603]"
189,The dolphin leaped out of the water,A dolphin leaped out of the water,"[-0.6344941   5.8447714   0.7152198  ... -0.11322618 -2.6230295
  4.338646  ]","[-1.3094674   5.515663    0.6924245  ... -0.18834916 -2.3929129
  4.6562605 ]"
190,A shark circled the boat,The shark circled the boat.,"[-0.10718171  0.87554425  1.2557303  ...  0.7753563  -2.8391898
  0.50973994]","[ 0.58150864  0.8481254   1.6105646  ...  0.5000418  -2.064856
  0.9161846 ]"
191,The turtle slowly made its way to the sea,A turtle slowly made its way to the sea,"[ 0.7350137   1.4333838   1.6544471  ... -0.47814327  2.8425426
  2.6907873 ]","[-0.15293187  1.0141318   2.003926   ... -0.5691328   2.893567
  3.6322644 ]"
192,A fish swam in the coral reef,The fish swam in the coral reef.,"[-0.5066212   1.5787637   0.7285745  ...  0.51187867 -0.90638196
  1.5873781 ]","[-0.31929746  1.3057151   1.1695671  ...  1.1871938  -2.2094522
  1.0013652 ]"
193,The octopus hid in the rocks,An octopus hid in the rocks,[1.4007262  0.80076367 3.3131852  ... 0.6024684  0.33942816 0.19243407],"[ 1.0532635   1.1115427   3.7259958  ...  0.41946077 -0.01721079
  0.72662675]"
194,A crab scuttled across the sand,The crab scuttled across the sand.,"[ 0.18084654  0.67845106  2.1523001  ... -0.3012328   0.58937824
  1.4082637 ]","[ 0.35315025  1.2630566   2.6440582  ... -0.15435003  0.18854156
  1.6968739 ]"
195,The starfish clung to the rock,A starfish clung to a rock,"[ 1.8523351   2.3124905   2.865419   ...  2.4741056  -1.336194
  0.17366028]","[ 1.8270895   2.0027041   3.212872   ...  2.3279777  -1.4273793
  0.14595987]"
196,A seagull flew above the waves,The seagull flew above the waves,"[ 0.3224519   3.0835555   2.439354   ... -0.7574538  -0.11924964
  1.5496178 ]","[ 0.93780714  3.5522373   2.874366   ... -0.8752496  -0.06693299
  1.2212578 ]"
197,The waves crashed on the shore,Waves crashed on the shore,"[ 0.8800505   2.7780087  -0.19404864 ...  1.4471718  -1.2750355
  1.4976768 ]",[ 1.5933136  1.8626453  0.2116462 ...  1.3774129 -1.3813767  1.8353211]
198,A ship sailed on the horizon,The ship sailed on the horizon,"[-3.3258564   0.7704173   2.5221927  ...  0.28325424 -0.9492135
  0.8879814 ]","[-2.4676335   0.38824174  2.1950176  ...  1.9095231  -1.2775983
  0.48779058]"
199,The boat rocked gently,A boat rocked gently,"[ 0.54453546  0.30196062 -0.09250659 ...  0.5985382   0.10344502
  3.4177818 ]","[ 0.32461053  1.1565785  -0.3349527  ...  0.7867759  -1.7763197
  3.7862802 ]"
200,A storm raged at sea,The storm raged at sea.,"[-2.588086    1.545834    1.2867838  ...  0.08571946 -2.2922144
  1.7995371 ]","[-2.1880286   2.698553    2.4840033  ...  0.78911304 -1.0628942
  1.1136681 ]"
201,The wind howled fiercely,Wind howled fiercely.,"[ 0.44473523  2.0436335  -2.8985436  ...  0.03551726 -0.79518735
  0.52590054]","[-0.29769078  2.7145793  -2.309926   ...  0.26545826  1.2264646
  0.4776886 ]"
202,A tree swayed in the wind,The tree swayed in the wind,"[-1.3574897   0.8158248  -1.7202623  ... -0.67381173 -2.1211698
  1.6311716 ]","[-0.9827314   0.46581903 -1.86185    ... -0.38427684 -1.3691779
  1.4097764 ]"
203,The leaves fell to the ground,Leaves fell to the ground.,"[ 0.96509403 -0.88158065 -1.4567622  ... -1.0590721  -1.5504168
  2.269498  ]","[ 1.5799634  -1.5011123  -1.5691208  ... -0.86344004 -1.4384487
  2.533957  ]"
204,A flower bloomed in the spring,The flower bloomed in the spring.,"[ 1.6048464   0.61212593  0.03113161 ...  1.267511   -2.7422333
  1.6902161 ]","[ 1.2621288   0.1833843  -0.08067209 ...  1.2550585  -2.624566
  3.1289601 ]"
205,The sun warmed the earth,Sun warmed the earth.,"[-0.65638494  2.776397    2.2054126  ... -0.7654649  -2.9240527
  3.7933433 ]","[ 0.38767695  1.8962799   2.6245015  ... -0.17875358 -1.9616705
  3.5246005 ]"
206,A shadow stretched long,The shadow stretched long,"[ 0.11119662 -0.98924315  0.29520616 ...  0.88521165 -1.5292151
  1.1783487 ]","[-0.70589983 -0.7795247   0.07778378 ...  0.9077913  -1.5120844
  0.7716324 ]"
207,The ice melted,Ice melted,[ 2.7927387  2.496181   1.6466838 ... -1.9832102 -2.1490173  1.9401034],[ 1.4316703  3.147649   1.0215571 ... -1.9889529 -2.4382339  2.7357616]
208,A river thawed,The river thawed,"[ 1.2737249  -0.01239929  2.6876833  ... -2.8635776  -2.3135166
  1.9105536 ]",[ 2.0584023 -0.7127191  1.8304079 ... -1.7114143 -2.4634845  1.1667926]
209,The snow covered the mountains,Snow covered the mountains.,"[-0.5086721  -1.755876   -0.9045847  ... -2.517033   -1.1525599
  0.90511715]","[-1.1463292  -1.6213186  -0.02907158 ... -1.508815    0.38468271
  1.5411109 ]"
210,A snowman melted away,The snowman melted away.,"[ 0.5310068   0.074485    0.43015727 ... -3.5217545  -2.5689917
  1.4688892 ]","[ 1.392178    0.6532119   0.69347936 ... -3.5970204  -1.4505297
  0.1450086 ]"
211,The frost glittered,Frost glittered.,"[ 2.7508917  -1.339039    0.04009926 ... -1.6498513  -2.4294152
  3.1047235 ]",[ 3.1179357 -1.3779852  0.30644   ... -1.7742138 -1.5636702  2.2328968]
212,A fire crackled in the fireplace,The fire crackled in the fireplace.,"[-2.6253409e+00  6.0827154e-01 -1.6341124e-03 ... -3.3870581e-01
 -1.9814627e+00  2.7743623e+00]","[-2.5709276   0.46056935  0.19360694 ... -0.50230867 -0.39113206
  2.0849402 ]"
213,The warmth spread through the room,Warmth spread through the room.,"[ 1.680161    1.0329155   0.28219947 ...  0.47866246 -0.14021719
  2.3784478 ]","[ 1.1319258   0.00413702  0.41620812 ... -0.05517929  1.2841226
  2.3749287 ]"
214,A candle burned brightly,The candle burned brightly.,"[-0.3375099   2.7288373   0.79716927 ... -1.5025244  -3.319555
  2.2072606 ]","[-0.23882206  2.8347347   1.2234018  ... -0.66765046 -2.6538193
  2.1613235 ]"
215,The lamp illuminated the room,A lamp illuminated the room.,"[-0.34430155 -0.55686104  0.64751804 ...  0.18240878 -2.2642179
  0.18857422]",[-1.1185791  0.092194   1.4203563 ... -1.0046571 -2.0824325  0.165404 ]
216,A book lay open on the table,The book lay open on the table.,"[ 0.12925594 -2.4637673  -0.31913087 ... -0.22454368  2.7124481
  3.6749766 ]","[ 0.3304129  -2.2362223  -0.5371321  ...  0.11727735  2.5735204
  3.8734167 ]"
217,The pen rested on the page,A pen rested on the page.,"[-0.4166484   2.3410227  -0.19967736 ... -0.4876432   0.02157611
  2.495204  ]","[-0.00277707  2.2973201   1.1620026  ... -0.7748146   0.8220587
  2.348168  ]"
