,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
125,The road is winding.,The road could be winding.,"[ 1.1077049  -0.43040758  3.5504165  ...  0.61921036 -2.5596342
  2.0406184 ]","[ 1.032406    1.3418163   2.1255136  ...  0.25566733 -1.8492193
  2.0765483 ]"
126,The bridge is old.,The bridge might be old.,[ 0.9603356  1.2586815  2.0053558 ... -0.8502237 -2.4240677  2.4494412],"[ 0.29164228  1.0232569   1.7702909  ... -0.42839828 -2.7915704
  1.7622102 ]"
127,The house is large.,The house may be large.,"[-0.6973797  -3.0500205   3.1334128  ... -0.76710767 -3.3453212
  3.2534165 ]","[-1.4341307  -1.9209346   2.4166708  ... -0.44858456 -4.269281
  1.7886428 ]"
128,The building is modern.,The building might be modern.,[-1.2647399 -2.461472   0.8176281 ...  0.5098175 -4.284234   3.3153377],[-3.096322  -2.8010285  1.1330563 ...  0.65304   -5.037255   2.2140539]
129,The car is fast.,The car could be fast.,"[-0.53463954  5.749096    1.1255544  ... -0.21983676 -2.9671688
  3.430818  ]","[-0.7176099   5.1509256   0.51945895 ...  0.21032226 -1.5998011
  3.2408726 ]"
130,The plane is flying high.,The plane might be flying high.,[ 1.2987221  1.8694515  1.333584  ...  0.2854999 -3.05972    2.4901507],"[ 0.09089749  1.5549494   1.4754686  ... -0.11770771 -3.746117
  2.176477  ]"
131,The ship is sailing smoothly.,The ship may be sailing smoothly.,"[-0.76032186  3.0793083   3.7612276  ...  0.01244789  0.34535944
 -0.63039994]",[-2.3718266  1.6409743  3.6476538 ...  1.0029602 -1.6367505 -1.0588763]
132,The train is approaching.,The train might be approaching.,"[-1.2623975   2.4161503   3.282758   ... -0.06687732 -2.9046972
  2.5515943 ]","[-1.7782373   1.9058129   3.5899124  ...  0.41130808 -3.8891308
  2.9385254 ]"
133,The bus is arriving soon.,The bus may be arriving soon.,"[-2.3698757   0.49398515  2.74875    ... -0.8587609  -3.03279
  1.1391859 ]","[-1.394242   -0.01634441  2.9409826  ... -0.45893005 -4.0778604
  1.3449405 ]"
134,The person is happy.,The person might be happy.,"[ 2.6750722   4.783942    4.2286496  ... -1.110054   -0.29801574
  2.874546  ]","[ 2.0092092   4.266871    3.3294733  ... -0.64081943 -0.7319622
  2.7435513 ]"
135,The person is sad.,The person could be sad.,[ 1.8096125  3.9416568  3.2998245 ... -1.3353784 -1.0566713  3.2592068],[ 2.4806366  3.8680134  2.6945922 ... -1.0708867  0.1057466  2.708068 ]
136,The person is tired.,The person might be tired.,"[ 2.474368    4.111674    3.7145417  ... -0.711995    0.32564437
  3.1717072 ]","[ 2.0341184   4.0851717   2.8699932  ... -0.4384199  -0.35292795
  2.779459  ]"
137,The person is hungry.,The person may be hungry.,"[ 0.8980821   4.6004324   3.2431245  ... -0.25715542 -0.13227393
  2.474791  ]","[ 0.8689949   4.3759546   2.5684783  ... -0.11932995 -0.97280174
  1.9585099 ]"
138,The person is thirsty.,The person might be thirsty.,"[ 0.9227726   5.2734046   4.63019    ... -0.30744705 -0.33120596
  3.7720726 ]","[ 1.2256597   4.578378    3.4376957  ... -0.07360261 -0.85393953
  3.1804295 ]"
139,The person is angry.,The person could be angry.,"[ 1.7250149   6.14857     3.5598629  ... -0.54215014 -1.4218607
  3.951306  ]","[ 2.329272    5.4917665   2.7380173  ... -0.60025835 -0.52719665
  2.9073718 ]"
140,The person is nervous.,The person might be nervous.,"[ 1.2077692   4.931136    2.5914884  ... -0.33369115 -0.8691592
  4.2424245 ]","[ 1.3386817   4.5678535   2.2680194  ... -0.05930315 -1.3696418
  3.3455245 ]"
141,The person is excited.,The person may be excited.,"[ 1.964825    5.1223125   3.0047276  ... -1.1246872   0.03061381
  3.2939155 ]","[ 1.2951636   5.182035    2.6673152  ... -0.5849424  -0.94693786
  2.8703756 ]"
142,The person is surprised.,The person might be surprised.,"[ 1.7612063   4.4452906   3.979463   ... -1.380382   -0.76977146
  3.8025327 ]",[ 1.7695106  4.3419166  2.3130312 ... -0.7171202 -1.2195438  2.8218346]
143,The person is confused.,The person could be confused.,"[ 1.784497    3.59636     3.5183213  ... -1.3571818  -0.95593107
  3.4982102 ]","[ 2.2425008   3.7441826   2.464661   ... -0.90323704 -0.06717172
  2.7865098 ]"
144,The problem is difficult.,The problem might be difficult.,"[-0.01675448  2.1077962   2.2405088  ... -0.76441896 -1.4269904
  2.174642  ]","[-0.82814384  1.8852749   2.2814054  ... -0.7591751  -3.236761
  2.0106685 ]"
145,The task is challenging.,The task may be challenging.,[-1.8448349  2.3263125  1.4214739 ... -0.2948866 -1.4713156  1.8478966],"[-0.9002638   1.6856532   2.0586376  ... -0.58926684 -3.0396764
  2.2323682 ]"
146,The project is complex.,The project might be complex.,"[-0.18558612 -0.81345785  2.486432   ...  0.07006738 -2.4179008
  2.185368  ]","[-0.6066802  -0.06800938  2.1967075  ...  0.6055445  -3.5043943
  2.0431354 ]"
147,The solution is simple.,The solution could be simple.,[1.5826871  4.894435   0.24206305 ... 0.66298854 0.5020467  1.3021977 ],[ 1.9805913  3.627161   0.7688222 ...  0.3013204 -0.2784526  1.205597 ]
148,The answer is correct.,The answer might be correct.,"[-0.69226605  3.5044327   0.48874587 ... -0.6410863  -0.03982449
  3.1542065 ]","[-1.0951957   1.7325068   0.22629213 ... -0.64776593 -0.99433064
  2.6922266 ]"
149,The explanation is clear.,The explanation may be clear.,[ 0.9459115  2.277553   0.8889903 ... -1.0894535 -0.3056027  2.3204222],"[-0.45771012  1.385264    0.9150683  ... -0.47009793 -1.5457367
  2.6021774 ]"
150,The instructions are confusing.,The instructions might be confusing.,"[-1.0712422   2.2997112   0.14878659 ... -1.7205006  -0.90126467
  4.818737  ]",[-1.2144694  2.1230705  0.8049586 ... -1.5650905 -2.167517   3.851529 ]
151,The information is misleading.,The information could be misleading.,"[-1.9146082   2.9089894   0.66773885 ... -1.5798057  -1.7374561
  3.1279607 ]",[-1.303734   4.1505933  0.9599643 ... -1.6216736 -1.0560287  2.829077 ]
152,The news is shocking.,The news might be shocking.,"[-2.182725    3.0278442  -0.31398    ... -0.05570688 -1.5126263
  2.7214718 ]","[-3.9486563   2.9741752   0.0059042  ... -0.12126619 -2.8388402
  2.633155  ]"
153,The story is interesting.,The story may be interesting.,"[-1.2347139  -0.30741534  2.0267746  ...  0.42096    -2.1346374
  2.7902465 ]","[-1.930204    0.03049131  1.5289711  ...  0.28912008 -3.2543223
  2.87601   ]"
154,The article is informative.,The article might be informative.,"[-0.31130618  1.9423192   1.4381737  ... -3.1443837   1.8098854
  1.3657663 ]","[-1.1883689   0.23396738  1.894508   ... -2.7034938  -0.2744093
  1.6613201 ]"
155,The book is well-written.,The book could be well-written.,"[-0.45803264 -0.7105551   2.1485207  ... -1.1044625   2.4145887
  2.9394982 ]","[-1.8793714   0.415444    1.912138   ... -0.98940724  2.5998797
  2.896341  ]"
156,The movie is captivating.,The movie might be captivating.,"[-1.2938591   1.392067    1.7949206  ... -0.00421678  0.6295263
  3.4250793 ]","[-2.2299135   1.0633937   1.3489844  ... -0.76897836 -0.5212157
  2.9298456 ]"
157,The music is inspirational.,The music may be inspirational.,"[-0.8749426   3.8697343   0.08843414 ... -0.56964475 -0.46222958
  0.6532737 ]","[-1.1789321   2.9813547   0.33263776 ... -0.29055876 -1.9103032
  0.3693858 ]"
158,The painting is beautiful.,The painting might be beautiful.,[-1.8530003  0.9098984  2.2622938 ... -1.1039779 -1.5100571  3.1687143],"[-2.9097126   0.12052759  1.8158884  ... -0.91569185 -2.507618
  1.826828  ]"
159,The sculpture is impressive.,The sculpture could be impressive.,"[-3.8027775   0.3879649   0.88498956 ... -2.021793   -0.654281
  3.4738374 ]","[-3.1382716   0.8477625   1.7055994  ... -2.6667674   0.29245335
  3.0746958 ]"
160,The poem is poetic.,The poem might be poetic.,"[-1.5406964   0.73223627  1.9015163  ... -1.6855667  -0.9196063
  3.2528088 ]","[-2.3158689   0.41493484  1.2808229  ... -1.3387061  -1.6618565
  2.5080643 ]"
161,The play is dramatic.,The play may be dramatic.,"[-0.4984645   0.8119667   2.6987033  ... -0.26342556 -2.24935
  1.2885768 ]","[-1.0943093   0.32564333  2.1609614  ... -0.268836   -3.0145462
  1.3020275 ]"
162,The performance is outstanding.,The performance might be outstanding.,"[-1.0348189   0.8839134  -0.02125301 ... -0.8170506  -1.3237164
  2.4063306 ]","[-1.4605235   0.4065895   0.13908146 ... -1.131586   -3.0949676
  1.5920111 ]"
163,The meeting ended promptly.,The meeting may have ended promptly.,[ 2.3154635 -1.5687261 -0.6762396 ... -0.715098   2.5705972  2.4403985],"[-0.00488922 -2.0162995  -1.0195038  ...  0.19369987  0.45725712
  1.6451799 ]"
164,The report was submitted on time.,The report might have been submitted on time.,"[-0.5725337   0.39824578  2.0104918  ... -2.3874223   0.2661069
  1.4357775 ]","[-2.618803    0.04032306  1.7394887  ... -0.6364664  -1.3274035
  1.7375063 ]"
165,The presentation was well-received.,The presentation could have been well-received.,"[-0.7676059  -0.48848167 -0.05556372 ... -1.0646627   0.27234247
  2.1689904 ]","[-1.833622   -0.55744076  0.00311889 ... -0.9329341   0.9861114
  2.3886137 ]"
166,The project is completed.,The project might be completed.,"[ 0.5344855   1.3519404   1.8547838  ... -0.5610794  -0.69279003
  1.3298206 ]","[ 0.5402135  -0.52194345  1.7331527  ...  0.34943023 -2.4635358
  2.9081185 ]"
167,The deadline was met.,The deadline may have been met.,"[ 0.36444917  0.33225927  2.7420974  ... -1.7708238   0.00333385
  2.7901602 ]","[-0.7659211  -0.05005046  2.946727   ...  0.08300053 -0.61369526
  2.079371  ]"
168,The team exceeded expectations.,The team might have exceeded expectations.,"[ 2.0827892   0.41251773 -0.7100636  ... -1.3507671  -2.2415135
  4.892892  ]","[ 1.2740904  -0.23484167 -0.43819585 ... -0.7758059  -3.191892
  4.0225363 ]"
169,The results are conclusive.,The results might be conclusive.,"[ 0.32407346  3.2637107  -0.43502504 ...  0.20388523  1.0830812
  3.488266  ]","[-0.3905922   2.6130254  -0.25734243 ... -0.41119576 -0.7283837
  4.0705156 ]"
170,The data is accurate.,The data may be accurate.,"[-1.0728403   2.5248516   0.06660251 ... -1.1367518  -0.74483716
  3.24198   ]","[-2.1599503   1.3515395   0.21689491 ... -1.1625108  -3.0358362
  2.9555883 ]"
171,The analysis is thorough.,The analysis could be thorough.,"[ 0.8484036  -0.6231502   1.5706642  ... -1.4963255  -0.06596017
  1.8017712 ]","[ 0.04263933 -0.4274738   1.1698836  ... -1.02449    -1.2266629
  2.431163  ]"
172,The conclusion is valid.,The conclusion might be valid.,"[ 1.5760624   0.83548844 -0.18653838 ... -1.3343358   1.7757337
  2.780073  ]","[ 0.46439442 -0.13743556 -0.3932017  ... -0.7324757   0.24999774
  2.8089066 ]"
173,The argument is persuasive.,The argument may be persuasive.,"[ 0.59011114  2.928972    1.6262944  ... -2.1601768   2.3008566
  3.2821152 ]",[ 0.0584536  1.5298171  1.8891824 ... -1.9740278 -0.2171251  3.3973513]
174,The evidence is compelling.,The evidence might be compelling.,"[ 0.998736    3.2337074   0.529208   ... -0.41508263  2.1779284
  4.8121986 ]",[-1.1739241  3.3799827  1.0447861 ... -1.0588298  0.0987886  4.212654 ]
175,The hypothesis is supported.,The hypothesis may be supported.,[2.4953125  3.2852128  0.63108337 ... 0.66463315 1.2383958  1.9858358 ],[2.1502552  2.9304497  0.48310724 ... 0.04406686 0.12971646 2.4570935 ]
176,The theory is sound.,The theory could be sound.,"[-0.28865153  3.4539247   1.8099487  ... -0.51519376 -0.9121057
  2.5628006 ]","[-0.61926776  3.1369755   2.3420796  ... -1.0563587  -0.5046058
  2.9021971 ]"
177,The research is innovative.,The research might be innovative.,"[ 2.3843374   0.03350057  1.8747222  ... -1.3935664   0.62638503
  0.10898201]","[ 0.9779318   0.04793831  1.5372947  ... -1.4260498  -1.9330425
  0.6067001 ]"
178,The discovery is significant.,The discovery may be significant.,"[ 1.1306895   3.7746608   0.65501916 ... -2.111689    0.4120187
  1.150306  ]","[ 0.47140646  3.9443188   0.80208904 ... -1.2757928  -1.0582117
  1.1298474 ]"
179,The invention is useful.,The invention might be useful.,"[ 3.1929746   3.8199706   0.48194295 ... -2.0206249   1.5197676
 -0.48954135]","[ 2.589409    4.259581    1.4336209  ... -1.8911675   0.4096962
 -0.16742302]"
180,The technology is advanced.,The technology could be advanced.,[ 0.2321713  4.4203978  1.9890658 ... -0.7555319 -2.8856187  2.3496292],"[ 0.43674684  5.700009    2.2813826  ... -0.55123    -2.899495
  1.4206403 ]"
181,The system is efficient.,The system might be efficient.,"[ 2.3793235   5.264666    1.673938   ...  0.13446872 -2.122718
  2.6666162 ]",[ 0.9419525  4.114388   1.7398906 ...  0.2155265 -3.3396244  2.446695 ]
182,The process is effective.,The process may be effective.,"[ 2.4356415   4.4153147   1.1216042  ... -0.45379582 -1.3900487
  2.3959255 ]","[ 2.1901376   3.2991695   0.9405618  ... -0.09537622 -3.5074875
  2.333427  ]"
183,The product is reliable.,The product might be reliable.,"[ 1.340453    5.421834    0.6792385  ... -0.22324713  1.4171438
  2.5406919 ]","[-0.88635236  3.9622428   0.54614824 ...  0.6535588   0.01401892
  3.1722925 ]"
184,The service is excellent.,The service could be excellent.,[ 1.8260155  3.5053086  1.9494559 ... -0.8157875 -2.458461   1.6686233],[ 0.4699146  2.8587744  1.7070379 ... -0.4782028 -2.6402216  2.0710971]
185,The customer is satisfied.,The customer might be satisfied.,"[ 3.24742     5.1391172   2.8377483  ... -0.40150785  0.6184839
  2.7313771 ]","[ 1.3032674   3.5346613   2.7680476  ...  0.20983638 -0.94691795
  2.725005  ]"
186,The feedback is positive.,The feedback may be positive.,"[ 1.1124376   4.219481    0.65072644 ... -0.16643062 -0.05222439
  0.862405  ]","[ 0.08755049  4.1320796   1.0979415  ... -0.83725196 -0.7945657
  0.24707346]"
187,The response was immediate.,The response might have been immediate.,"[ 0.21928386  4.993011    0.26099706 ... -0.536334    0.3428863
  1.2074745 ]","[-1.556299    4.856364    0.07109962 ...  0.08292668 -0.5409213
  1.1992673 ]"
188,The communication was clear.,The communication may have been clear.,"[ 1.6715567   4.5650625   2.5320785  ... -2.152258   -0.45283207
  0.5969219 ]","[-0.71760833  4.2013245   2.656158   ... -0.56995803 -2.671976
  0.46924835]"
189,The collaboration was successful.,The collaboration might have been successful.,"[ 1.6647885   0.51826435  0.8430685  ... -1.8198249  -0.2832868
  1.7094065 ]","[ 0.8454985  -0.35760334  1.3369871  ... -0.6972138  -0.80346495
  0.8862985 ]"
190,The agreement was reached.,The agreement may have been reached.,"[ 2.5214999   2.3922877   0.6187235  ... -1.7817208  -0.49661955
  2.5801277 ]","[ 0.93296087  2.6133904   0.885524   ... -0.28990266 -1.1512764
  1.292839  ]"
191,The negotiation was productive.,The negotiation could have been productive.,[ 2.651429   1.5011871  1.4830554 ... -0.7708179  1.3688831  2.0404725],[1.0314481  3.160256   1.3896046  ... 0.60952896 1.2991846  1.5727427 ]
192,The compromise was acceptable.,The compromise might have been acceptable.,"[ 0.74655765  3.8933196   0.34151655 ... -0.48661536  2.1007257
  2.5677066 ]","[-0.9922605   4.4013076   0.8154054  ... -0.25046962  1.7942799
  1.675412  ]"
193,The solution was implemented.,The solution may have been implemented.,"[ 0.83426934  3.9939895   1.0351194  ... -0.54848456 -0.6726903
  0.9234843 ]","[-0.6516762   3.342361    0.26776716 ...  0.70832175 -1.9200687
  0.9718787 ]"
194,The problem was solved.,The problem might have been solved.,"[ 1.9945266   2.3449907   2.4836392  ... -0.02383474 -0.9847722
  0.9816185 ]","[-0.8744041   0.95978916  1.2613357  ...  0.13974953 -1.9483882
  1.094957  ]"
195,The challenge was overcome.,The challenge could have been overcome.,"[ 0.95098245  2.8929648   0.07958226 ... -0.44753566 -1.4905128
  1.5791051 ]","[-0.0837887   3.3298013   0.01945397 ... -0.28295475 -0.539045
  1.7594529 ]"
196,The obstacle was removed.,The obstacle might have been removed.,[ 1.6342525  4.747131   2.3505464 ... -0.4409291  1.2731955  1.1182588],"[ 0.07110668  3.1823695   1.7359682  ... -0.30774546  0.05432538
  0.522768  ]"
197,The opportunity was seized.,The opportunity may have been seized.,"[-0.19067411  5.9701014   2.7490878  ...  0.9517412  -0.04931726
  0.19198865]","[-1.505923    4.937854    3.6399     ...  1.6151634  -1.2691892
 -0.40311322]"
198,The risk was minimized.,The risk might have been minimized.,[0.8739377  5.0318656  3.2701569  ... 0.04966674 1.0528929  0.66197336],"[-0.9445777   5.2091784   2.7824254  ...  0.86276263 -0.3879119
  0.52107316]"
199,The benefit was maximized.,The benefit could have been maximized.,[0.40489063 4.071114   0.8635705  ... 1.5511364  2.8236945  0.6761749 ],[0.405774   5.026593   0.39269322 ... 1.2479804  2.7533848  0.8398178 ]
200,The outcome was positive.,The outcome might have been positive.,"[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]","[-0.48038498  3.442589   -0.2397591  ... -0.26132873  0.11539207
  2.033303  ]"
201,The impact was significant.,The impact may have been significant.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]",[-1.2786596  4.918351   1.120052  ...  1.5651588 -1.4833815  0.9955541]
202,The consequences were unforeseen.,The consequences might have been unforeseen.,"[-1.1222172   3.6181095   0.31260517 ...  0.366882    0.42352128
  1.2567238 ]","[-1.3345084   4.3466864  -0.28922713 ...  0.526211    1.0378888
  1.2623262 ]"
203,The repercussions were minimal.,The repercussions could have been minimal.,"[ 0.9196216   3.3587925   1.0692084  ... -0.29089683 -0.08880129
  1.7581974 ]","[-0.14112198  5.8128953   0.5303295  ...  0.28053576  0.7056471
  1.9981812 ]"
204,The effects were substantial.,The effects might have been substantial.,"[ 0.6200291   4.795058    1.2082994  ... -0.02775826  0.04461513
  0.7152285 ]","[-0.3833416   4.8482947   1.1401769  ...  1.4593014  -0.31100336
  1.5912831 ]"
205,The results are promising.,The results could be promising.,"[ 1.4641126   2.0756838   1.0750952  ... -0.71670043 -1.3671658
  3.0388942 ]",[ 1.1827458  2.9787617  1.0698274 ... -1.0048082 -0.6126854  2.8588727]
206,The future is uncertain.,The future might be uncertain.,"[-2.7720647   2.1855977   2.2533722  ... -0.60681224 -1.2488581
  1.561527  ]","[-2.9714477   1.0176736   1.0432602  ... -0.84341127 -2.238637
  0.8060863 ]"
207,The possibilities are endless.,The possibilities could be endless.,"[-1.7260811   1.3275676   2.8263657  ... -0.38915157  0.16144677
 -0.13163778]","[-0.7424347   2.2268853   2.0621054  ... -0.32685208  0.52302957
  0.31382775]"
208,The potential is huge.,The potential might be huge.,"[ 0.55387074  5.810356    2.2323341  ...  0.51744527 -1.6735516
  0.93523824]","[ 0.19114248  5.365286    2.048691   ...  0.6107835  -1.4399408
  0.726556  ]"
209,The growth is steady.,The growth might be steady.,"[ 1.1919942   0.7373288   2.7931626  ...  0.54410565 -0.59576297
  2.3285375 ]",[-0.4869577  1.2674854  2.2770398 ...  1.2826382 -2.112869   2.3056598]
210,The progress is slow.,The progress could be slow.,"[-0.49709636  0.63098824  2.7007496  ... -0.37768096 -1.3549477
  2.055647  ]","[-0.0662599   1.9607414   2.21935    ... -0.37524295 -0.55004185
  1.9048591 ]"
211,The decline is gradual.,The decline might be gradual.,"[ 1.7155536  -2.148879    0.7594708  ...  0.068903   -0.46530366
  2.6348083 ]","[ 0.8835936  -0.17084031  0.521135   ...  0.63031405 -0.7003338
  2.0322745 ]"
