,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
117,The rain refreshed the plants.,The plants were refreshed by the rain.,"[ 2.9633236   0.66101784  2.6372783  ...  0.16892771 -2.7902327
  1.3645402 ]","[ 2.1888285   0.070082    0.69515336 ... -0.314512   -2.6600804
  2.2263317 ]"
118,The wind blew fiercely.,Fierce blowing was caused by the wind.,"[ 1.2926015   2.7277086  -0.9453875  ...  0.7077149  -0.34191018
  0.6726844 ]","[ 0.3062116   2.7240667   1.6634933  ... -0.35794738 -1.1601628
  0.79496104]"
119,The snow covered the mountains.,The mountains were covered by snow.,"[-0.0601414  -1.2404022  -0.3820046  ... -2.199711   -0.54466647
  0.91546637]","[-0.09510265 -0.18648866  0.3882916  ... -1.7175586  -0.16745663
  1.608402  ]"
120,The ice melted rapidly.,Rapid melting occurred in the ice.,[ 3.3973625  1.9768032  2.286142  ... -3.084909  -0.9871979  1.639835 ],"[-0.51042384  0.42101038  2.0126593  ... -1.3949139   0.22784021
 -0.45813227]"
121,The river flowed swiftly.,Swift flowing was performed by the river.,[ 1.8187516  2.1887734  1.4483448 ... -0.9075149 -2.1373026  0.7991239],"[ 1.1204104   0.9804224   1.6763957  ...  0.08977827 -2.0352743
  1.1881951 ]"
122,The birds built their nests.,Nests were built by the birds.,"[ 3.9452827   1.2351643   1.0164107  ... -2.5044777  -0.68047595
  1.2019382 ]",[ 1.5692161 -1.2516843  0.8457893 ... -2.9124136  0.8974494  1.220305 ]
123,The animals migrated south.,Southward migration was performed by the animals.,"[ 0.49692687  0.91435164  1.3512123  ... -3.4218628   1.1265364
  3.3320916 ]",[ 0.8653629 -1.7633908  3.2583976 ... -1.084749   2.25096    0.7607124]
124,The flowers bloomed brightly.,Bright blooming was showcased by the flowers.,"[ 2.0921304   1.2849203  -0.11938503 ...  0.12029344 -4.0439687
  1.724338  ]","[ 0.32748997 -3.2474158   1.3329643  ...  1.4117272  -3.2157097
  0.8796339 ]"
125,The trees swayed gently.,Gentle swaying was demonstrated by the trees.,"[-0.4305061  -0.85655284 -2.162484   ... -0.36205387 -1.0949365
  2.2051914 ]","[ 0.27702418 -0.9633688   0.23078437 ...  1.4872438   2.0453744
  0.24941774]"
126,The leaves rustled in the breeze.,The breeze rustled the leaves.,"[ 0.7754506  -1.1698676  -3.8598356  ...  0.3890173  -1.1637057
 -0.13837191]",[ 2.3618922 -1.0978272 -1.2505542 ...  1.2657292 -1.5607733 -0.5511463]
127,The children played hide and seek.,Hide and seek was played by the children.,"[ 1.5437094   0.7480065   0.00348722 ... -1.3580712  -0.7713744
  2.2051644 ]","[ 1.284325   -1.3339444   0.08262182 ... -0.33347952 -0.4960287
  2.535549  ]"
128,The dog chased its tail.,Its tail was chased by the dog.,[ 1.7852993  2.958071   1.0302325 ... -2.8745487 -1.0234114  3.6740696],[-0.2674308  2.8279057  1.7337174 ... -1.2386879  0.2584954  2.5433152]
129,The cat napped peacefully.,Peaceful napping was done by the cat.,[ 4.1403036  0.6542252  1.5657096 ... -0.6728018  1.4562783  6.446667 ],"[ 1.7240986  -1.1763711   1.2724079  ...  0.49844107  3.9208286
  3.3210473 ]"
130,The birds sang cheerfully.,Cheerful singing was performed by the birds.,"[ 0.810499    1.1807319  -1.7726263  ... -2.7201731  -0.92041093
  1.6693369 ]","[ 0.641111   -1.2747046   1.3283148  ... -0.82586414 -0.03908906
  2.2538772 ]"
131,The fish swam gracefully.,Graceful swimming was done by the fish.,"[ 0.26554283  1.3769537   1.3380512  ... -0.9296443  -1.8678799
  2.6546612 ]","[-0.09896466 -0.18052918  0.99263054 ...  0.00413524 -0.22598206
  2.3227642 ]"
132,The clouds drifted lazily.,Lazy drifting was done by the clouds.,"[ 3.2061615  -3.118697   -1.0179029  ...  0.38269624 -1.945817
  0.8040352 ]",[0.09353808 0.15291245 1.9958935  ... 0.45200235 2.3960047  0.52902526]
133,The stars twinkled brightly.,Bright twinkling was displayed by the stars.,"[ 1.4708446  -1.5907875  -0.84053665 ... -0.52600205 -2.6526926
  0.6306571 ]","[-0.9498713  -1.613965    1.0022218  ... -0.7463019  -2.3590848
 -0.32642558]"
134,The moon illuminated the night.,The night was illuminated by the moon.,"[-0.22606069 -1.1369153   2.619695   ... -0.804766   -3.0632322
  0.9866782 ]","[-0.46230882 -1.1815609   0.6447803  ...  0.4477351  -3.1781974
 -0.8947169 ]"
135,The sun rose in the east.,The east gave rise to the sun.,"[ 0.08863758  2.1780965   2.1668587  ...  1.3885632  -2.437975
  4.1065116 ]",[0.6014533 3.197781  0.9176079 ... 1.7568908 1.446003  3.8578825]
136,The artist painted a masterpiece.,A masterpiece was painted by the artist.,"[-0.31108603 -0.5485502   1.0670974  ... -1.4661852  -0.31870627
  1.4229592 ]",[-4.030455   3.1264944  1.4913476 ... -0.6171255  1.7217742  1.1984675]
137,The writer created a compelling story.,A compelling story was created by the writer.,"[ 0.10218155  0.43384767  0.35904846 ... -1.1790594   1.6866406
  1.0319213 ]","[-3.4316645   0.28501785  0.10543638 ... -0.02171833 -1.3754512
  2.6668417 ]"
138,The musician composed a symphony.,A symphony was composed by the musician.,"[ 0.6511059   3.3980904   1.332429   ... -3.9150865   0.31176376
  1.415695  ]","[-0.18727827  3.069162    1.4954954  ... -2.1444292   0.46782896
  1.8070246 ]"
139,The dancer choreographed a routine.,A routine was choreographed by the dancer.,"[-0.06380077 -1.072236    0.53432035 ...  1.0019253  -1.326679
  2.8201349 ]","[-0.20757614 -0.28355846  0.25097743 ...  0.7148106  -1.0411106
  1.8398535 ]"
140,The singer recorded an album.,An album was recorded by the singer.,"[-1.2845289   1.719565    0.86073226 ... -2.0080712   1.3788013
  2.3466418 ]","[-2.7043865  -1.0707614   0.9394361  ... -2.172798    0.62726474
  2.7294147 ]"
141,The chef invented a new dish.,A new dish was invented by the chef.,"[ 0.7564121   3.743832   -0.2017621  ... -0.11481541 -3.030827
  1.7574708 ]","[-0.9733008   1.2470738  -0.14470255 ... -0.3173399  -1.7360909
  2.9542277 ]"
142,The carpenter crafted a beautiful chair.,A beautiful chair was crafted by the carpenter.,"[-0.12121337 -0.2785191   0.78399587 ... -1.314038    4.188055
  0.08478145]","[-1.4691281   0.20136599  0.75066894 ... -1.9699787   4.487492
  1.7893957 ]"
143,The programmer wrote a new program.,A new program was written by the programmer.,[ 2.3245606  2.9832573 -1.7250004 ... -2.2769167  1.7286508  1.7918786],"[ 0.5130325   1.2742252  -0.38583818 ... -0.30262387 -1.174563
  1.5082898 ]"
144,The teacher graded the exams.,The exams were graded by the teacher.,"[-0.12289562  2.3561664   2.561865   ... -2.477974   -1.9594706
  2.1870658 ]",[-1.4428961  1.9838369  2.1728058 ... -1.5546937 -2.4991086  2.5899446]
145,The doctor prescribed medicine.,Medicine was prescribed by the doctor.,"[ 2.8774016   8.402006    2.6733723  ... -0.52202237  2.1345453
  1.1216427 ]","[ 0.8611146   6.8424644   1.4002914  ... -0.15402211  3.434785
  1.5656524 ]"
146,The student studied diligently.,Diligent studying was performed by the student.,"[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]","[-0.9715611   1.0525186   1.9657001  ... -0.4168562   0.06264615
  1.2254242 ]"
147,The athlete won the race.,The race was won by the athlete.,[ 5.015043   6.405327  -0.8558472 ...  0.5578278  0.2584102  5.873625 ],"[ 3.2603483   3.042012   -0.21240878 ...  0.8669739  -2.2125185
  3.2032082 ]"
148,The team celebrated the victory.,The victory was celebrated by the team.,"[ 1.2242075   0.02965132 -0.3402059  ... -0.95948076 -2.0044937
  6.103144  ]","[ 0.5477973   2.6880286   0.43669337 ... -0.18227321 -2.0277698
  5.074281  ]"
149,The fans cheered loudly.,Loud cheering was given by the fans.,"[-1.7372974   3.4378076  -1.241297   ... -0.12172327 -0.96458215
  4.3005576 ]",[-3.163818   1.3111974 -0.3134966 ...  1.5472028  1.1306127  3.190131 ]
150,The crowd roared with excitement.,Excitement roared from the crowd.,"[-1.9827348   4.4896655   0.59765595 ...  1.2477487   0.9092542
  2.9084816 ]",[-2.836996  -0.595984   1.0007955 ...  1.7653623 -1.343344   3.4601362]
151,The players performed exceptionally.,Exceptional performances were given by the players.,"[ 0.99891293  1.6338587  -1.9323933  ... -2.545901   -2.6609874
  3.2486787 ]","[-2.2434967  -1.8429809   1.336318   ...  0.34519893 -1.6070172
  3.2065537 ]"
152,The coach analyzed the game.,The game was analyzed by the coach.,"[ 2.4749641   0.20972462  0.7028055  ... -1.5789037  -3.3917592
  5.012064  ]","[ 1.6631892   0.31742543 -0.18590695 ... -0.32473737 -0.0354597
  4.1015306 ]"
153,The referee made a call.,A call was made by the referee.,"[ 1.0090631   3.6192129   0.7557306  ... -0.47762895  3.593031
  6.4626527 ]","[-1.5560967   4.330042    0.40990517 ...  0.14651096  0.42560518
  4.0636706 ]"
154,The audience applauded enthusiastically.,Enthusiastic applause was given by the audience.,"[-0.37113193  3.5893745  -0.76189554 ... -0.6468889   1.7425991
  3.2807267 ]","[-2.448992    1.3555512  -0.05562324 ...  0.73520285  1.9416199
  3.0529342 ]"
155,The critic reviewed the performance.,The performance was reviewed by the critic.,"[ 1.8575764   0.5375553  -0.8949912  ...  0.45495948 -0.3463492
  1.4334766 ]","[ 1.0738883   1.5274576  -0.48884022 ... -0.5295946  -1.8174019
  2.7488759 ]"
156,The reporter covered the event.,The event was covered by the reporter.,"[-0.7862722   1.0244253   0.06970658 ... -0.4807056  -2.9293182
  2.766619  ]","[-0.3331542  -1.1322713   0.58045685 ...  0.0907459  -4.4244413
  3.3853722 ]"
157,The photographer captured the moment.,The moment was captured by the photographer.,"[-2.761859    0.20770788  0.46980563 ...  0.35743347 -0.4112284
  2.4060323 ]","[-2.5366573   1.3446867  -0.10875982 ...  1.196907   -1.388351
  1.784681  ]"
158,The editor published the article.,The article was published by the editor.,"[ 0.67268914  1.9450985   1.430199   ... -1.0819579  -0.6608705
  3.8270073 ]","[-0.45172334  0.53788257  0.55582285 ... -0.5466267  -1.4942446
  2.1454768 ]"
159,The author finished the novel.,The novel was finished by the author.,"[ 0.677604    0.9350974   1.9745682  ... -0.06929443  0.7579058
  3.4213235 ]","[-1.0502996   0.58201087  2.6956456  ... -0.6512037   0.4432264
  3.9536572 ]"
160,The scientist discovered a new species.,A new species was discovered by the scientist.,[ 1.1119312  5.8479476  1.3860272 ... -0.5636236 -1.6637508 -1.0553324],"[-2.4977472   3.2764444   0.08044489 ... -1.1504815   0.42797688
 -0.14565034]"
161,The explorer mapped the territory.,The territory was mapped by the explorer.,"[-0.02534873  2.886542    2.2983625  ... -0.6582622   1.6950008
  1.6961349 ]",[-3.1942239  0.6257712  1.0878384 ... -2.9857624  2.2926655  1.7127   ]
162,The astronomer observed a supernova.,A supernova was observed by the astronomer.,[-2.0393968  1.3884428  3.4601707 ...  0.5645795 -3.7154472  1.816965 ],"[-5.524428    3.6260746   3.374804   ... -0.36151093 -3.2036312
  3.0221543 ]"
163,The geologist studied the rock formations.,The rock formations were studied by the geologist.,"[-1.5073278  -0.8684637   2.027791   ... -1.6397314  -1.8848386
 -0.39532146]","[-1.4936194  -0.5652919   1.4138045  ... -0.8784722  -0.22918491
 -0.19959442]"
164,The biologist analyzed the DNA.,The DNA was analyzed by the biologist.,[-2.1122735  1.9254637  2.9559078 ... -2.1959677 -4.3802247  1.5201707],[-2.3232799  5.464386   2.6268775 ... -0.9190024 -4.5348024  1.2904496]
165,The physicist conducted an experiment.,An experiment was conducted by the physicist.,"[-0.10048207  4.7968326   1.5311584  ... -1.1755496  -4.720074
  1.9397417 ]","[ 0.46236497  4.297248    1.59637    ... -0.41409147 -4.055609
  1.1414546 ]"
166,The chemist mixed the chemicals.,The chemicals were mixed by the chemist.,"[-0.75856024  6.7244124   2.0818856  ... -0.08811267 -5.238351
  2.186582  ]",[-1.4052672  7.0175314  1.6929976 ... -0.076511  -3.7550135  2.5903745]
167,The engineer designed a new engine.,A new engine was designed by the engineer.,"[ 0.3070144   3.4810388  -0.5537718  ... -2.338503   -1.9652592
  0.33991694]","[-1.9141299   3.7146077  -0.42596495 ... -1.573207   -1.0809083
  1.4074097 ]"
168,The architect drafted blueprints.,Blueprints were drafted by the architect.,"[-0.2582697   0.8534327   0.8097713  ... -1.1113628   0.09770165
  1.5045663 ]","[-2.0835288  -1.6515251  -0.8652745  ... -0.28832406  0.410646
  0.5120727 ]"
169,The construction worker built the building.,The building was built by the construction worker.,"[ 2.49023     1.975064    0.36750975 ... -0.18018699  0.18178606
  1.5795898 ]","[-2.3810663   0.19166677 -0.2570803  ... -0.8443207   0.48209107
  2.774739  ]"
170,The mechanic inspected the car.,The car was inspected by the mechanic.,[ 1.2632486  4.368323   0.5752652 ... -1.9059647 -2.8658648  3.2882738],"[ 0.6427108   4.5649195   0.59982526 ... -1.1783319  -2.0326586
  3.1785243 ]"
171,The electrician installed the wiring.,The wiring was installed by the electrician.,"[ 4.5687833   5.863689    0.75556576 ... -1.1520296  -4.2733226
  0.34487444]","[ 2.0431273   2.3301742   0.47188172 ... -2.231929   -2.044814
  0.90293515]"
172,The plumber repaired the pipes.,The pipes were repaired by the plumber.,"[ 2.270257    4.8567357   0.14253181 ... -3.1527252  -0.7806515
  0.2486685 ]","[ 1.3776202   5.008633    1.152343   ... -1.7445321  -2.1192904
 -0.09774578]"
173,The carpenter finished the furniture.,The furniture was finished by the carpenter.,"[ 1.1687396  -0.9659876   1.3024445  ... -1.0959694   3.7450097
  0.32404265]",[-1.5611765 -1.3237067  2.4942513 ... -2.226535   3.2543879  2.63387  ]
174,The painter mixed the colors.,The colors were mixed by the painter.,[-0.7709816  1.7565063  3.4316456 ... -1.9575577 -1.5387511  0.6857931],[-2.3960078  1.7144954  1.5230384 ... -1.1182972 -2.5344243  2.2957287]
175,The gardener pruned the bushes.,The bushes were pruned by the gardener.,"[ 4.032833    0.572526    0.2922542  ... -1.855262   -1.2158879
  0.41799328]","[ 1.2128264  -0.69761944 -0.5060134  ... -1.48452    -1.7005308
  0.2110488 ]"
176,The landscaper designed the garden.,The garden was designed by the landscaper.,"[ 0.31225744 -3.8329291  -0.212788   ... -0.96383655 -0.1885918
  1.4778137 ]","[-0.6477998  -1.1963761  -1.5089542  ... -1.248371    0.26263326
  1.894783  ]"
177,The farmer harvested the crops.,The crops were harvested by the farmer.,"[-0.9244642   2.6928005   2.056049   ...  0.02261096 -0.8178861
 -0.01391844]","[-1.7850915   3.7156062   2.015741   ... -0.30383793 -0.08069563
  1.4583699 ]"
178,The chef prepared a feast.,A feast was prepared by the chef.,"[-1.1986219  -0.5955613   1.2744327  ... -0.70866996 -0.8865084
  1.4819106 ]",[-2.49649   -0.6889387  1.0100573 ... -1.5215743  1.2609448  1.3807514]
179,The baker decorated the cake.,The cake was decorated by the baker.,"[-0.15557241 -1.2015921   1.2474852  ... -3.5595083  -0.09872206
  1.3644594 ]","[ 1.020944    0.02412555  1.4107971  ... -2.2584338   0.6607625
  2.5954666 ]"
180,The musician composed a song.,A song was composed by the musician.,"[ 1.0769514   3.610007   -0.06823199 ... -2.9187644   0.9472866
  1.3749166 ]","[-1.4035722   2.8230217   0.11739145 ... -1.293337    1.4716605
  0.4003876 ]"
181,The singer performed a concert.,A concert was performed by the singer.,"[-0.89797854  0.05774828 -0.19113432 ... -1.2887415  -2.48369
  1.9822888 ]","[-1.328387   -0.09665942  0.71844685 ... -2.044624   -2.815467
  2.9646268 ]"
182,The dancer practiced diligently.,Diligent practice was done by the dancer.,[ 1.9460058  0.956847  -1.3451906 ...  0.409055  -2.3765721  3.8814461],"[-0.27132383  1.2357659   1.505984   ...  0.6035205   0.91839725
  1.1889045 ]"
183,The actor memorized the lines.,The lines were memorized by the actor.,[0.92451996 3.9120746  0.3805106  ... 0.6173811  0.5509395  2.8212166 ],"[-2.0232313   0.41197002 -0.39007303 ...  0.60221684 -0.8046234
  0.5862631 ]"
184,The director filmed the movie.,The movie was filmed by the director.,"[ 1.0631224   1.5535263   1.678275   ... -0.5055397   0.38903847
  4.3768196 ]","[-0.8463281   1.0070212   0.78302515 ...  0.78430516  0.22067678
  2.9251108 ]"
185,The writer edited the manuscript.,The manuscript was edited by the writer.,"[ 1.4536295   1.6937674   0.28955743 ... -1.5786477   0.8012996
  1.768607  ]","[-0.9036907   1.4985042  -0.18342045 ... -0.6763761   1.2560232
  2.45247   ]"
186,The artist created a sculpture.,A sculpture was created by the artist.,"[-0.9491139  -0.25671205  1.131008   ... -1.5342118   0.38287494
  1.8589505 ]",[-4.8672404  1.3759716  0.8244325 ... -1.6057916  0.3574634  2.265381 ]
187,The poet wrote a poem.,A poem was written by the poet.,[ 1.0907292  2.3406656  0.1291845 ... -1.3060962 -0.6453329  1.7725233],[-2.0835698  2.3582573  1.1556587 ... -0.8537243 -0.9714104  2.00549  ]
188,The composer orchestrated the piece.,The piece was orchestrated by the composer.,"[ 0.75859946  2.2591293   1.7437948  ... -2.601307    1.424489
  1.8424281 ]","[ 0.13454115  1.9590464   2.2379558  ... -2.2931192   1.4960673
  1.7874768 ]"
189,The sculptor carved the statue.,The statue was carved by the sculptor.,[-3.0245566  1.5984014  1.3801823 ... -2.462937   2.7886608  2.3549862],[-4.79793    2.4713864  1.2730113 ... -2.3025632  3.803366   2.5643067]
190,The painter applied the paint.,The paint was applied by the painter.,[ 0.6829464  2.1399372  3.951483  ... -0.688387  -0.9627326 -0.568253 ],[ 0.0771963  1.4635725  3.179258  ... -1.4648957 -1.9810746  0.9753364]
191,The photographer took the pictures.,The pictures were taken by the photographer.,"[-2.5442352   0.526375   -0.01539906 ... -0.14266823  0.01801407
  1.7720248 ]","[-3.6199918  -1.2727339  -0.1427263  ...  0.08356666 -1.5820144
  1.8898311 ]"
192,The journalist wrote the article.,The article was written by the journalist.,[-1.124393   2.1073124  1.1863592 ... -1.9630796 -1.67449    3.4302452],"[-0.9608037   1.2838842   0.79984254 ... -0.5140463  -1.05697
  2.2826185 ]"
193,The editor reviewed the manuscript.,The manuscript was reviewed by the editor.,"[ 1.8233126   0.19679217  0.5348608  ... -1.8326435   0.8857872
  2.8168783 ]",[-1.0912498  1.2626884 -0.5517944 ... -1.4280434  1.8365042  2.227343 ]
194,The publisher printed the book.,The book was printed by the publisher.,"[-1.6882749  -0.7258232   1.7000679  ... -0.52404565 -0.8638117
  3.0234878 ]","[-2.1915226   0.36504093  0.3967286  ... -0.8806286  -1.0458574
  3.3550577 ]"
195,The librarian organized the books.,The books were organized by the librarian.,"[-0.38821307 -2.4077206   2.0033865  ...  0.54638433 -0.84985787
  3.4969635 ]","[-1.7521188  -3.1038582   0.7166414  ...  0.03548762  0.775384
  2.7230563 ]"
