,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
120,The architecture is impressive.,The glaciers slowly moved across the land.,[-1.9800419 -2.652001   1.2559828 ... -0.9112247 -1.612345   3.0960903],"[ 1.8595374   1.4737058   2.8648777  ... -1.7344587   0.23268956
  1.7019503 ]"
121,A model was created,The raft is floating on the river,"[ 0.28808588  1.1700916   1.8890287  ... -2.5038245  -1.0504464
  1.8948067 ]","[-1.4382210e+00  1.4330652e+00 -7.3327339e-04 ... -3.8857952e-01
 -1.6312748e+00  6.2876396e-02]"
122,The eagles soar majestically,The innovation was transformative.,"[ 1.3249359   1.4020636  -0.62846476 ... -3.0611115  -3.2788587
  3.132406  ]","[ 0.8944744   4.5057564   1.2687117  ... -0.9643564  -0.43212566
 -0.28947338]"
123,Results were analyzed.,The important events were learned about by the reader.,"[ 2.010125    1.3540574  -0.43459636 ... -2.0513408   0.22501636
  3.0645075 ]","[-2.65123    -0.8264103   1.1189249  ...  0.35638672 -0.97629136
  2.8998983 ]"
124,He broke a world record.,The singer belts out notes powerfully,"[ 0.41426754  5.768223   -0.05361303 ... -1.5223736   3.212738
  1.2285151 ]","[-2.5385115   4.9773984   0.7588249  ... -0.5273015  -3.7138498
 -0.09506981]"
125, Countless stars were visible in the sky.,She delivered a closing argument.,"[-2.7539475  -0.9041609   1.296938   ...  0.52381533 -1.1579964
 -0.5965264 ]","[-0.4456477   4.5686407  -0.68778056 ...  0.6101548   0.83109015
  3.6209967 ]"
126,The plane is fast.,The country was vast,[ 1.6534765  2.0052853  2.5711262 ... -0.2324351 -2.4921994  1.9977348],"[ 0.16810265  1.4158921   2.2926817  ... -0.51793605  1.327316
  2.6225762 ]"
127,The river was wide.,The challenge was daunting.,"[-0.77639896  0.6768321   2.0558124  ... -0.85666865 -2.0081902
  0.9666096 ]","[-1.486854    0.6170224   0.5391957  ... -0.64356154 -2.6717682
  1.9102783 ]"
128,The movie is funny.,The bird flew high.,"[ 0.18824627  1.9420347   1.2753417  ... -0.10459261  0.3330037
  3.723571  ]","[ 2.2206388   3.5902667   2.2302308  ... -1.2016178  -0.50838834
  4.152145  ]"
129, The baker sold a large quantity of bread.,He delegated tasks effectively.,"[-3.644456   -1.0749192   1.5706389  ... -2.7350988  -0.75088686
  1.5954822 ]",[ 1.6168783  3.9854355  2.0469015 ... -1.560862   3.7072608  2.8379297]
130,The tree is tall,The electrician carefully wired the house.,[-0.6137872  1.4070559  1.1775856 ... -1.7536047 -3.3973413  2.2938364],"[ 4.564484    4.1297164   1.4033117  ... -1.0047112  -2.336831
  0.70531154]"
131,The rain fell upon the city, Rescheduling the meeting may be necessary.,"[-0.82765454  2.623772    0.03292036 ... -0.05245591 -4.2230773
  1.4821424 ]","[ 0.40218943  0.22857529  0.00318899 ...  0.18768683 -0.3262483
  1.7895929 ]"
132,Over 900 people attended the event.,The bird flew high above the trees.,"[-3.2884746  -3.4963098   1.0901864  ... -0.29000258 -1.4177036
  1.9252049 ]","[ 0.43546677  3.6902504   2.0816693  ... -1.596441   -0.9445403
  2.5456016 ]"
133, The paper is on the floor.,The silence is broken.,"[ 0.57359934  2.381345    1.962099   ... -0.21746969  1.0204214
  1.6180474 ]","[ 0.571105    3.7328918   0.735868   ... -0.49073154  1.2494813
  2.0363421 ]"
134,The tradition was continued.,Time was well-spent.,"[ 1.2268587  -0.0756489   0.01963649 ... -1.0018489  -0.1598558
  1.798974  ]",[-0.2628896 -3.0918348  2.230158  ... -0.1800053  0.8916119  0.9684351]
135,The conviction was reaffirmed,The result was successful.,[-0.53086    2.7858996 -0.1381084 ... -1.4117619  1.4912856  2.5231473],"[ 0.66148436  4.894513   -0.09477858 ... -1.3318609   0.7389461
  3.2501502 ]"
136, The tank is full of fish.,The idea was innovative.,[-1.0724108  4.018756   3.9470704 ...  1.2135217 -3.4637659  3.380352 ],"[-0.23888035  1.8931558   0.96676224 ... -0.52971166 -2.3499084
  1.4455575 ]"
137, The workflow is chaotic.,The organization effectively managed its operations.,"[ 1.0805383  -1.5755341   1.3737133  ...  0.20740795  0.6620546
  1.6537559 ]",[ 2.6049423  3.6957717  1.7501366 ... -0.8082342 -1.7028037  1.2483953]
138, The analogy is inappropriate.,The clouds might have obscured the sun.,"[ 1.7091339   0.65276974  1.8682346  ... -0.47194034  2.8651814
  3.2381663 ]",[-2.5810256 -0.7411122  1.2340364 ...  1.2394634 -4.752375   1.1615355]
139,It may snow later today., It might rain tomorrow.,"[-0.41187593 -1.4629374  -0.5400855  ... -1.9598233  -3.50047
  3.0227635 ]","[ 0.47737342  4.219308    4.1991487  ...  0.39675027 -3.425628
  2.329058  ]"
140,The leaves changed color in the autumn.,The telescope is observing space,"[-0.6466155  -3.7568338  -1.2596482  ... -3.400006   -3.066995
  0.63860476]",[-3.0853946  3.2186322  4.4864373 ... -1.1189169 -3.4628365  2.35715  ]
141,The productivity might have been increased.,The questions were expertly answered by the panelists.,"[ 0.55907977  2.630666    2.1240852  ...  0.03251576  0.3380921
 -0.13748026]","[-3.0181367   0.15363884  0.544475   ... -0.62384665 -1.1148568
  1.0941314 ]"
142,We may be late.,The flowers bloom brightly,[-3.0747561  0.7404336  1.0887568 ... -0.6812476 -3.3692448  2.3021376],"[ 3.284512    0.5161904  -0.39586967 ... -0.31238866 -5.074686
  1.9311503 ]"
143,The forecast was accurate.,The wind could be strong.,[ 0.8599428 -0.8148257  0.7223225 ... -0.6985622  0.7068259  3.3339772],"[ 2.203635    2.820897    1.2048459  ... -0.57446986 -1.4384958
 -0.03243346]"
144,The land was fertile., He is at risk of losing his job.,"[-1.888387    2.5421824   3.5655732  ... -2.7361887   0.31491414
  2.813464  ]","[-0.12503244  7.7424564   2.7486174  ... -0.739677    1.9620917
  2.295701  ]"
145,The challenge is exciting.,The producer manages the project,"[-1.7598245   1.4957572   0.08291969 ... -0.19350073 -1.4725305
  2.2152505 ]","[ 0.19391707  0.7590581   0.06590309 ... -0.69114286  0.08871555
  1.6519344 ]"
146,The pastry chef created beautiful desserts.,The nurse gave the injection.,[ 1.6641589  0.5389372 -0.4357404 ... -1.454622  -0.4995237  1.2615824],[3.2879627 8.144023  1.9685287 ... 1.7438821 1.8120874 1.0227658]
147,The foxes cunningly stalked their prey.,The advancement could have been significant.,[ 2.0560408  0.934889   0.279522  ... -1.2056682 -1.8506517  1.6829427],"[ 0.04564118  3.316755    1.1813715  ...  0.26853713 -0.10781924
  1.3407362 ]"
148, The book should be interesting.,The technology was advanced.,"[-1.8946913   0.66120976  1.2048055  ... -0.68123895  2.8282588
  3.9803846 ]","[-0.40146464  4.389049    2.1763241  ... -1.3692993  -1.9857346
  1.9352576 ]"
149,The hike was strenuous.,They may have already left.,"[ 1.6679016  -2.6875107   1.5205517  ...  0.91565806  1.0366678
  3.0079634 ]","[-1.327629    3.9924247   0.64132893 ...  0.5474271  -1.9162899
  1.6741053 ]"
150,The promoter organized the concert.,The book can be interesting.,"[ 1.6814255  -0.95447034  2.0724978  ... -1.1168393  -1.4921608
  3.3478339 ]",[-1.2491585  1.8684827  0.8355336 ... -1.0262657  1.8013663  3.3148623]
151,The rabbits hopped through fields,The nurse monitored the patient.,"[ 2.0122256   0.19615692 -0.67290777 ...  0.00579152 -1.232053
  2.9057114 ]","[ 3.6029472   3.9270954   1.1320978  ...  0.38529667 -3.175996
  1.7371421 ]"
152,The leaves fall rapidly,The real estate agent sold the property.,[ 2.6260724 -1.8198217 -1.1338613 ... -2.2305636 -3.1993814  1.6611758],"[-1.7093028   1.1008894   3.4226055  ... -2.0283556  -0.84152067
  3.0618286 ]"
153, The butter is on the table.,The restaurant received positive reviews.,"[-0.79929256  3.5593266   2.9515202  ... -0.7681594  -0.52869123
  1.8016264 ]","[ 3.7201996  -2.2821703   0.59089285 ... -1.5199245   0.28712296
  4.288985  ]"
154,The argument is invalid,A smile brightened the room,"[ 1.1777395   0.49575752  1.1218239  ... -2.0199947   1.4355742
  3.9349322 ]","[ 1.8786491   0.3271962   2.6124988  ... -0.22496279 -0.8445948
  0.4746523 ]"
155,The impact was substantial., I ate several bowls of soup.,"[-0.3636146   5.2077646   1.1809009  ...  0.13797705 -0.41514364
  0.58918893]","[-0.90709877 -0.2191638   1.7390525  ... -2.1329024  -0.4388663
  2.412212  ]"
156,The beach is crowded., They are expected to finish on time.,"[ 1.1314621  -2.3262873   4.089204   ...  1.0071037   0.17307429
  4.188298  ]","[-0.97936666  2.5117064   0.8764708  ... -0.76732427 -0.5329306
  2.2252119 ]"
157,The moon is rising.,The toad hopped clumsily across the path.,"[ 0.8640145   1.4362464   2.117743   ... -0.79862523 -3.2083447
  2.2951636 ]","[ 1.4139458  -0.878169    1.527328   ...  0.28865185  1.1908702
  3.657276  ]"
158,He supported various causes.,The stars sparkled,"[ 1.3280451   5.3145323   0.8002187  ... -0.77870476  0.35010713
  2.3008978 ]","[ 0.85926455  0.3316932  -1.9891086  ...  0.25220415 -2.329578
  1.4138435 ]"
159,The destination was reached.,The investor did not shrewdly profit from the investment.,"[-0.31221998  2.412808    1.8744259  ... -0.65848255  0.9941791
  2.1452503 ]","[ 0.32306263  3.289618    2.0917134  ... -1.6541556   0.64891535
  2.1185658 ]"
160,More than 100 cars were parked illegally., He should speak Spanish fluently for his job.,"[-3.479169   -1.8817388   0.25251734 ...  0.2873104  -2.2922592
  0.40589368]","[-1.2040758   5.4178305   2.5814967  ... -0.78599685  0.5244493
  3.8263803 ]"
161,She bought about 35 pairs of pants.,She bought about 100 pairs of socks.,"[-0.59901136  0.56132585  1.9022682  ... -1.0865531  -1.421191
  1.5946664 ]",[-0.6482851  0.6247633  2.5544252 ... -1.1861699 -1.573529   2.4803176]
162,The capacity was immense.,The effort is commendable.,"[-1.646724    1.6122856   2.32382    ... -0.34497327 -2.1100984
  1.3958985 ]","[-0.538735    3.6802108   1.2806112  ... -0.67683315 -1.7718245
  0.53942925]"
163,The compromise was unsatisfactory.,The letter was typed by the secretary.,"[ 1.8791653   3.2042985  -0.06681902 ... -0.40890497  1.388112
  3.1140668 ]","[-0.8058984   4.4236617   1.7861404  ... -1.1651539  -0.55014145
  0.9218873 ]"
164,Teachers explain concepts clearly,The condition was critical.,[-2.0335832  3.5005026  0.7157819 ... -2.649225  -3.1272845  3.2878075],"[ 0.32155973  4.2105284   1.4094689  ... -0.01341032 -0.22086816
  2.2760797 ]"
165,The police officer investigated the crime.,The movie may be interesting.,"[ 2.4134774   3.8291779   0.92300063 ... -1.1068479  -2.0437582
  1.8822558 ]","[-1.7197965   0.90447456  2.026837   ... -0.6056932  -1.6044611
  3.0863981 ]"
166,The magazines are on the table,The judge dismissed the case.,"[-0.2929428   0.13488358 -0.41640902 ...  0.20125444 -1.0365261
  2.9290636 ]",[3.9605486  5.3081794  1.581747   ... 0.55272174 2.9054852  3.3523846 ]
167,The engineer designs structures,Rain is falling,"[ 0.961346    3.143738    0.25243726 ... -1.8512065  -2.0881033
  1.8276713 ]","[ 0.26209852  4.3102093   0.6398785  ... -1.6475204  -5.0422707
  1.8628588 ]"
168,The museum was fascinating.,The threat was grave.,"[-0.8158873  -1.5709264   1.7331053  ... -1.9635779  -0.83354855
  2.0985456 ]","[-1.1899548   6.136899    3.3028817  ... -0.96662694 -2.9338088
  2.441384  ]"
169,The telescope focused on a distant star,The classroom held about 50 students.,"[-3.7182956   0.9601576   1.391682   ... -0.73993814 -2.34147
  0.41038576]","[-4.602068   -3.1090322   1.6131384  ...  0.27368492 -0.5678526
  2.9469845 ]"
170,The potential might be huge.,The geese flew in formation,"[ 0.19114248  5.365286    2.048691   ...  0.6107835  -1.4399408
  0.726556  ]","[-0.7065788  -0.28098598  0.5284487  ... -1.5035094  -1.7076392
  1.574262  ]"
171,The interpretation was not insightful., The shop sold many hats.,"[-0.17933021  1.3599013   0.4725627  ... -1.3936481   1.0290083
  1.2850155 ]","[ 0.48075154 -0.6910704   2.8966782  ... -2.5046592  -0.74555373
  2.0944645 ]"
172,The ambition is achievable.,The sales increased dramatically.,"[ 0.24808435  3.435604    1.186752   ... -0.19886322 -0.9495789
  1.416033  ]",[ 2.300319  -0.9183922  4.046847  ... -3.8545518 -1.1445974  3.6178842]
173,The CEO addressed the employees.,The turtles basked in the sun,"[-2.1433914   2.0641549   0.41163003 ... -0.94792813 -0.21156943
  4.0797596 ]",[-1.3796103  1.2481815  0.750964  ... -1.258991  -2.7045593  4.011761 ]
174,The worker completed their task.,The effect might have been noticeable.,[ 3.3576145  1.7003946  2.0343122 ... -1.3214151  1.1495528  2.4152102],"[-0.42059427  3.8582761   0.9929766  ...  1.5889828  -1.3490497
  0.9401212 ]"
175,She played the guitar.,The assessment is accurate.,"[ 1.1693256   3.5260754  -0.18838477 ... -0.02461972 -3.285729
  5.252054  ]","[ 1.8794537   2.523029    0.6481081  ... -1.7684183  -0.94059265
  1.6732674 ]"
176,Peacocks display proudly,The memory is cherished.,"[-0.8968145  -1.0997345   0.03208499 ... -1.7007887  -1.978014
  2.3829865 ]","[-1.1896969   3.3541489   2.470456   ... -2.285977   -0.23496851
  2.1362169 ]"
177,She read over 70 books during the summer.,The bird cheerfully sang its morning song.,"[-2.0801244  -2.6535711   0.08977327 ... -0.93763924  0.42026857
  3.6301522 ]","[ 0.22782308  1.7067657  -0.2229961  ... -1.655347    0.20484787
  0.4728294 ]"
178,The skateboard glided smoothly,The student answered at least 35 questions correctly.,[ 2.3644218  0.7376865  0.7518819 ... -2.135518   1.8948021  3.8372989],"[-2.143225    2.3110628  -0.89235854 ... -1.9212456  -1.1740178
  1.2655404 ]"
179, He is capable of doing it.,The lion is near the river,"[ 1.3128542   9.521936    1.9039377  ... -0.37586817  1.3987337
  2.4793124 ]","[ 0.8617534   6.332905   -0.6175659  ...  0.62720865 -0.29248264
  3.9878023 ]"
180,The artist exhibited their work.,There were 100 people at the party.,"[ 0.09139264 -2.1212573   1.4062576  ... -1.3849262  -3.1839793
  1.4818727 ]","[-1.32839    -4.749436    2.0132008  ...  0.67503375 -1.195655
  1.1839732 ]"
181,She organized a protest march.,The decision is final.,"[ 2.4621737   0.8907576   3.019392   ... -0.61889625 -4.032047
  3.7468035 ]","[-0.36399248  4.6846967   1.112497   ... -0.32241538  2.9320998
  2.713489  ]"
182,She is a cook.,The order was executed.,[ 1.0800259  4.77761    3.5358772 ...  1.8753315 -4.3654566  4.902763 ],"[ 0.03331548  4.919806    0.68114245 ... -0.42270103 -0.09984732
  2.1190948 ]"
183, He should finish the report.,The weather may change suddenly.,"[-0.90555185  4.243777    0.31372216 ... -0.77709603  0.5158257
  2.8741236 ]","[-0.02701227  0.72957534  0.86162597 ... -2.0119236  -4.405533
  1.8800925 ]"
184,The letter was received.,The turtle did not slowly lumber across the path.,"[-0.98862964  4.599687    2.9573967  ... -0.9986407   0.637966
  0.67937595]","[-0.0361035   0.92640626  0.6860795  ... -0.46139616  0.10318718
  3.2833893 ]"
185,The lion is far from the watering hole,The cheese could be pungent.,"[ 1.3133669   3.8323078  -0.51676863 ... -0.42022213  0.17104444
  3.778603  ]","[ 0.9839566   2.7453074   3.473467   ... -0.20525095 -2.0040483
  0.37711066]"
186,The deer is graceful.,The reply was thoughtful,"[ 3.0685747   1.4869314   0.04467069 ... -2.773485   -1.1981548
  2.045514  ]","[ 0.9257612   2.396674    1.1184307  ... -0.2783577  -0.22841486
  1.3060253 ]"
187,The dog can bite.,He answered 8 questions correctly.,"[ 3.1737847   7.6537924   0.46631575 ... -0.35446692 -0.61630946
  3.807811  ]","[-0.39089555  3.332622   -0.03467841 ... -1.3411375  -0.13393448
  1.8789425 ]"
188, The farm raised a large number of chickens.,The neighbors cordially settled their dispute.,"[-1.6503891   0.6972915   0.78615963 ... -1.926703   -0.5351403
  1.9349967 ]",[ 3.9860668  0.3042956  1.6026027 ... -0.9714587  0.6022325  3.5192385]
189, Countless stars were visible in the clear night sky.,They performed enthusiastically,"[-2.813391   -1.4006547   1.013981   ... -0.2889028  -1.7824496
 -0.37610742]","[-1.2671591   2.3628237  -0.94127464 ... -2.1808465  -1.2810801
  2.6199715 ]"
190,The house was wired by the electrician.,The team strategically outmaneuvered their opponents.,[ 0.4124459  1.7800708  0.7361823 ... -1.6195612 -1.5124247  2.4436798],"[ 0.99820197  1.866426    1.1013125  ... -1.551377   -2.1780114
  4.153346  ]"
191,The sky might be blue.,The pilot landed the plane.,"[-0.77817386 -0.233128    2.2931652  ... -0.65717196 -6.124607
  0.09644058]","[-0.10488626  7.005568    2.1450949  ... -1.7128105  -0.5504477
  4.216674  ]"
192,The boat is on the water,We may need a break.,[-3.2304478  1.7853583  0.9957433 ...  0.9655792 -1.63209    1.3871669],"[-1.4490646   2.3760836   1.0066875  ... -0.95331126 -2.1127186
  1.250516  ]"
193, The effect is slightly minor.,The cat is under the mat,"[ 1.1575764   1.9845098   1.2186192  ... -0.18303214 -1.132943
 -0.48847166]","[ 5.5526757   4.1059203   2.4422572  ... -0.90319633 -3.3384945
  3.3515215 ]"
194,The bees buzz around,The notepad is on the nightstand,"[ 0.88753855  0.22367908 -0.44178528 ... -1.5071021  -1.8851715
  0.50981814]","[ 2.8721552  -0.5575907  -0.4505602  ... -0.02280891  0.23749596
  0.46979898]"
195, The game was thrilling.,The doctor treated the patient.,"[ 0.8419304   0.6375101   0.671117   ... -0.71564406  0.5608396
  4.487703  ]",[ 1.1924709  7.606673   1.9977189 ... -1.6360455  1.5023397  1.6437483]
196, We saw a couple of movies.,The mystery was unraveled.,"[-0.44211486 -4.8627353  -0.16625027 ... -2.2129087  -2.873755
  1.791294  ]","[ 1.5090755   1.5845385   1.4747291  ... -0.04036784 -1.1879543
  0.593882  ]"
197,The innovation was groundbreaking.,The climb is steep.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]",[ 1.3146225 -0.5012594  3.7743008 ...  0.5473672 -1.8037598  2.5324893]
198,The professors graded the assignments.,The orangutans nested comfortably.,"[-0.19678895  0.8988306   1.1444805  ... -1.6610994  -0.9844293
  2.3991766 ]","[ 2.1212728  -1.6178552   1.6899631  ...  0.04978321  0.33597288
 -0.77578795]"
199, The hatred is extremely intense.,He developed a unique plot.,"[-1.7269305   5.303645    0.8146532  ...  0.86337906 -2.9579074
  2.130521  ]","[ 1.176977    1.3510488  -0.50859916 ... -1.06546    -0.35189354
 -0.06229709]"
