,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
124,The defendant was found guilty,The defendant was found not guilty,[-1.4522272  3.9975998  2.0700822 ... -0.8870226  1.998935   1.0353199],"[-2.420378    4.482704    0.6721544  ...  0.20411538  1.7538575
  1.2385811 ]"
125,The plaintiff won the lawsuit,The plaintiff did not win the lawsuit,[1.5212257  5.165077   0.10012086 ... 0.17929408 0.6961562  2.2762718 ],"[ 0.9957932   5.2248807  -0.32442218 ...  0.31020787  0.7578031
  2.670843  ]"
126,The defendant lost the lawsuit,The defendant did not lose the lawsuit,"[ 1.6918897e-03  5.6341391e+00  1.1661518e+00 ... -5.1016438e-01
  3.3459370e+00  2.4438107e+00]","[ 0.40740806  5.853902    0.697595   ... -0.152772    3.1768234
  2.3848403 ]"
127,The settlement was reached amicably,The settlement was not reached amicably,"[ 2.7451777  -0.09337841 -0.41538456 ... -1.9038956  -1.3446579
  1.7335272 ]","[ 1.6675446   1.0939548  -0.48516858 ... -1.2549311  -0.4556199
  1.705478  ]"
128,The contract was signed,The contract was not signed,[ 2.4313977  1.5206264  1.3830519 ... -1.1371131 -1.4971619  2.180467 ],"[ 2.14152     3.42932     1.0078071  ... -0.322055   -0.89706624
  1.079259  ]"
129,The agreement was finalized,The agreement was not finalized,"[ 2.1275346   0.72209525  1.0023737  ... -2.3796     -1.0459994
  2.1159494 ]","[ 2.258784    2.680362    0.86479247 ... -1.945657   -0.59406996
  1.2188876 ]"
130,The deal was closed successfully,The deal was not closed successfully,"[ 1.6060823   2.9519715   2.765733   ... -1.4647291  -0.77935827
  2.817675  ]",[ 2.0912926  3.1354551  2.004368  ... -0.9046833 -0.7710182  2.267415 ]
131,The project was launched,The project was not launched,"[ 0.4717707  -0.7820024   1.3712425  ... -0.40281287 -2.5272603
  1.361814  ]","[ 0.61959976  1.242485    1.0281875  ... -0.0283622  -2.0812268
  1.0510877 ]"
132,The product was released,The product was not released,"[-0.27566838  2.3819556   0.28465974 ... -0.7616264   0.8779517
  2.279801  ]","[-0.39386138  4.8395596   0.1784002  ... -0.1890715   0.7743022
  1.304168  ]"
133,The marketing campaign was effective,The marketing campaign was ineffective,"[ 1.5790201   0.2640804   0.30771345 ... -0.9120962  -2.0991902
  2.251296  ]","[ 1.6802819   0.23783171  0.20056677 ... -0.7881276  -1.6604729
  2.1588242 ]"
134,The sales increased significantly,The sales did not increase significantly,"[ 3.3702645  -1.5075189   3.2007964  ... -3.6406426  -0.98946136
  3.1941803 ]","[ 3.6622612  -0.17398572  1.216896   ... -2.2959483  -1.7345191
  3.3398044 ]"
135,The profits soared,The profits did not soar,[ 1.2858276  1.2707921  2.701224  ... -2.2419698 -1.787501   3.7167063],[ 1.935772   2.395534   1.0510833 ... -1.1340407 -2.010059   3.5756764]
136,The company grew rapidly,The company did not grow rapidly,"[ 2.5272534   0.01747459  2.1421402  ... -1.5606904  -1.9035316
  3.1878023 ]",[ 1.5816269  1.8027506  1.088108  ... -1.1612405 -2.7236912  3.4031126]
137,The economy expanded,The economy did not expand,[ 2.8417501  0.1167438  2.5236666 ... -4.542274  -0.9269292  4.8149753],[ 1.4031596  1.0622828 -0.1719906 ... -3.6194673 -0.5861793  3.8411376]
138,The stock market rose,The stock market did not rise,"[ 1.1624076   0.92047966  2.8486187  ... -1.0427109  -1.4901454
  2.86157   ]","[ 0.7883176   1.0164245   0.4190657  ... -0.54878134 -0.16608037
  2.1545248 ]"
139,The unemployment rate declined,The unemployment rate did not decline,"[ 5.1106205  -1.9413617  -0.10890502 ... -2.3453093   0.47200423
  5.054857  ]","[ 5.3226113  -1.6152607  -2.1017394  ... -1.6106777  -0.25323752
  3.7964408 ]"
140,The inflation rate decreased,The inflation rate did not decrease,"[ 2.503248   -1.1263956   1.079611   ... -2.6696072   0.02982146
  5.2425184 ]","[ 2.5194385  -0.447884   -1.2516384  ... -1.6506697  -0.27199164
  4.624386  ]"
141,The interest rate remained stable,The interest rate did not remain stable,"[ 3.1607044  -1.7911682   1.9106913  ... -1.0449905  -0.52665275
  1.8743191 ]","[ 3.1120365   0.80603504 -0.09025232 ... -0.40662056 -0.40626648
  2.4097924 ]"
142,The currency fluctuated wildly,The currency did not fluctuate wildly,"[ 2.0476327  -0.94674253 -0.7213709  ... -1.515765   -1.0822585
  3.8488986 ]","[ 1.9615667   1.5541365  -2.1205292  ... -1.0948457  -0.85300076
  2.773081  ]"
143,The government implemented new policies,The government did not implement new policies,"[ 0.9079895   4.807787   -0.16197214 ... -1.3561848  -1.3547869
 -0.5518236 ]","[ 0.97369826  6.3960266  -0.07677619 ... -0.36091322 -0.6713994
  0.78961134]"
144,The legislation was passed,The legislation was not passed,"[-0.28620702  4.176022    0.7162031  ... -1.5312135   0.80167127
  2.1116123 ]",[-0.7756413  5.520953   1.1787804 ... -1.0506718  1.466932   1.719784 ]
145,The bill was signed into law,The bill was not signed into law,"[ 0.24086495  7.242724    0.11789713 ... -0.9914066   1.6710352
  0.9361507 ]","[ 0.05666879  7.6360145   0.35922605 ... -0.6491608   1.8029779
 -0.09174837]"
146,The election was held,The election was not held,"[-0.60621744  0.31228572 -0.2448915  ... -1.4699724  -1.978925
  3.196652  ]","[-0.05882715  0.82791173 -1.0404502  ... -1.4341885  -1.6871783
  3.3724084 ]"
147,The candidate won the election,The candidate did not win the election,[ 3.226319   3.8261425 -1.1786987 ... -0.6440424  1.8442491  3.0991974],"[ 2.2835      4.8198514  -1.0703441  ... -1.3051592   0.48180056
  4.0264077 ]"
148,The voters cast their ballots,The voters did not cast their ballots,"[-1.3168423   4.0576563  -0.08660941 ... -2.852894   -0.02923889
  2.0275047 ]","[-1.0624177   5.4819436  -0.96907026 ... -2.243379    0.70159906
  2.5495732 ]"
149,The results were announced,The results were not announced,"[ 0.40138674  0.3164717   0.78047884 ... -1.1136234  -1.7288724
  4.3472214 ]","[ 0.09159994  1.5134436   0.40859097 ... -1.0982282  -1.6323383
  3.66694   ]"
150,The country celebrated,The country did not celebrate,"[-0.1234444   0.8430794   0.16466749 ... -1.2534362  -0.3663604
  3.6501853 ]","[-0.22658181  2.669591   -0.90055907 ... -0.97300166  0.7423202
  4.681468  ]"
151,The world changed significantly,The world did not change significantly,"[-0.76662904 -2.2595224   1.6325758  ... -0.5189678  -0.13043356
  1.8913375 ]","[-0.4719789  -0.36720833 -0.6873663  ... -0.16194563  0.75338274
  2.4919965 ]"
152,The future is uncertain,The future is certain,"[-1.1178824   1.849443    1.7973192  ... -0.5463115  -0.96841997
  1.5917525 ]","[-0.42059436  2.1791663   1.2381148  ...  0.14466605  0.95010215
  1.4031967 ]"
153,The problem remains unsolved,The problem is solved,"[ 0.8694199   0.33152986 -0.48904127 ... -0.23341759 -2.7071931
  0.69688475]","[ 1.2402446   0.08816725  1.22579    ... -0.15218762 -1.471777
  1.6276777 ]"
154,The solution is obvious,The solution is not obvious,"[ 1.17482     3.285158   -0.3444749  ...  0.31357253 -0.6481916
  1.336398  ]","[ 0.83361924  3.4757385  -0.25975034 ...  0.00998354 -0.6392983
  1.8958986 ]"
155,The answer is clear,The answer is unclear,"[-0.2795107   2.4442573   1.6713667  ... -0.89373    -0.34454125
  2.2185128 ]","[-0.47339976  1.9934067   1.291172   ... -1.5726414  -0.86893255
  2.9198895 ]"
156,The question is simple,The question is complicated,"[ 0.6438297   0.22143763 -0.05316824 ... -0.8567765  -2.5216599
  1.1844723 ]","[-0.11807072 -0.8204345   0.76076466 ... -1.3431535  -2.2393966
  2.671915  ]"
157,The task is straightforward,The task is not straightforward,"[ 1.6979542   1.1884437   1.4596335  ... -0.27582946 -0.9554692
  1.9848807 ]","[ 0.6162905   1.3398765   1.049629   ...  0.24436513 -0.8731375
  1.4110548 ]"
158,The challenge was overcome,The challenge was not overcome,"[ 0.9889545   1.3527156  -0.55109924 ... -0.28146532 -2.204672
  1.65553   ]","[ 0.24408469  2.1328382  -0.5950567  ... -0.41716307 -1.7944648
  1.9319651 ]"
159,The obstacle was removed,The obstacle was not removed,"[ 1.1520587   3.6670442   2.0683398  ... -0.2905224   0.50094616
  1.2112898 ]","[ 0.6088044   4.407483    1.5615057  ... -0.3168045   0.34621376
  0.5243413 ]"
160,The difficulty was solved,The difficulty was not solved,"[ 1.0375208   1.4356912   1.0895655  ... -0.41702747 -0.9952104
  1.8341924 ]","[ 0.4094871   1.4891673   0.74413395 ... -0.9012159  -1.7515781
  1.3516035 ]"
161,The improvement was significant,The improvement was not significant,"[ 2.3466463   0.8028119   0.9229801  ... -0.4163397  -0.43149906
  0.8741082 ]","[ 2.3800313   1.3573139   1.2154337  ... -0.589973   -0.27879232
  0.26621938]"
162,The change was dramatic,The change was not dramatic,"[-0.08694945  0.43410444  1.2457632  ...  1.0729493  -2.498346
  0.87976193]","[-0.47939116  1.2483523   1.3580334  ...  1.0399802  -2.1998808
  0.7708144 ]"
163,The impact was profound,The impact was not profound,"[-0.77447134  4.7916255   1.0544119  ...  0.93332416 -2.0950925
  0.56135756]","[-1.7153248   4.6487246   1.0410105  ...  0.90929556 -1.7076095
  0.1314561 ]"
164,The effect was noticeable,The effect was not noticeable,"[ 0.6233138   3.1594872   0.69306344 ...  0.62709284 -2.514088
  0.18274063]","[ 0.65311825  4.326785    0.73157907 ...  0.5369897  -2.3521488
 -0.13320448]"
165,The consequence was severe,The consequence was not severe,"[-1.5408077   5.909664    0.54361004 ...  0.309634    0.78919
  1.9201384 ]","[-1.3494706   6.1903667   0.76951677 ...  0.02350697  1.2693762
  1.329468  ]"
166,The outcome was unexpected,The outcome was expected,"[ 0.34585112  2.7630448  -0.20622271 ... -0.6794238   0.71717834
  2.933633  ]","[ 0.50710994  2.4385962   0.01319563 ... -0.5907258   0.7366092
  3.083758  ]"
167,The result was surprising,The result was not surprising,"[ 0.49338236  3.3408265  -0.7406793  ... -0.9182508   0.42801356
  3.7717617 ]","[-0.0895492   3.2226357  -0.3627359  ... -0.6281167   0.01448253
  3.397115  ]"
168,The conclusion was logical,The conclusion was illogical,"[ 1.2187982   0.8551693  -1.0447421  ... -0.19675109  0.59541804
  2.4754755 ]","[ 1.6761372   1.4338257  -0.86059874 ... -0.15290001  1.0129677
  3.3422234 ]"
169,The train departed promptly.,The train did not depart promptly.,"[ 0.06626882 -0.33951002  2.1357684  ... -1.9081793   0.1417449
  3.2852054 ]","[ 0.44144636 -0.36470318  0.48914507 ... -0.263063   -1.921626
  3.7378395 ]"
170,The bus arrived late.,The bus did not arrive late.,[-0.9657278 -1.2362999  2.3510728 ... -1.2525067 -2.5035486  2.1933842],"[ 0.74439347 -0.16997601  0.03401927 ... -0.2901311  -3.0829356
  2.068404  ]"
171,The plane took off on time.,The plane did not take off on time.,"[-0.00650706  2.4941134   2.211431   ...  0.21373455 -1.1334807
  2.5101368 ]","[ 0.36705738  1.5738847   0.39090198 ...  0.35384983 -3.2714057
  3.7128088 ]"
172,The ship sailed smoothly.,The ship did not sail smoothly.,"[ 0.8543064   1.8138504   3.3652794  ... -0.14808384  2.4489202
 -0.13729282]","[ 0.18338466  0.9348275   1.2219638  ...  1.1381851  -0.42944476
  0.54650795]"
173,The car accelerated quickly.,The car did not accelerate quickly.,"[-0.15758446  4.305611    0.91346776 ... -1.0589576  -0.92045677
  2.9720607 ]","[ 0.47339296  4.622597   -0.7092816  ... -0.03968455 -1.7060707
  3.1307628 ]"
174,The bicycle rolled effortlessly.,The bicycle did not roll effortlessly.,[ 3.5868287  0.8295826  1.2827832 ... -1.0279142  2.027118   2.1182055],[ 3.63765    1.3647051  0.5633506 ... -0.4908576  1.4151827  3.526234 ]
175,The skateboarder landed the trick.,The skateboarder did not land the trick.,"[ 0.53008395  1.5310137   2.506597   ... -1.7075652   0.96366614
  5.1528006 ]",[ 0.9556086  1.1103925  1.7473041 ... -1.6021552  1.0132997  5.8177085]
176,The skier reached the summit.,The skier did not reach the summit.,[ 1.8123649  4.3047442  1.0484899 ... -1.1369141  0.6631175  4.877167 ],"[ 1.3989949   5.0118527   0.37016326 ... -1.2141248   0.36887762
  5.745788  ]"
177,The climber ascended the mountain.,The climber did not ascend the mountain.,"[ 5.2917075   3.2577105   2.3014266  ...  1.0035     -0.45594952
  2.1125615 ]","[ 4.4554224   4.6781554   2.0412784  ...  0.66548944 -0.27818203
  3.1230695 ]"
178,The hiker traversed the trail.,The hiker did not traverse the trail.,"[ 3.0120945  -1.4449725   3.0052896  ...  0.13774113  0.57327753
  2.5354471 ]",[2.6742394  0.18531258 1.3741082  ... 1.0472018  0.8233869  3.5448983 ]
179,The runner completed the marathon.,The runner did not complete the marathon.,"[ 3.5700514   0.11490139  0.35905337 ... -0.90007764 -1.8427558
  4.9277787 ]","[ 3.8000538   2.149341   -1.1583054  ...  0.24100535 -1.0031006
  4.545622  ]"
180,The swimmer finished the race.,The swimmer did not finish the race.,[ 1.4193925  2.4152865 -2.1236262 ...  1.175705  -2.462417   5.257177 ],[ 1.6803983  2.9354627 -2.5716925 ...  1.6845436 -2.1487646  5.608005 ]
181,The cyclist won the competition.,The cyclist did not win the competition.,"[ 5.954538    4.9731297  -1.3161662  ...  0.20704794 -0.46959534
  4.3251214 ]","[ 5.3997235   4.478849   -1.9785458  ...  0.33335885 -0.79485583
  5.47582   ]"
182,The team played well.,The team did not play well.,"[ 1.7315311  -0.05995502 -1.2399617  ... -3.947417   -4.0671034
  4.9803596 ]",[ 2.5129833 -0.3883259 -1.7153634 ... -2.3031585 -2.9188752  4.533554 ]
183,The players performed admirably.,The players did not perform admirably.,[ 0.8818507  1.236106  -1.9566984 ... -3.2459266 -3.036692   2.1553433],[ 1.9905459  1.034297  -2.6750188 ... -2.0261512 -2.417037   2.3438   ]
184,The audience cheered loudly.,The audience did not cheer loudly.,"[-1.3722916   3.7185528  -0.8901534  ... -0.40930972  0.99222773
  3.489252  ]","[ 0.7054791   2.4164689  -1.6763643  ...  0.24159166 -0.20033826
  3.3760304 ]"
185,The spectators applauded enthusiastically.,The spectators did not applaud enthusiastically.,"[-0.82723063  3.3589349  -0.63280225 ...  0.38576102  0.8293004
  4.438102  ]","[ 0.7119164   1.8224441  -1.6433319  ...  0.51942366 -0.13713817
  4.042692  ]"
186,The crowd roared with excitement.,The crowd did not roar with excitement.,"[-1.9827348   4.4896655   0.59765595 ...  1.2477487   0.9092542
  2.9084816 ]","[ 0.22378564  3.2101927  -0.79446805 ...  1.3220599  -0.6742067
  4.2557983 ]"
187,The fans celebrated wildly.,The fans did not celebrate wildly.,"[-0.92470866  1.6801239  -1.4418452  ... -0.92719525 -1.6392998
  4.3027062 ]","[ 0.35186487  1.4380119  -1.9720964  ... -0.49195808 -1.3256366
  5.242952  ]"
188,The children laughed happily.,The children did not laugh happily.,"[ 0.07716308  2.0592868   0.30024233 ... -1.3202217  -1.0380199
  2.9702513 ]","[ 1.2133095   1.5187256  -1.3559569  ... -0.97915363 -1.9555578
  3.7535918 ]"
189,The babies cried continuously.,The babies did not cry continuously.,[-0.5382514  1.6852287  0.7103995 ... -1.2647835 -0.7177734  4.299844 ],"[ 0.6174789   1.2565296  -0.7075281  ... -0.48966557 -0.05504492
  4.2745194 ]"
190,The dogs barked incessantly.,The dogs did not bark incessantly.,"[-0.25865376  2.9022357  -0.734322   ... -3.10385    -0.8211991
 -0.1653019 ]","[ 0.36912426  2.2579184  -1.9878756  ... -1.4866949  -0.11652842
  1.3030932 ]"
191,The cats meowed softly.,The cats did not meow softly.,"[ 2.9076908  -0.22129436  0.60170144 ... -1.5692229  -1.2774345
  1.927235  ]","[ 2.0672495   1.4243786   0.13731544 ... -0.80818343 -1.0310292
  3.836459  ]"
192,The birds sang melodiously.,The birds did not sing melodiously.,[ 1.0182241  2.1045928 -0.6221769 ... -3.0200207 -1.7583117  1.4690431],[ 1.445126   2.1253068 -2.2063453 ... -2.1469753 -1.3601213  2.3992686]
193,The insects buzzed around.,The insects did not buzz around.,"[ 0.56172997  1.015012   -1.3493658  ... -0.21473257 -1.1723036
  2.3771193 ]","[ 2.4095073   2.708865   -1.3875971  ... -0.03214901 -1.3504652
  3.3271468 ]"
194,The fish swam gracefully.,The fish did not swim gracefully.,"[ 0.26554283  1.3769537   1.3380512  ... -0.9296443  -1.8678799
  2.6546612 ]","[ 0.9946787   2.5266938   0.5216772  ...  0.12486771 -0.40224904
  3.9568284 ]"
195,The whales breached the surface.,The whales did not breach the surface.,[-2.6245203  3.1283195  2.275309  ... -1.4702339 -1.7979065  0.9361256],[-2.0935173  3.6167023  1.2846849 ... -0.9264838 -1.8697952  1.3747232]
196,The dolphins jumped playfully.,The dolphins did not jump playfully.,"[-5.9252483e-04  1.6238991e+00  1.3194443e-01 ... -1.8015088e+00
 -1.8154351e+00  1.9368806e+00]","[ 0.7457403   2.7047381  -0.37071332 ... -1.2581788  -1.387814
  2.3262837 ]"
197,The seals balanced on rocks.,The seals did not balance on rocks.,"[-0.20921363  2.387789    0.14254415 ... -1.1005534   2.542448
  2.3049345 ]","[-0.16603708  3.614945   -0.01725727 ... -2.0430305   1.782859
  2.4684772 ]"
198,The penguins waddled awkwardly.,The penguins did not waddle awkwardly.,"[-1.0861306  -2.3390472   0.18817106 ... -1.0600924   0.44757858
  1.9282886 ]","[-0.03505326 -0.91683495 -0.1683643  ... -1.4812195   0.48976678
  2.4257252 ]"
199,The bears hibernated peacefully.,The bears did not hibernate peacefully.,"[ 1.5918909   0.27485222 -0.73532915 ... -2.2898614   1.7357827
  2.8406885 ]",[ 1.2667286  0.5652702 -2.08378   ... -2.859867   2.3956647  4.25369  ]
200,The lions hunted successfully.,The lions did not hunt successfully.,[ 1.8435087  5.2060094 -2.3280761 ... -2.6123438 -0.7240132  3.7958908],"[ 1.9722865   3.5763087  -2.6311755  ... -1.5862502  -0.30268273
  4.7105613 ]"
201,The elephants migrated long distances.,The elephants did not migrate long distances.,"[-0.19609034 -0.08976182 -0.54697925 ... -3.1454155   1.7838469
  1.8147212 ]","[ 0.9188632   0.53401905 -0.8805629  ... -2.6572363   1.6698062
  2.295218  ]"
202,The giraffes stretched their necks.,The giraffes did not stretch their necks.,[-2.3288882 -1.47736    2.3037868 ... -0.5665763 -2.7485979  0.7291069],"[-1.4464774  -0.7858396   0.86469954 ... -1.3022901  -2.4000504
  2.256164  ]"
203,The zebras grazed peacefully.,The zebras did not graze peacefully.,"[ 0.09844848 -0.45401335  1.9168142  ... -0.5385033  -1.7795483
  4.940102  ]","[-0.6932473   1.3676776   1.1342369  ... -0.38755703 -1.8372996
  5.061825  ]"
204,The monkeys swung through the trees.,The monkeys did not swing through the trees.,"[ 1.8779008   1.0316933  -0.26401046 ... -0.18447146 -0.8238416
  1.0734639 ]","[ 2.173579    2.7701306  -0.4265175  ... -0.13058156 -0.75641423
  2.0648637 ]"
205,The gorillas sat calmly.,The gorillas did not sit calmly.,"[ 0.5656467  -0.976351    0.80706835 ... -1.4535098   1.1377869
  3.800904  ]","[ 1.4349877   0.99301195 -0.13694118 ... -1.0602015   1.4131591
  3.5279634 ]"
