,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
118,The teacher taught the lesson.,The lesson was taught by the teacher.,[-0.5101462  3.4844     2.002682  ... -1.7019001 -0.6830904  4.478615 ],"[-1.80337     2.0212605   0.01795676 ...  0.03289536 -1.4760734
  2.90386   ]"
119,The doctor prescribed the medicine.,The medicine was prescribed by the doctor.,[2.509158   8.202212   2.807101   ... 0.41806173 2.2866018  1.6303949 ],[0.46383697 9.002859   2.3064106  ... 0.02733436 3.261035   0.78645295]
120,The nurse administered the injection.,The injection was administered by the nurse.,[3.432298   7.6715674  0.9307301  ... 2.0694997  0.53527635 0.31530008],"[ 0.4326935   6.4396677   0.92543954 ... -0.08161558  0.55155313
  1.1922998 ]"
121,The pilot flew the airplane.,The airplane was flown by the pilot.,"[ 0.09357289  5.474935    1.039813   ... -0.9042964  -0.2819713
  3.8890193 ]","[-0.8350856   5.546795    1.1194874  ... -0.18555355 -0.6362995
  3.3912501 ]"
122,The mechanic repaired the engine.,The engine was repaired by the mechanic.,[ 2.0769017  6.1999583 -0.5073668 ... -2.151676  -1.0324789  3.2510922],"[ 0.17807722  6.5415463   2.2581522  ... -1.516533   -1.268011
  2.5323715 ]"
123,The electrician wired the house.,The house was wired by the electrician.,[ 3.8891335  4.108791   1.3239973 ... -1.127544  -2.8398037  1.0142684],[ 0.4124459  1.7800708  0.7361823 ... -1.6195612 -1.5124247  2.4436798]
124,The plumber fixed the leak.,The leak was fixed by the plumber.,"[ 2.2440207   4.5010824   0.5131162  ... -2.9281447  -1.3994318
  0.87548035]","[ 1.1360413   4.7452855   2.5178726  ...  0.12545207 -3.8989456
  0.2814357 ]"
125,The carpenter framed the house.,The house was framed by the carpenter.,"[ 0.31279162 -0.43437985  0.89056164 ...  0.7828765   2.0634534
  0.39351466]","[-1.8474622  -1.620229    0.48063394 ...  0.23786646 -0.3790047
  1.1416574 ]"
126,The painter painted the walls.,The walls were painted by the painter.,[ 2.5861738 -2.5244355  1.6698707 ... -1.4412279 -1.8625835 -0.7469859],"[-1.2154601  -0.9005657   0.26965588 ... -0.02210146 -1.440071
  0.29122868]"
127,The landscaper trimmed the hedges.,The hedges were trimmed by the landscaper.,"[ 2.5812721  -1.0702735  -0.315089   ... -1.0872848   0.31695312
  0.75443006]","[ 2.7062917  -1.0760465  -0.7616273  ... -1.009629   -0.9650866
  0.44261837]"
128,The gardener planted the flowers.,The flowers were planted by the gardener.,[ 1.9030516  0.2803374  2.274215  ... -0.7603325 -2.5582356  1.6129007],"[ 1.2473713   1.0844408   0.40203357 ... -0.5725294  -1.6872058
  1.3995283 ]"
129,The architect designed the blueprint.,The blueprint was designed by the architect.,"[-1.7095772   0.43393517 -0.1294409  ... -0.37849975 -0.9942822
  1.6020986 ]","[-2.5150533   0.8425353  -0.76207626 ... -0.03322688 -0.83614755
  0.35651278]"
130,The contractor built the building.,The building was built by the contractor.,"[ 0.6292226   1.6318775   1.2387933  ... -0.02825128 -0.43130264
  1.1518785 ]","[-2.69429    -0.10030234 -0.1051259  ... -0.7759071   0.04536715
  2.5092714 ]"
131,The engineer inspected the bridge.,The bridge was inspected by the engineer.,[ 1.6409453  1.4999632  1.4535952 ... -1.6820917 -1.6737248  1.3867024],"[ 0.54710287  1.972197    1.3434393  ... -1.6426891  -0.69738847
  0.9394927 ]"
132,The scientist conducted the experiment.,The experiment was conducted by the scientist.,"[-0.31839958  3.3401089   2.013567   ... -0.10194389 -3.928332
  1.9517827 ]",[ 0.6827825  4.013064   1.6492022 ...  0.1057971 -3.1417952  1.5443189]
133,The researcher analyzed the data.,The data was analyzed by the researcher.,"[ 1.5519214   0.47549537  0.07974616 ... -0.57485294 -0.487896
  2.420413  ]","[-0.5530057   0.6078061   0.01074755 ... -0.19440566 -1.2435424
  2.8172743 ]"
134,The programmer wrote the software.,The software was written by the programmer.,[ 2.5680645  3.7921112 -0.7646823 ... -1.5421208  1.5537645  2.6507618],"[ 1.0827862   3.672827    0.23484923 ... -0.555412   -0.06425057
  1.7941185 ]"
135,The technician repaired the computer.,The computer was repaired by the technician.,"[ 4.039147    5.457805    0.17920275 ... -0.6687818  -2.008664
  1.5876833 ]",[ 2.3045044  6.6880083  1.6838286 ... -0.556152  -1.6134311  1.8521967]
136,The secretary typed the letter.,The letter was typed by the secretary.,"[ 0.98492813  3.476451    1.7055405  ... -0.88596743  0.89312464
  1.300643  ]","[-0.8058984   4.4236617   1.7861404  ... -1.1651539  -0.55014145
  0.9218873 ]"
137,The lawyer reviewed the contract.,The contract was reviewed by the lawyer.,"[ 1.5232534   1.5012112   0.16443498 ... -2.1553366  -0.37666813
  2.5390842 ]","[ 0.19599427  0.15841372  0.81524956 ... -1.6898156  -0.01732454
  3.0698674 ]"
138,The judge made the ruling.,The ruling was made by the judge.,[0.66156375 4.9586406  0.57684463 ... 0.33711895 3.371706   3.657817  ],"[ 0.07845429  3.0294213   0.39909208 ... -0.63551944  1.562053
  2.1391454 ]"
139,The jury reached a verdict.,A verdict was reached by the jury.,"[-2.0133574   2.8598416   0.90370077 ...  2.373922   -0.16903408
  4.800243  ]","[-2.5579057   1.8643345   2.327862   ...  1.210399   -0.61993873
  4.1211634 ]"
140,The police officer investigated the crime.,The crime was investigated by the police officer.,"[ 2.4134774   3.8291779   0.92300063 ... -1.1068479  -2.0437582
  1.8822558 ]","[ 2.1451426   4.0034695   1.5292664  ... -0.84757054 -2.1998115
  1.0746353 ]"
141,The detective solved the mystery.,The mystery was solved by the detective.,[4.246586   3.1086667  1.2001005  ... 0.6750815  0.24502392 1.9147121 ],"[ 2.1377683   3.488737    2.3724923  ...  1.2708911  -0.73032784
  0.97286665]"
142,The thief escaped from prison.,Prison was escaped from by the thief.,[ 3.4355495  7.0972505  2.1790326 ... -0.9924061  0.6967792  0.871728 ],"[-0.03028631  5.9117584   0.04673086 ... -2.504938    1.1089082
  1.2749008 ]"
143,The robber stole the jewelry.,The jewelry was stolen by the robber.,"[ 0.92654926  5.546224    2.3673651  ... -1.1713554   4.6336045
  0.03409982]",[-1.9981799  4.4249754  1.3375645 ... -2.1586583  3.3120399  1.7362096]
144,The burglar broke into the house.,The house was broken into by the burglar.,[0.6962415 4.5034404 1.2402184 ... 0.5402539 3.3996575 0.9382974],[-1.6428171  1.3423536  1.6494648 ... -1.429608   1.1199712  1.9148804]
145,The vandal damaged the property.,The property was damaged by the vandal.,[ 1.6089586  3.5192108  1.8601576 ... -1.5933961 -2.2186666  1.1258197],[-3.5627847  2.4029822  2.2134137 ... -2.1239197 -1.6330174  2.7033792]
146,The arsonist set fire to the building.,The building was set fire to by the arsonist.,"[-1.5698731   2.2724493   1.3401855  ...  1.2766051  -1.9018186
  0.74069494]","[-4.3495655   1.259161    0.68769544 ...  0.6486856  -3.149539
  1.6896706 ]"
147,The kidnapper abducted the victim.,The victim was abducted by the kidnapper.,[ 3.2515233  5.564215   1.2018842 ... -0.3959562  1.8932503  1.6433688],"[ 0.21331689  5.013446    0.8336977  ... -2.125691    0.6631558
  1.9366705 ]"
148,The murderer committed the crime.,The crime was committed by the murderer.,[2.389229  2.654061  1.7156649 ... 0.562392  2.6028233 1.2529278],"[ 0.83121943  5.0498137   0.8975276  ... -0.48147935  0.5919827
  1.7165222 ]"
149,The witness testified in court.,The court was testified in by the witness.,"[-0.7377567   3.4350326   1.2024664  ... -0.30603364  0.03746863
  2.9738874 ]","[-0.95840836  2.8864985   0.87748176 ...  0.0460741   0.00674303
  3.9446056 ]"
150,The prosecutor presented the evidence.,The evidence was presented by the prosecutor.,[1.3118445  4.5848875  0.37428096 ... 0.8576734  0.80083126 3.3115854 ],[0.6220704  3.7843027  0.9276534  ... 0.5772778  0.76086605 3.71805   ]
151,The defendant pleaded not guilty.,Not guilty was pleaded by the defendant.,"[-0.7936097   3.5331466  -1.218313   ...  1.5020341  -0.09590451
  1.8053374 ]","[-0.44202295  4.8564115   0.72095954 ...  1.3196718   2.6779032
  2.0505364 ]"
152,The lawyer cross-examined the witness.,The witness was cross-examined by the lawyer.,"[ 0.06125882  4.2162385   1.9305148  ... -0.6052726   0.34200802
  1.8090453 ]","[-0.61379564  3.6447067   1.6535679  ...  0.0588279   0.28046134
  0.23671655]"
153,The jury deliberated the case.,The case was deliberated by the jury.,[-1.5132    -1.1512786  2.178749  ...  1.4904597 -2.9004724  7.0056295],"[-1.0120862  -0.53949696  0.93889767 ...  0.13400327  1.0283169
  3.5748646 ]"
154,The judge sentenced the defendant.,The defendant was sentenced by the judge.,"[-0.66091824  7.445662    1.9350637  ... -0.95941     1.1677046
  4.8200297 ]","[-0.30753064  4.0428176   3.2868052  ... -0.7771665   2.839281
  1.6752803 ]"
155,The warden managed the prison.,The prison was managed by the warden.,[ 1.6324629  3.1961093  1.2214537 ... -0.8390935  0.7683039  1.7771008],"[-1.1874171   4.8894753  -0.35955247 ... -1.8229262   0.421156
  0.42543158]"
156,The guard secured the perimeter.,The perimeter was secured by the guard.,[ 3.7505705  4.318868   1.8868151 ... -0.7957011  1.4549276  1.5632715],[1.4257991  2.6439352  0.4109401  ... 0.22035025 0.1478363  1.2243471 ]
157,The prisoner escaped from jail.,Jail was escaped from by the prisoner.,[ 1.4113725  6.9438896  0.5448353 ... -2.5124762  0.300598   0.5946864],"[ 0.04131291  4.097572    0.9701783  ... -2.2769206   2.1800888
  2.4214969 ]"
158,The inmate served his sentence.,His sentence was served by the inmate.,[ 0.5051518  4.3693843  1.4180651 ... -3.1886585  0.9027036  3.5034645],"[ 0.04494321  4.5689874   1.9170275  ... -1.3878207   0.74731636
  2.3249183 ]"
159,The parole board granted parole.,Parole was granted by the parole board.,[ 2.5185287  4.613841   1.5440603 ... -0.9427154  3.4233608  3.5422857],[ 1.2208388  4.3152723  0.666543  ... -1.8977065  3.5987575  1.9206178]
160,The probation officer supervised the offender.,The offender was supervised by the probation officer.,[ 2.1302025  2.5063045  1.7969717 ... -3.61591    2.7593062  1.6203296],[ 2.7025993  2.8937159  1.6414589 ... -1.9899025  1.4851214  1.1937749]
161,The social worker helped the family.,The family was helped by the social worker.,[2.7000618 4.3414288 1.4203126 ... 0.753631  0.8252589 2.4224508],[3.064258   2.685427   1.1498309  ... 1.1930014  0.25265634 0.1948234 ]
162,The counselor advised the client.,The client was advised by the counselor.,"[ 2.2006862   4.3561893   0.20206912 ... -1.7327019   2.0452476
  3.1812627 ]",[-0.715684   2.5505714  1.4777505 ... -2.1329823 -0.5341257  2.727366 ]
163,The therapist treated the patient.,The patient was treated by the therapist.,[ 1.5691904  6.1694317  0.7398104 ... -1.5389513  1.8813504  1.0551627],"[ 1.4616275   6.1708665   1.1415966  ... -1.2829915   2.5159247
  0.63714325]"
164,The doctor diagnosed the illness.,The illness was diagnosed by the doctor.,[1.9082569  6.96361    2.2340527  ... 0.02555169 0.25341377 3.3345556 ],[ 0.5369077  4.9281387  2.6105294 ...  1.6246045 -0.6290824  1.2944512]
165,The nurse cared for the patient.,The patient was cared for by the nurse.,"[ 4.1088724   3.8765347   1.3107573  ... -1.516473    0.53095675
  2.450772  ]",[ 3.5447595  4.7630615  1.7787385 ... -2.0639362  1.7758126  1.7771987]
166,The pharmacist dispensed the medication.,The medication was dispensed by the pharmacist.,[1.4302809  7.255076   2.6016638  ... 0.63187253 2.455695   1.305703  ],"[ 0.01904162  6.1777387   2.0023954  ... -0.03204628  1.3234537
  0.6894286 ]"
167,The technician performed the surgery.,The surgery was performed by the technician.,[ 3.2225564  5.2055554  1.7748342 ... -0.5465152 -0.7597498  1.9403132],"[-0.08651459  3.1185963   1.2185508  ... -0.25582165 -0.4099511
  1.2238352 ]"
168,The surgeon operated on the patient.,The patient was operated on by the surgeon.,[-1.3116883  8.049542   2.9127579 ... -0.9355587 -0.5612315  0.8443471],"[-0.6943227   6.796036    2.6715074  ... -3.906553    1.3231838
 -0.54650885]"
169,The anesthesiologist administered anesthesia.,Anesthesia was administered by the anesthesiologist.,"[ 0.32375917  5.9910192   0.9076953  ... -2.0997815   1.6208591
  2.8913813 ]","[ 0.15510619  5.966025    0.12363119 ... -1.6291248   0.9441242
  1.9331717 ]"
170,The nurse monitored the patient's vital signs.,The patient's vital signs were monitored by the nurse.,"[ 2.7266932   4.1252866   0.09975842 ...  0.21945685 -4.131068
  1.0898563 ]","[ 2.874767    4.060743   -0.32519847 ... -0.17185727 -2.7372885
  2.12345   ]"
171,The physical therapist rehabilitated the patient.,The patient was rehabilitated by the physical therapist.,"[ 3.0638537   5.6180253   1.2071517  ... -0.58910227  3.383161
  2.361259  ]",[ 2.915929   6.0203357  1.3246295 ... -1.254799   4.042968   1.5277123]
172,The occupational therapist helped the patient regain skills.,The patient's skills were helped regained by the occupational therapist.,"[ 4.560146    7.059838    1.7962322  ... -0.30087084  4.922978
  1.6905036 ]","[ 4.360869    6.1795673   0.9280632  ... -1.7765303   3.3971255
  0.32567823]"
173,The speech therapist treated the patient's speech impediment.,The patient's speech impediment was treated by the speech therapist.,"[ 0.7367601   5.61131     0.65421194 ... -1.9349042   2.703044
 -0.2230001 ]",[ 2.3005545  5.1880293  1.9127429 ... -1.5756625  3.0224795 -2.3023713]
174,The nutritionist developed a meal plan.,A meal plan was developed by the nutritionist.,"[ 2.4789083   1.6488607  -0.19856578 ... -0.64412975  0.1820569
  0.16036072]","[ 1.3478575  -0.23578823 -0.39373168 ... -0.46512717 -0.7850307
  1.6235424 ]"
175,The dietician counseled the patient on diet.,The patient was counseled on diet by the dietician.,"[ 2.9129903   4.204725    0.39918044 ... -0.2115466   0.24640429
  1.5091581 ]","[ 1.7034819   5.6596465  -0.84844345 ... -0.8680542  -0.51313883
 -0.10452904]"
176,The athlete won the race.,The race was won by the athlete.,[ 5.015043   6.405327  -0.8558472 ...  0.5578278  0.2584102  5.873625 ],"[ 3.2603483   3.042012   -0.21240878 ...  0.8669739  -2.2125185
  3.2032082 ]"
177,The team played the game.,The game was played by the team.,"[ 1.5499574  -0.08007574 -0.5697755  ... -2.6725852  -5.0928254
  4.831886  ]","[ 0.48016882 -1.3825003  -0.4564404  ... -0.23156334 -1.6274605
  4.3295813 ]"
178,The coach trained the players.,The players were trained by the coach.,[ 1.9293333  2.881399   1.3918313 ... -0.7020815 -2.727986   4.986205 ],"[ 8.9681625e-01  4.2176666e+00  1.3337610e+00 ... -2.9819794e-03
 -2.4926107e+00  4.2964134e+00]"
179,The referee officiated the match.,The match was officiated by the referee.,"[ 2.025478    0.8717061  -0.16006766 ... -0.4131929  -1.1027782
  7.5826287 ]",[ 1.1920048  1.166144  -1.0026782 ...  1.204611  -0.7776344  6.67105  ]
180,The umpire called the strike.,The strike was called by the umpire.,[0.36883482 4.0509768  1.8046597  ... 1.5087512  2.4600387  4.683976  ],"[ 0.7368863   3.754022    0.47767368 ...  0.0569716  -2.7308872
  3.6947386 ]"
181,The crowd cheered the team.,The team was cheered by the crowd.,"[ 0.36567125  3.5153558  -0.7244006  ...  0.505016   -1.0951993
  6.2841988 ]","[ 0.6558354   1.2716614   0.05204973 ...  0.5711365  -2.0240095
  4.5486317 ]"
182,The fans supported their team.,Their team was supported by the fans.,"[ 1.8139421   2.5000017  -0.9784005  ... -0.87103397 -3.7488492
  4.373174  ]",[ 2.218781   2.5880961  0.2678351 ... -0.4945752 -2.4468496  3.6556606]
183,The commentators described the game.,The game was described by the commentators.,"[-0.10544693 -1.7490267  -1.46283    ...  0.01816144 -2.5714514
  3.9468155 ]","[ 0.19108956 -1.0059677  -0.9586054  ...  0.11285829 -1.3233099
  4.218137  ]"
184,The journalist wrote the article.,The article was written by the journalist.,[-1.124393   2.1073124  1.1863592 ... -1.9630796 -1.67449    3.4302452],"[-0.9608037   1.2838842   0.79984254 ... -0.5140463  -1.05697
  2.2826185 ]"
185,The editor published the story.,The story was published by the editor.,"[ 0.48390856  1.7352247   1.5446323  ... -0.29901275 -1.201028
  3.6694224 ]","[-0.5758282  -0.41700125  0.91417474 ...  0.84207946 -3.4540415
  2.4632304 ]"
186,The reader enjoyed the book.,The book was enjoyed by the reader.,"[ 2.461461   -1.0657554   0.07424021 ... -1.6383301   1.7117682
  2.837431  ]",[-1.5615869  1.4634515  1.826658  ... -0.8128365  3.3813481  3.50869  ]
187,The author received the award.,The award was received by the author.,[3.3242357  5.421349   1.5438894  ... 0.03322368 1.604032   2.3352027 ],"[ 1.0279781   1.5651847   2.0319622  ... -1.1223842  -0.38612834
  2.418007  ]"
188,The critic reviewed the movie.,The movie was reviewed by the critic.,"[ 2.8125331   0.08518323 -0.8332184  ... -0.2864658   0.42358956
  1.2695738 ]","[ 0.5562758   2.1500866   0.72969306 ...  0.08549161 -1.2047706
  3.8921862 ]"
189,The audience watched the performance.,The performance was watched by the audience.,"[-1.761563    0.44251037 -0.7412565  ... -0.55798024 -2.5899422
  3.7417839 ]","[-2.1339185   1.3407218   0.49049938 ...  0.3872347  -0.99752426
  2.9413285 ]"
190,The musician performed the concert.,The concert was performed by the musician.,"[ 0.25172806  1.8092891  -0.9013379  ... -1.6760855  -2.2356536
  3.1851225 ]","[-1.0498023   0.35198683  0.2744222  ... -1.204705   -2.901065
  2.3298593 ]"
191,The singer sang the ballad.,The ballad was sung by the singer.,"[ 1.1900895   2.8729591   0.9087753  ... -1.8013732  -0.07115144
  0.9914719 ]","[ 0.14269368  2.4335165   1.220209   ... -1.4923577  -1.4364774
  1.6226877 ]"
192,The dancer executed the routine.,The routine was executed by the dancer.,"[-0.11281685  1.6009912  -0.22493471 ...  1.013791   -1.0708467
  3.8181438 ]","[ 0.20329583  2.7162519   0.53258735 ... -0.05758023 -1.0468005
  1.7790776 ]"
193,The artist created the masterpiece.,The masterpiece was created by the artist.,"[-1.1194592   0.96596766  0.6728851  ... -0.43728864  0.51818043
  2.63301   ]",[-3.9817739  2.4378145  0.3120222 ... -1.1333077  2.7549627  1.6480073]
