,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
122,The findings are conclusive., The findings are extremely conclusive.,"[ 0.844936    2.398976   -0.726298   ... -0.36983338  2.259572
  3.4377525 ]","[ 1.40006     1.8980259  -1.1284624  ... -0.60772246  2.1083848
  2.9288313 ]"
123,The conclusion is obvious., The conclusion is fairly obvious.,"[ 0.506213    1.1899921  -0.29641417 ... -0.5145519   1.5356808
  2.240137  ]","[-0.01344012  0.09047675 -1.242312   ... -0.60027426  1.2773573
  2.1291828 ]"
124,The hypothesis is testable., The hypothesis is readily testable.,[0.9650158  1.7579411  0.68674594 ... 0.6316312  0.1037139  1.2114879 ],"[ 2.2006168   3.4119418  -0.47374898 ...  0.38915095  0.92296976
  1.2545698 ]"
125,The theory is sound., The theory is remarkably sound.,"[-0.28865153  3.4539247   1.8099487  ... -0.51519376 -0.9121057
  2.5628006 ]","[ 0.78264564  2.14332     0.8248145  ... -1.4077722   0.12529427
  2.6849985 ]"
126,The concept is abstract., The concept is somewhat abstract.,"[-0.02209034 -0.2968871   1.5558994  ... -0.26142097 -1.510774
  2.023973  ]","[-0.5470075  -1.7953364   1.3359913  ... -0.50780046 -1.8166771
  1.8197294 ]"
127,The idea is original., The idea is quite original.,"[-0.4961362   0.3799098   0.47345036 ... -0.83475304 -0.92151374
  2.2689755 ]","[ 0.14428782 -0.3413395   0.45594704 ... -1.2398809  -1.5821811
  2.5689843 ]"
128,The proposal is detailed., The proposal is extremely detailed.,"[ 1.248543   -0.5399958   0.8907639  ... -1.4695247   0.01209633
  1.1542526 ]",[ 0.5488774  1.0370803  0.3684065 ... -1.0660167  1.4124894  1.5122429]
129,The plan is comprehensive., The plan is very comprehensive.,"[ 1.2671305   0.39879143  2.2268639  ... -0.94170207 -0.13617277
  0.8542557 ]","[ 0.7358368   0.5238376   1.7068287  ... -1.1942223  -0.5974533
  0.77753764]"
130,The strategy is effective., The strategy is remarkably effective.,[ 1.3689152  3.798349   1.5572784 ... -0.799054  -0.9292513  1.1195896],"[ 1.3233305   3.0333793   0.7615595  ... -1.5141143  -0.17198934
  0.79831964]"
131,The tactic is clever., The tactic is quite clever.,"[ 1.7408864   3.3568363   1.0411437  ... -0.96627825 -2.1667027
  2.818248  ]",[ 1.7031406  3.1036174  0.9866964 ... -1.2121195 -1.260956   2.6182556]
132,The approach is innovative., The approach is very innovative.,[ 1.5387499  1.6695826  1.6452284 ... -0.2825677 -1.2370383  1.5187957],[ 1.4032336  1.358344   1.5911088 ... -0.8086314 -1.1244754  1.8408918]
133,The method is reliable., The method is extremely reliable.,"[ 2.575629    5.0077047   1.0612242  ... -0.3883962   0.49135265
  2.9925747 ]",[1.6884662  4.5287437  0.55960804 ... 0.02130827 1.0624756  2.8008516 ]
134,The technique is precise., The technique is remarkably precise.,[ 1.0392135  4.0178266  0.8777717 ... -0.6404432 -1.5441538  2.362198 ],[ 1.1151079  3.8412306  0.3105245 ... -1.2551298 -1.1957153  1.9994687]
135,The process is efficient., The process is very efficient.,"[ 2.702248    4.0097885   1.2851053  ... -0.37476745 -0.96094644
  2.5223684 ]",[ 2.5879157  3.2374313  0.9747254 ... -0.2859508 -2.2413726  2.1341827]
136,The system is complex., The system is extremely complex.,"[ 0.34311038  4.0381765   2.9458268  ...  0.21253133 -2.8577137
  3.4196377 ]","[ 0.2891388   4.5849986   2.4066496  ...  0.21547413 -2.071482
  3.0195522 ]"
137,The network is secure., The network is very secure.,"[ 3.0774524   4.463516    1.910773   ...  0.59262305 -1.7130255
  3.0302176 ]","[ 2.0910044   3.8259056   1.0981909  ...  0.37271443 -0.9345066
  1.9791793 ]"
138,The software is user-friendly., The software is remarkably user-friendly.,"[ 3.8997996   3.7711856   0.442598   ... -1.4906006   0.43504372
  0.23138063]","[ 2.4558666   2.955324    0.55118734 ... -2.4601662   0.7626539
  0.6287497 ]"
139,The interface is intuitive., The interface is very intuitive.,[ 1.026279   0.8950535  2.064897  ... -0.6115966  1.2267278  1.3419329],"[ 0.896879    0.7762049   1.7910467  ... -0.64170164  1.3610905
  2.470473  ]"
140,The application is powerful., The application is extremely powerful.,"[ 2.7506561   2.8685508   0.383416   ... -1.8981535  -0.67853117
 -0.2387214 ]","[ 2.203331    2.8286483   0.05539389 ... -1.6640725   0.28865108
 -0.12413415]"
141,The program is versatile., The program is quite versatile.,"[ 2.692576    1.4773104   0.12538254 ... -1.4735403  -0.9084964
  1.0720361 ]","[ 1.7033681   1.7215914   0.21726592 ... -1.5266732  -1.1883188
  1.673111  ]"
142,The tool is helpful., The tool is extremely helpful.,[ 2.601029   3.7959309  1.8803415 ... -1.3711684  1.0908626  1.165015 ],[ 2.158183   3.9941351  1.2879562 ... -1.1922684  1.2343854  1.1234387]
143,The resource is valuable., The resource is very valuable.,[-0.364643   3.366536   1.3563411 ... -1.4328979  0.5730048  1.1738176],"[-1.0246385   4.7419133   0.85924405 ... -0.6395528   0.50216424
  1.3692917 ]"
144,The information is accurate., The information is remarkably accurate.,[-1.7182019  3.4463458  0.3622747 ... -2.079638  -1.286662   2.1278987],"[-1.4570822   2.4854605   0.35114583 ... -1.9161983  -0.4659517
  1.5483452 ]"
145,The data is consistent., The data is very consistent.,"[-0.61660933  1.0755459   0.16430697 ... -0.75824577 -0.29652396
  3.3070107 ]","[-1.7978926  -0.3819487   0.82588243 ... -0.6756978  -0.16585536
  2.424461  ]"
146,The evidence is compelling., The evidence is overwhelmingly compelling.,"[ 0.998736    3.2337074   0.529208   ... -0.41508263  2.1779284
  4.8121986 ]","[ 0.20082863  3.9650564  -0.22630882 ... -0.58215714  3.5027266
  4.5986085 ]"
147,The argument is weak., The argument is somewhat weak.,[ 1.6600189  0.5251211  2.3957686 ... -1.6633686  2.1377318  4.015984 ],"[-0.00511158 -0.20487954  1.1221622  ... -0.87833613  1.33639
  2.6849515 ]"
148,The conclusion is tentative., The conclusion is slightly tentative.,"[ 1.1013786  -0.31875056 -0.43274188 ... -0.44662714  0.898026
  2.2133374 ]","[ 0.91566306 -0.5032696   0.14434935 ... -0.89960146  1.0730329
  1.4437593 ]"
149,The results are preliminary., The results are somewhat preliminary.,"[-0.34996286  0.4543394   0.13266191 ...  0.34557658 -2.372995
  3.7580833 ]","[ 1.2179477  -1.366046   -0.1600024  ... -0.11662587 -1.0821933
  2.4268188 ]"
150,The findings are inconclusive., The findings are slightly inconclusive.,"[ 0.83854693  0.17188103 -0.7384238  ... -1.1463516  -0.50599664
  4.33206   ]","[ 1.2850634  -1.249189   -0.82388824 ... -0.70792717  0.06925825
  2.703583  ]"
151,The hypothesis is questionable., The hypothesis is somewhat questionable.,[0.2991007  2.1198153  1.5544641  ... 0.5995647  0.00321453 2.4896035 ],[0.3147312  1.0692854  0.54600805 ... 0.7729735  0.54470915 2.8164642 ]
152,The theory is flawed., The theory is slightly flawed.,"[ 0.95273876  2.3768017   1.0896995  ... -0.08546953 -0.5022622
  3.7932973 ]","[ 0.9464355   0.22116716  1.3577615  ... -0.33648387 -1.097092
  2.5023768 ]"
153,The painting is vibrant., The painting is incredibly vibrant.,"[-1.2152091  -1.2994392   2.9526393  ... -0.71366763 -3.0729115
  2.868052  ]",[-1.6713381 -0.8038983  2.3271449 ... -1.0947001 -2.2618372  2.3197095]
154,The music is soothing., The music is very soothing.,"[ 0.3482739   2.287313    1.1474279  ... -0.6841964   0.85852116
  0.6152319 ]","[-0.05766253  2.2188156   0.999439   ... -1.2376575   0.8886941
  0.4463316 ]"
155,The story is captivating., The story is extremely captivating.,"[-1.1579547   0.14709885  1.8267944  ...  0.36682802 -1.1493437
  3.0924401 ]","[-1.4461317  -0.20025556  0.93022126 ...  0.36102107 -0.5920539
  2.4710321 ]"
156,The film is suspenseful., The film is slightly suspenseful.,"[-1.6100591   0.41865215  1.1412264  ...  1.0493737  -0.9455237
  3.2144315 ]","[-0.5485879  -1.9837943   0.3999379  ...  0.69898254 -1.1642435
  2.2347207 ]"
157,The play is moving., The play is very moving.,"[ 0.7057455  -0.49022722  2.4767377  ... -0.27154058 -0.7768483
  0.58897287]","[ 0.03608174  1.6996084   1.6838131  ... -1.5225085  -0.7759655
  0.6809268 ]"
158,The food is spicy., The food is incredibly spicy.,[-1.0632905  4.4076204  2.9572902 ...  1.8833687 -2.6232657  4.244834 ],[-1.0343987  3.6285572  2.6117537 ...  1.2042012 -1.354671   2.351408 ]
159,The coffee is bitter., The coffee is slightly bitter.,"[-1.904187    4.089547    3.8171897  ...  0.02384989 -1.1892282
  3.3754525 ]",[-2.1356604  2.6867344  3.689401  ...  0.4378281 -2.1917186  2.850301 ]
160,The tea is sweet., The tea is very sweet.,"[ 1.0396227   4.908014    5.4056344  ...  0.20993605 -2.454563
  4.2380486 ]","[ 0.12767112  4.574179    4.9690976  ... -0.18574853 -2.2094839
  3.627383  ]"
161,The dessert is rich., The dessert is incredibly rich.,"[-0.24677737  1.5465727   2.8258522  ... -2.1917164  -0.56690186
  3.1461046 ]","[-0.49209866  1.4786559   1.8001467  ... -2.2364995   0.54589415
  2.7867877 ]"
162,The wine is dry., The wine is slightly dry.,"[-0.04850144  3.552997    3.9522324  ...  0.7868961   0.42643324
  2.4125767 ]","[ 0.51103073  3.3032522   3.6859653  ...  1.3040963  -0.8557725
  1.5655447 ]"
163,The cheese is sharp., The cheese is very sharp.,"[ 0.49629202  3.4178112   4.997822   ...  0.22327128 -2.602097
  1.2398922 ]","[ 0.6043714   3.8847835   5.4066987  ... -0.21516198 -3.424331
  0.8723421 ]"
164,The bread is crusty., The bread is incredibly crusty.,"[-0.95012206  1.7752935   2.458439   ... -0.16273172 -0.84994173
  1.8510579 ]","[-1.3917569   1.4934723   2.1548657  ... -0.5754753  -0.14440106
  1.2463621 ]"
165,The soup is creamy., The soup is very creamy.,"[-0.12541251  1.9263653   3.3066566  ... -0.5353106  -5.490916
  2.6262336 ]","[-0.4044312   2.1469529   3.0853653  ... -0.46515608 -4.614165
  1.539472  ]"
166,The salad is fresh., The salad is incredibly fresh.,[ 1.5542368  1.6530384  2.5498185 ...  2.1565595 -3.5446668  1.7191858],"[ 0.45103002  1.1811205   1.9992651  ...  2.2898905  -2.743045
  0.61999077]"
167,The steak is tender., The steak is very tender.,"[-1.9851255   4.1006155   5.219863   ... -0.45750087 -2.2400193
  3.5567672 ]",[-2.9935682  4.6597176  5.483257  ... -0.5878276 -2.4327857  3.054938 ]
168,The chicken is juicy., The chicken is incredibly juicy.,"[-1.390954    3.969869    3.0672574  ...  0.54083407 -1.9810822
  3.1878934 ]","[-3.1737583   3.8748312   2.028516   ...  0.02206436 -1.2182374
  2.589718  ]"
169,The fish is flaky., The fish is very flaky.,"[-0.29750904  3.2143338   3.6275508  ...  0.27609968 -1.2916912
  2.9176989 ]",[-0.8562059  3.3626802  3.5320723 ...  0.4236854 -1.9481646  2.8612905]
170,The vegetables are crisp., The vegetables are incredibly crisp.,"[ 0.7397751   3.409125    0.8556554  ...  0.24033704 -4.02579
  2.3446217 ]","[-0.3211902   3.3128622   0.7866874  ...  0.74928045 -3.5245197
  1.9792423 ]"
171,The pasta is al dente., The pasta is very al dente.,[ 1.5322448  3.3957765  1.2686689 ...  0.6441749 -4.2258687  2.8293233],"[ 1.7345002   2.7522967   1.3201504  ...  0.10574282 -5.035762
  1.7219973 ]"
172,The pizza is cheesy., The pizza is incredibly cheesy.,"[-1.0329647   0.8865345   4.2450933  ... -0.15871774 -1.0604588
  2.9445696 ]","[-1.6305728   0.7418149   3.1143749  ... -0.15616375 -0.30233184
  2.1285563 ]"
173,The sandwich is delicious., The sandwich is extremely delicious.,"[-0.37323317  4.3704576   5.014497   ... -0.36557394 -0.1747632
  2.77248   ]","[-1.1828521   3.7216911   4.240941   ...  0.11692727  0.5312452
  2.209171  ]"
174,The burger is juicy., The burger is incredibly juicy.,"[-3.4155643   3.2543125   5.225714   ... -0.69998217 -1.8923056
  3.535089  ]",[-4.607696   2.6088088  4.360596  ... -0.8222957 -0.5831776  2.3465884]
175,The fries are crispy., The fries are very crispy.,[-2.5063782  2.683033   2.5707302 ...  1.2916305 -2.3897982  3.2321334],[-3.3117368  1.8725734  2.4787712 ...  1.2285746 -2.2258656  2.194493 ]
176,The milkshake is thick., The milkshake is incredibly thick.,"[-0.76377773  1.949988    5.0084023  ... -0.82194644 -2.4421928
  2.3217146 ]","[-1.2210749   2.3417509   4.046389   ... -0.56675965 -1.2126538
  2.2419078 ]"
177,The ice cream is cold., The ice cream is very cold.,"[ 0.71659213  3.18103     3.0835292  ... -1.6258274  -0.7328827
  0.79160494]","[-0.15657465  3.739631    3.1101482  ... -2.023404   -0.7046563
  0.756313  ]"
178,The cake is sweet., The cake is extremely sweet.,"[ 1.2889982   4.022065    4.19435    ... -0.32002792 -0.5895506
  3.1198583 ]","[ 0.27805376  2.9849365   2.714906   ... -0.3443631   0.30505738
  2.997301  ]"
179,The pie is tart., The pie is slightly tart.,"[ 0.42759648  1.0722641   2.4886072  ... -0.866202   -1.880279
  2.3921695 ]","[ 0.4940736  -0.14297195  2.025747   ...  0.16712199 -3.2772036
  2.1562781 ]"
180,The cookies are chewy., The cookies are very chewy.,"[-0.7147994   2.1693017   2.360854   ... -1.916328   -0.5015898
  0.90642136]","[-1.3166463   2.262705    1.8528587  ... -1.2290316  -1.1697819
 -0.08895019]"
181,The brownies are fudgy., The brownies are incredibly fudgy.,"[-1.0050181   0.49325275  2.0050592  ... -0.7359327  -2.5331817
  2.8337994 ]","[-1.1883569   0.49408796  1.3513321  ... -1.1219807  -1.908113
  2.548721  ]"
182,The candy is sugary., The candy is extremely sugary.,"[ 0.9630285   5.497999    3.1806831  ... -3.3897388  -0.44196197
  0.4278407 ]","[ 0.14803515  4.8487883   2.7061858  ... -1.5004152   0.22333476
  0.20194854]"
183,The chocolate is dark., The chocolate is slightly dark.,[-1.8033037  3.6295986  5.3088846 ... -1.3274524 -1.8095566  2.3009071],[-1.0288917  2.1528134  4.367001  ... -1.0474769 -2.523731   2.1511333]
184,The coffee is strong., The coffee is very strong.,"[-3.8043542   3.5353744   4.173523   ... -0.03888967 -0.4307372
  4.212874  ]","[-3.8241608   4.082085    4.258393   ... -0.67972773 -0.7092554
  3.2884738 ]"
185,The tea is fragrant., The tea is incredibly fragrant.,"[ 0.08546382  4.1733475   2.099987   ...  0.04934908 -2.4602282
  3.611439  ]","[-1.1176722   3.9719565   1.720761   ... -0.13227011 -1.3346651
  2.9824371 ]"
186,The air is humid., The air is slightly humid.,"[ 2.7507463   2.5973973   3.4885628  ... -0.98874426 -5.1056004
  0.593936  ]","[ 3.0430944   2.86662     2.8937523  ... -0.47298422 -5.512098
 -0.39166006]"
187,The weather is warm., The weather is very warm.,[ 1.3469126  0.984297   1.7295372 ... -1.6257128 -2.0473068  2.2272217],[ 0.3208542  0.909566   2.0284922 ... -2.1683378 -2.692983   2.4445994]
188,The day is sunny., The day is extremely sunny.,"[ 0.71469    -0.8543533   2.4597766  ...  0.33569133 -1.4392172
  1.5997165 ]","[ 0.13638258 -0.77143794  2.3904526  ...  0.78552485 -1.0988368
  2.141124  ]"
189,The night is cool., The night is slightly cool.,"[ 1.9855343  -0.18280502  0.91298467 ... -0.08583948 -2.290291
  0.58067167]","[ 1.1996065  -2.516967    1.4711394  ...  0.47815633 -3.2534673
  0.13829665]"
190,The wind is breezy., The wind is very breezy.,"[ 2.5967119  -0.5161632   0.4010147  ...  0.70181435 -1.2350067
 -0.20906432]","[ 2.3521876   0.41856238  0.6190586  ...  0.11977862 -1.1650832
 -0.94552886]"
191,The rain is gentle., The rain is slightly gentle.,"[ 3.6232648   1.7665621   2.348322   ... -0.23692513 -3.520541
 -0.05022004]",[ 2.61979    0.9378912  2.1731794 ...  0.2116198 -4.1337457 -0.5400093]
192,The snow is powdery., The snow is very powdery.,[ 1.5742352 -0.3282707 -0.931651  ... -2.9153874 -1.672163   1.4330151],[ 1.2836287 -0.6176018 -1.0152898 ... -3.3728802 -1.8942736  1.2436376]
193,The ice is slippery., The ice is extremely slippery.,[ 1.5155379  2.577717   3.09069   ... -3.2239425 -0.7875512  1.7244313],"[ 1.2762612   2.882904    2.4671803  ... -3.030035   -0.45143238
  1.2323132 ]"
194,The road is icy., The road is slightly icy.,"[-0.41147596  1.5288109   2.204043   ... -1.1403944  -1.8886395
  2.2258701 ]","[ 0.07106171  0.36894956  2.2133913  ... -0.8397612  -2.6761284
  1.480816  ]"
195,The path is muddy., The path is very muddy.,"[ 0.02495931  0.81556684  2.3474345  ...  0.11765222 -2.6171148
  2.4629064 ]","[-0.08253098  0.94842815  1.5824261  ...  0.23521264 -1.470366
  1.6064614 ]"
196,The trail is rocky., The trail is slightly rocky.,"[ 1.2176656  -1.5561566   4.8499503  ... -0.6681326  -0.81972915
  3.773075  ]",[ 2.1414409 -2.2473629  4.249699  ... -0.7691605 -1.2358706  3.011103 ]
197,The climb is steep., The climb is extremely steep.,[ 1.3146225 -0.5012594  3.7743008 ...  0.5473672 -1.8037598  2.5324893],"[ 1.5444012  -0.47107616  3.601085   ...  0.43048203 -0.5573177
  2.948404  ]"
198,The hike is long., The hike is very long.,"[ 1.5636469  -3.6603932   2.4606075  ...  1.8514427  -0.21685794
  3.4656036 ]","[ 1.8455788  -3.11006     2.7049904  ...  1.5386324  -0.14194275
  3.7935953 ]"
199,The walk is pleasant., The walk is extremely pleasant.,"[ 3.0808835  -4.437059    1.5217912  ...  0.8038076  -0.19983812
  2.706188  ]","[ 2.074947   -3.4771318   1.1661332  ...  0.8733826   0.98055094
  2.2049167 ]"
200,The scenery is beautiful., The scenery is very beautiful.,"[-0.73480594 -3.0114586   1.5402849  ... -0.81615895 -0.38318533
  2.1192298 ]",[-0.274416  -2.9641683  1.6755606 ... -1.2532065 -0.6838477  1.9545234]
201,The view is breathtaking., The view is extremely breathtaking.,[-1.0007303 -2.2055469  2.167395  ...  0.8586372 -0.8074857  2.9086876],"[-1.606636   -1.7973441   0.9015036  ...  0.88808256 -0.16281705
  1.9964727 ]"
202,The sunset is colorful., The sunset is very colorful.,"[-0.95268214  0.18639593  4.9827013  ...  1.1794095  -3.2287517
  2.099856  ]",[-1.2218481 -0.7300897  4.491516  ...  1.4235182 -2.978119   1.7908391]
203,The sunrise is spectacular., The sunrise is extremely spectacular.,"[-1.0873585  -0.01173704  2.7624967  ...  1.342105   -2.5149357
  3.091515  ]","[-1.3562044  -0.26810876  1.8368853  ...  1.580825   -1.5770426
  2.40064   ]"
204,The sky is clear., The sky is very clear.,"[ 0.72254235  0.12966962  4.323163   ... -1.7073386  -4.379657
  1.5131068 ]","[ 0.6790363   0.36668634  4.704101   ... -1.2819442  -5.747045
  0.66657054]"
205,The ocean is calm., The ocean is very calm.,"[ 1.962929    4.338113    3.7449005  ... -0.25837356 -2.3038404
  1.754693  ]","[ 1.5299848   4.1407743   3.6773365  ... -0.20636977 -2.9411218
  0.8990357 ]"
206,The beach is crowded., The beach is slightly crowded.,"[ 1.1314621  -2.3262873   4.089204   ...  1.0071037   0.17307429
  4.188298  ]",[ 1.4521991 -3.847743   3.9599571 ...  1.2973028 -1.3499087  3.4515076]
207,The water is clear., The water is very clear.,"[ 1.197258    2.6393409   2.6631675  ... -0.84371436 -4.4004383
  2.5751426 ]",[ 0.9069691  2.298876   2.9382775 ... -0.53727   -5.5075965  2.0010474]
