,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
124,The performance was outstanding., The performance was subpar.,"[-0.32215494  1.2381849  -0.18364954 ... -1.4337913  -1.1290141
  2.057385  ]","[ 0.07577952 -0.1884538   0.57968885 ... -1.5726544   0.1257463
 -0.03908507]"
125,The service was excellent., The service was poor.,[ 2.3920968  2.9687343  1.5552237 ... -1.0784316 -0.6871662  1.0278488],"[ 1.3400445   3.3210576   2.256946   ... -1.4925504  -0.41479945
  1.3104807 ]"
126,The product is reliable., The product is unreliable.,"[ 1.340453    5.421834    0.6792385  ... -0.22324713  1.4171438
  2.5406919 ]","[-0.4337767   5.0360575   0.8772839  ... -0.20059195  1.4149108
  2.8086076 ]"
127,The quality is high., The quality is low.,[-1.7154694  3.7647777  0.7766687 ... -0.164289  -0.7918064  1.9851453],[-2.2908652  2.6856923  1.5496576 ... -0.4981214 -0.6092286  1.0446154]
128,The design is innovative., The design is outdated.,"[-1.4096464   0.28481773 -0.03516793 ... -1.3059404  -1.501342
  1.8645684 ]","[-0.92923594  0.17633218  0.11351786 ... -1.0251564  -0.6184236
  1.284195  ]"
129,The technology is advanced., The technology is primitive.,[ 0.2321713  4.4203978  1.9890658 ... -0.7555319 -2.8856187  2.3496292],[ 0.55048    4.2923536  2.0398374 ... -0.5228406 -2.6554236  1.161804 ]
130,The system is efficient., The system is inefficient.,"[ 2.3793235   5.264666    1.673938   ...  0.13446872 -2.122718
  2.6666162 ]","[ 1.4898857   4.7060614   1.6298397  ... -0.21679077 -1.6811192
  2.624722  ]"
131,The process is streamlined., The process is cumbersome.,"[ 2.0816891   2.8453698   1.5035889  ... -0.26786977 -0.03855305
  2.4936385 ]","[ 2.1518958   1.992959    1.8291013  ... -0.41349977 -0.8653983
  2.4853785 ]"
132,The workflow is smooth., The workflow is chaotic.,"[ 3.4557636  -1.0380064   2.0492516  ... -1.127524    1.4305608
  0.93421316]","[ 1.0805383  -1.5755341   1.3737133  ...  0.20740795  0.6620546
  1.6537559 ]"
133,The experience was positive., The experience was negative.,[ 1.7190673  1.4556242  1.6525921 ... -1.6863775  0.6168125  1.6005001],"[ 0.42734748  1.8574654   1.5647676  ... -1.2955309   1.1940016
  1.5007129 ]"
134,The relationship is healthy., The relationship is unhealthy.,[ 2.4565809  1.690931   0.9054386 ... -1.8796644  0.8486806  3.2255883],"[ 2.2185376   1.6059849   0.56700927 ... -1.3808366   1.5558121
  2.976916  ]"
135,The atmosphere is pleasant., The atmosphere is unpleasant.,"[ 2.3626513   0.2173973   1.8500084  ... -0.78324246 -3.0159817
  1.3017524 ]","[ 0.8999399   3.119521    2.1675444  ... -0.87553227 -2.891559
  0.84016335]"
136,The environment is clean., The environment is dirty.,[ 2.8084204  3.3763251  4.147307  ... -1.6551771 -2.7365723  2.5192008],[ 1.571635   2.9992666  3.8470829 ... -0.7847832 -2.0850744  2.3579617]
137,The food was tasty., The food was bland.,"[-0.37930515  2.2108607   2.1185398  ... -0.1406757  -0.9799465
  1.5764089 ]","[ 1.3905592   1.2765573   1.2512728  ...  0.5596528  -0.03823397
 -0.29612455]"
138,The drink was refreshing., The drink was stale.,"[-0.41305548  2.30981     2.8837945  ...  0.5010781   1.4372175
  2.0287805 ]",[0.8006563 2.1333709 3.3889897 ... 1.2629492 2.2171257 1.307075 ]
139,The dessert was delicious., The dessert was awful.,"[ 0.32717153  1.0689203   1.7327896  ... -1.6885849   1.2832907
  1.9179348 ]","[ 0.31096905  0.8810357   1.8202953  ... -0.85665464  1.9952236
  1.860145  ]"
140,The music was soothing., The music was jarring.,"[ 0.88367575  1.7861459   1.078518   ... -1.3331673   1.7812363
 -0.4876751 ]","[-0.11502425  1.5675737   0.7215822  ... -0.80361766  0.6547019
  0.56424993]"
141,The movie was captivating., The movie was dull.,"[-0.94441223  1.3070385   2.2543795  ... -0.23046513  1.4298636
  3.329925  ]","[ 0.6004333  -0.06781454  1.1760324  ... -0.5921508   2.247771
  1.6289101 ]"
142,The book was interesting., The book was boring.,"[-1.7662947  -0.42111072  2.7424903  ... -0.62723815  1.5142602
  3.0267386 ]","[-0.37161893 -0.08253305  1.5321194  ... -0.2776923   3.2763581
  1.652393  ]"
143,The article was informative., The article was misleading.,"[ 0.01713333  1.7271731   2.2440863  ... -2.5589976   1.0323887
  1.3260622 ]","[-0.54575455  1.0379099   2.1258295  ... -2.0687232   0.26544347
  2.3472977 ]"
144,The story was compelling., The story was unconvincing.,"[-1.1748095   0.18280526  2.3618202  ... -0.1085973  -1.2931721
  2.4699817 ]","[ 2.0024526  -0.14775854 -0.0161652  ...  0.0670353  -1.1013995
  2.2560508 ]"
145,The evidence was conclusive., The evidence was inconclusive.,"[ 1.5239232   4.5298605   0.6804434  ... -0.00800302  3.05193
  4.255055  ]","[ 0.14833935  2.9142468   1.1449968  ... -0.6435264   1.9534492
  4.456309  ]"
146,The argument was persuasive., The argument was unpersuasive.,[ 1.4146732  2.8009844  2.1657586 ... -2.0381312  1.4330696  3.0634892],[ 0.7519447  3.7235553  1.4842848 ... -1.999357   2.2290013  2.1814916]
147,The evidence is convincing., The evidence is unconvincing.,"[ 1.5185236   3.720204    0.41896945 ... -0.5876775   1.9323345
  4.590578  ]",[ 2.01444    4.0490875  0.1459012 ... -0.6924223  1.5703285  4.3324847]
148,The findings were compelling., The findings were unconvincing.,"[ 0.63526976  1.3435701   0.7408633  ... -1.3827205   1.171839
  3.1868653 ]","[ 3.00501     0.58321255 -0.88583964 ... -1.6563717   0.9218655
  3.5249236 ]"
149,The results were promising., The results were disappointing.,"[ 1.910806    1.7796694   1.6323845  ... -1.0778173  -0.22119264
  3.0170925 ]","[ 2.4669042   0.8741662   0.2137506  ... -1.0805657   0.82666457
  3.1764352 ]"
150,The prospects are bright., The prospects are bleak.,"[-0.26554134  0.5897154   2.9916315  ... -0.3868912  -0.21782117
  2.356134  ]",[-0.3823161  0.7999357  2.0787358 ... -0.5883807  1.0263451  2.737912 ]
151,The outlook is positive., The outlook is negative.,"[ 0.43791875 -2.1226203   2.76059    ... -1.6619402   0.11729395
  3.2074971 ]","[-0.40057325 -1.7329624   3.1168885  ... -1.0203403   0.440597
  3.1483843 ]"
152,The situation is stable., The situation is unstable.,"[ 1.5959766  -0.81777775  1.0880256  ... -0.09067072 -1.0487683
  3.2792296 ]","[-0.31490356  0.43658525  1.5740008  ...  0.2623076  -0.9915007
  3.6648917 ]"
153,The market is strong., The market is weak.,[ 1.553293   0.8799882  3.4271545 ... -0.9783943 -1.4448162  3.4996173],"[ 1.2398752   1.7310995   2.6796682  ... -0.65747124 -0.80928963
  3.3036652 ]"
154,The economy is thriving., The economy is struggling.,"[ 1.0612609   1.9717572   2.5889895  ... -3.444716   -0.21087666
  2.0661473 ]","[-1.0226744   2.9989376   1.7053206  ... -2.4927115  -0.87095195
  1.6332105 ]"
155,The company is prosperous., The company is bankrupt.,[ 1.4871107  0.6583556  3.4151433 ... -1.8515857 -3.033752   2.4584534],[ 0.6006075  2.8104706  3.352345  ... -0.9750886 -2.011709   1.9380888]
156,The investment was lucrative., The investment was disastrous.,[-0.9449433  3.164916   2.7390277 ... -1.6922086  1.4675398  2.781726 ],[-2.342392   4.271239   2.2216609 ... -0.7267014  2.989057   2.6138978]
157,The deal was profitable., The deal was unprofitable.,"[ 2.5643492   3.0240116   2.9808812  ... -0.83280134 -0.3061301
  2.4198306 ]",[ 1.6091137  2.034794   2.1464467 ... -0.7487849 -0.4493642  2.8093944]
158,The venture was successful., The venture was unsuccessful.,[ 1.6496     2.6249652  1.468227  ... -0.7150906 -1.0419233  1.8633411],"[ 1.0772603   3.2937016   1.1859939  ... -0.37798476 -0.6501237
  1.5121143 ]"
159,The endeavor was rewarding., The endeavor was unrewarding.,[ 1.1340883  2.6799355  1.1631181 ... -0.6296029 -1.044125   1.2914367],[ 2.0381653  3.385678   1.5502164 ... -0.8811347 -0.4341092  0.432543 ]
160,The outcome was beneficial., The outcome was harmful.,[ 0.661082   4.2864914  1.3573686 ... -0.9825056  2.0327213  2.2006931],"[-0.19002786  5.198307    1.466121   ... -1.1619828   2.1562998
  1.9790523 ]"
161,The consequences were positive., The consequences were negative.,"[ 0.28422856  5.24148     0.8523328  ... -0.07402571  2.1631775
  0.61207086]","[-0.8116196   4.3742843   0.7320053  ...  0.22690168  2.497766
  1.3006283 ]"
162,The impact was beneficial., The impact was detrimental.,"[-0.18223552  5.1093826   1.5223863  ...  0.4388751   0.31327954
  0.7325443 ]","[-0.78385794  4.13205     1.7673256  ...  0.38155144 -0.0054328
  0.9466246 ]"
163,The effects were positive., The effects were negative.,"[ 2.0018191   4.529781    1.5634333  ... -0.25040346  0.68032956
  0.26723957]","[ 1.4818885   2.730557    1.5812776  ... -0.60336095  1.4214786
  0.46056738]"
164,The reaction was favorable., The reaction was unfavorable.,"[ 2.047238    5.955838    0.8279958  ... -0.19010985 -0.28628168
  2.9534028 ]","[ 2.1584134   5.5059314   1.3162683  ... -0.07852626 -1.5999312
  2.3998454 ]"
165,The response was enthusiastic., The response was apathetic.,"[ 0.48588333  3.2072823   0.81038725 ... -1.1162708   0.54647624
  1.1356294 ]",[ 0.8452428  2.6559124  1.3184958 ... -2.5317805  1.3721733 -0.1860747]
166,The support was invaluable., The support was insufficient.,"[ 2.7940192   4.064915    1.4194193  ... -1.1136554   0.30282706
 -0.04625954]","[ 2.4449208   4.769732    1.8161141  ... -0.78925216  0.68919384
  0.74398977]"
167,The assistance was helpful., The assistance was unhelpful.,"[ 2.0949395   5.675864    1.2656505  ... -1.3121618   1.3824037
  0.26284516]","[ 1.6967553   4.7144017   0.5515427  ... -0.7138366   1.3758698
  0.14331017]"
168,The contribution was significant., The contribution was insignificant.,"[ 1.3194861   3.1155598   0.77298343 ... -0.5672726   1.0233713
  0.2112999 ]","[ 2.8513951   2.2235827   1.1574386  ... -0.6910202   2.1439002
  0.70621145]"
169,The participation was active., The participation was passive.,[ 1.2387636  1.0373849  1.8080266 ... -1.7312071 -1.5090121  2.8327427],"[ 1.889425    3.3335006   1.6353439  ... -1.091746    0.52654004
  1.7700937 ]"
170,The effort was commendable., The effort was inadequate.,"[-0.07021757  4.0533347   0.91615367 ... -1.2650791  -1.2675925
  0.37774777]","[ 1.9859203   5.024168    1.6597077  ... -0.79439807  0.69868207
  0.46844968]"
171,The performance was impressive., The performance was unimpressive.,"[-0.4372527   0.7201681   0.13082524 ... -1.4719517  -1.6155338
  1.822387  ]","[ 0.7104812  -0.15317285 -0.05264303 ... -1.4854006  -0.43809256
  0.588357  ]"
172,The achievement was remarkable., The achievement was unremarkable.,"[ 0.90422785  3.5375218   0.2102093  ... -0.7132109  -0.20905523
  2.647004  ]","[ 2.6785698   1.676308   -0.41355538 ... -0.17847046  0.48496744
  1.7458603 ]"
173,The accomplishment was significant., The accomplishment was insignificant.,"[ 1.4679649   3.8262908   0.65001726 ... -0.7470396  -0.15878706
  1.6711746 ]","[ 4.0105824   3.2233295   1.3716137  ... -0.88611096  1.3792331
  1.4649068 ]"
174,The contribution was substantial., The contribution was minimal.,"[ 0.9769991   2.9016232   0.76779133 ... -0.72041047  1.0192356
  0.47936884]","[ 1.7903541   1.8427941   0.84606    ... -0.76400685  1.6667244
  0.7033831 ]"
175,The progress was considerable., The progress was negligible.,"[ 0.7961772   1.2435764   2.0556712  ... -0.7220958  -0.11377402
  1.0281608 ]","[ 2.2022123   0.70050144  2.52447    ... -0.50610006  0.5547242
  1.8028412 ]"
176,The improvement was noticeable., The improvement was unnoticeable.,"[ 1.71901     0.27540725  1.5196693  ... -0.60878605 -0.24849649
  0.28096503]",[2.53552    0.91798526 1.5724738  ... 0.08924437 0.58929676 0.10154288]
177,The development was positive., The development was negative.,"[ 1.5211523  -0.68839574  1.6873493  ... -0.6455619  -0.11405087
  1.4599427 ]","[ 0.8718952   0.04720135  1.8275772  ... -0.11441238  0.1988028
  1.4517775 ]"
178,The transition was smooth., The transition was rough.,[ 2.9435701 -0.8272166  2.4590702 ... -1.5318426  1.3041732  1.2754155],"[ 0.3620235  -1.1931161   2.043563   ... -1.057813    0.39073244
  2.0534463 ]"
179,The process was efficient., The process was inefficient.,"[ 2.7848632   2.6463428   1.4571111  ... -0.99263287 -0.5200641
  2.1534235 ]","[ 2.1381946   2.3560815   1.2685215  ... -0.48450604 -0.7498406
  1.9552854 ]"
180,The system was effective., The system was ineffective.,[ 1.830027   5.6918483  1.496447  ... -0.6918891 -1.6071432  1.9672486],"[ 1.5938739   5.1413383   1.5019193  ... -0.2749849  -0.62678456
  1.8654382 ]"
181,The solution was optimal., The solution was suboptimal.,[0.97045213 4.4753447  0.3533375  ... 0.33394557 1.0273454  0.7004479 ],"[ 0.8447585   3.1103222   0.92748755 ... -0.46005678  0.9905104
  0.24616674]"
182,The result was satisfactory., The result was unsatisfactory.,"[ 1.274325    3.4988132   0.17357564 ... -0.8981102   1.1264013
  2.782884  ]","[ 1.0532746   2.3830988  -0.63058555 ... -1.3179667   0.70914966
  2.0183501 ]"
183,The weather is delightful., The weather is dreadful.,[ 1.7163728 -1.7035897  1.1604979 ... -1.8331175 -1.5968096  2.4369178],"[-0.37083012  0.16291419  0.42984384 ... -1.1962781  -2.1144564
  2.467202  ]"
184,The coffee is aromatic., The coffee is foul.,"[-2.6625755   3.8691463   4.3610525  ... -0.452375   -0.45884258
  3.333631  ]","[-1.7485275e+00  3.5054138e+00  4.7901630e+00 ...  3.5832762e-03
 -3.1884214e-01  2.8965487e+00]"
185,The flowers are vibrant., The flowers are wilted.,"[ 2.440331    2.4313483   0.79993844 ...  0.3630344  -5.4527082
  1.6440451 ]","[ 3.733092    2.946646    0.35807213 ...  0.28653014 -3.5409634
  0.6313453 ]"
186,The sunset is gorgeous., The sunset is bleak.,"[-1.1075543  -0.40656105  3.4580483  ...  1.7448657  -2.5025861
  3.1308904 ]",[-0.1956079 -1.5903432  3.1424935 ...  1.2554166 -1.3022017  1.7598261]
187,The music is uplifting., The music is depressing.,"[ 0.23090693  2.6763883   0.8177759  ... -0.6873049  -0.49921113
  0.41146064]","[ 1.2882447   1.8588827   1.0573047  ... -0.7769811   0.8666849
  0.42693964]"
188,The movie is hilarious., The movie is tedious.,"[-1.0748948   1.390466    0.42574692 ...  0.32065693  1.6125104
  3.6399605 ]","[ 1.516736    0.35895282  1.4922806  ... -0.4121121   1.9526825
  2.2444272 ]"
189,The book is captivating., The book is dull.,"[-1.8173573  -0.08093467  2.043838   ... -0.655542    2.2411697
  3.0589404 ]","[-0.5115188  -0.13880606  1.0898358  ... -0.47959787  2.0052626
  2.4302044 ]"
190,The painting is stunning., The painting is hideous.,"[-2.9589398  -0.17373092  1.9104712  ... -0.8942879  -1.3542659
  3.3237572 ]","[-0.5066169  -0.09642728  3.0158377  ... -0.35648015  0.15697362
  0.97105414]"
191,The sculpture is exquisite., The sculpture is crude.,"[-3.1596437   0.36917382  1.1465346  ... -2.2306738   0.48523933
  4.051829  ]","[-2.6925955   0.99785006  1.9306974  ... -1.5512251   0.71629465
  2.5069318 ]"
192,The dance performance was mesmerizing., The dance performance was awkward.,"[-1.094968   -1.9436857   1.1229495  ... -0.4259164  -0.54108953
  3.5208554 ]","[ 0.41665292 -2.6340349   1.2001482  ...  0.3419335  -0.07778744
  2.984563  ]"
193,The play was entertaining., The play was boring.,"[ 0.37672797 -0.12084236  1.6512613  ... -0.5838511  -0.02885249
  1.5296854 ]","[ 1.7208166   0.22910058  0.59956354 ... -0.18620095  1.9962829
  0.02068812]"
194,The concert was exhilarating., The concert was disappointing.,"[-0.5691481  -0.1232779   0.16352169 ... -1.1042391  -0.97156256
  2.2886271 ]","[ 1.7789602  -1.344452   -0.01383557 ... -0.5999887  -0.84068173
  1.0942045 ]"
195,The food was scrumptious., The food was inedible.,"[-1.0964065   1.3103161   1.0341555  ... -2.089969   -0.04163494
  0.21888559]","[-1.0977405   3.2881982   1.1915305  ... -0.0181551   0.82147723
  0.7946118 ]"
196,The dessert was heavenly., The dessert was disgusting.,"[-0.00699778  1.0773847   2.6289628  ... -1.6872      1.0058925
  1.4824412 ]","[ 0.68742865  0.9261772   1.5958192  ... -0.75382507  2.025191
  1.8129791 ]"
197,The wine was superb., The wine was awful.,[-2.3110657  3.3163362  4.864532  ... -0.1830772  1.4891241  2.1077425],[-1.2559174  3.7176285  4.7305098 ...  0.8400582  2.3028076  0.9619643]
198,The service was impeccable., The service was terrible.,"[ 2.6372035   2.6735249   1.5240462  ... -1.3059075  -0.45687285
  0.6517998 ]","[ 1.4555149   3.3186402   2.235654   ... -0.96155024 -0.3370642
  1.2191045 ]"
199,The restaurant was excellent., The restaurant was awful.,"[ 1.6692213  -3.0347254   1.5238744  ... -0.03377445 -1.7074028
  3.2744358 ]","[ 1.1815994  -3.5497227   2.242968   ...  0.11070693 -1.1789939
  2.4442658 ]"
200,The hotel was luxurious., The hotel was cramped.,[ 1.6763176 -1.9133161  2.6226017 ... -1.7617562 -2.0000262  2.9244514],"[ 3.352784   -4.0992684   3.3379707  ... -0.05768456 -1.2900002
  2.2553592 ]"
201,The vacation was relaxing., The vacation was stressful.,[ 3.105497  -2.018362   2.7833498 ... -0.8253666  4.8066964  3.3132477],"[ 0.97823346 -1.6488979   2.1293106  ... -0.86439836  2.3411648
  3.908609  ]"
202,The trip was memorable., The trip was forgettable.,"[ 1.4688727   0.17911844  2.05125    ... -0.8802196   0.75613093
  1.369828  ]","[ 1.933293   -0.69662625  1.5019064  ... -0.81336164  3.163102
  0.8403794 ]"
203,The journey was pleasant., The journey was arduous.,[ 2.8571522 -1.685051   2.4169793 ... -0.3431242  0.6589507  1.5071974],"[-0.26343304 -0.630381    2.9828267  ... -1.3381146  -0.6927729
  1.3845332 ]"
204,The experience was rewarding., The experience was frustrating.,"[ 0.23063166  2.9206722   1.3812218  ... -1.0964069   0.255239
  2.0167956 ]","[-0.30131832  2.1086106   1.0053804  ... -0.8637869   0.5535558
  1.9149576 ]"
205,The meeting was productive., The meeting was unproductive.,"[ 2.395286   -1.5465305   0.51931775 ... -1.3485132   1.2803476
  1.5947721 ]","[ 2.4283416  -1.5953814  -0.5625244  ...  0.11881093  1.3108137
  2.0485723 ]"
206,The negotiation was successful., The negotiation was unsuccessful.,"[ 2.8949676   3.3205047   1.0399914  ... -0.53794175  1.0103623
  3.0260317 ]","[ 1.3139465   3.6022751   0.94566023 ... -0.40854794  1.1866081
  2.6348772 ]"
207,The collaboration was seamless., The collaboration was difficult.,[ 2.856989  -1.0947965  1.8038715 ... -1.292254   0.9583535  0.9135483],"[ 1.0461408  -0.79127455  1.9257603  ... -1.2350442  -0.75998163
  2.3048167 ]"
208,The teamwork was exceptional., The teamwork was poor.,"[ 2.697372   -0.02103691  1.6587667  ... -2.9415028   0.05764728
  1.0472581 ]","[ 1.7855085  -0.09767804  2.1779215  ... -3.0342362   0.13758679
  1.6585562 ]"
209,The project was completed on time., The project was delayed.,"[-0.45976827 -0.66291034  1.2425282  ... -0.9251183  -1.8463621
  0.97183424]","[ 0.32728583 -0.35411054  0.56746155 ... -0.5030828  -0.93875396
  2.4660769 ]"
