,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
125,The breeze was gentle.,The breeze was soft.,"[ 4.5580926  -0.9716841  -0.02506266 ...  0.5262511  -0.68966305
 -0.3452414 ]","[ 4.7848663  -0.7554275   0.3463524  ...  0.088782   -0.7182079
 -0.16856425]"
126,The wind was strong.,The wind was powerful.,"[ 1.4840207   1.6877352   0.98011285 ... -0.6462668  -0.46761298
 -0.27564573]","[ 1.674       1.9923248   0.68224204 ... -0.88289607 -0.7305879
 -0.65716887]"
127,The storm was fierce.,The storm was violent.,"[-0.73492646  1.7622993   1.7531399  ...  0.6929823  -2.6551652
  1.2101948 ]","[-0.38934836  1.6939087   2.3472905  ...  0.41402787 -2.870396
  0.75130576]"
128,The rain was heavy.,The rain was torrential.,"[ 0.70665324  1.1086234   1.9613861  ... -0.31349787 -3.4008803
 -0.18951629]","[-0.2628292  -0.24729115  1.4369855  ... -0.5567366  -4.3873014
  0.0946398 ]"
129,The snow was deep.,The snow was profound.,"[-0.09820201 -1.0825119  -1.8192066  ... -2.802161   -0.3839224
  0.8319343 ]","[-0.0444869  -1.8322709  -1.7673552  ... -2.7212672  -0.37065473
  0.29304188]"
130,The ice was slippery.,The ice was slick.,"[ 1.2065704   1.2671366   2.7517567  ... -3.531938   -0.29952592
  1.8694248 ]",[ 0.8694426  0.7301833  3.0320156 ... -3.06492   -0.4116432  1.2953658]
131,The road was icy.,The road was glazed.,"[-0.10715501  0.41279373  1.6936642  ... -1.2284422  -1.3553926
  2.113265  ]","[ 0.8662403  -0.17237404  2.8798993  ... -1.0800817  -1.6597837
  2.9898713 ]"
132,The car skidded.,The car slid.,[ 0.9234793  3.3899767 -0.6021981 ... -1.5215589 -2.633684   2.1609356],[ 1.4661374  3.4699953  1.3596249 ... -1.0045893 -1.2260042  3.3386536]
133,The driver braked hard.,The driver slammed on the brakes.,"[-2.3470147   4.5733724   0.61093646 ... -0.7302616   0.57841486
  4.260325  ]","[-1.3426285   5.7078476   0.19131562 ... -1.1510578   1.0090705
  2.7140326 ]"
134,The accident was minor.,The accident was insignificant.,"[ 4.478577    2.6733725   0.75510025 ... -2.229987   -0.9965373
  2.4726706 ]","[ 5.5177317   2.6343892   1.8006661  ... -1.8106081  -0.11588583
  1.7089949 ]"
135,The damage was minimal.,The damage was slight.,"[ 0.6352803   3.87323     3.284677   ... -0.57676125 -1.3858842
  1.5126219 ]","[ 0.94876087  3.531503    3.6834717  ... -0.7748502  -1.248318
  1.4904467 ]"
136,The injury was serious.,The injury was severe.,"[ 0.38583267  4.6395617   2.8152738  ... -0.28744307 -0.38857645
  3.108218  ]","[-0.407782    4.3971004   3.204902   ... -0.27792615  0.04452782
  2.7076678 ]"
137,The pain was intense.,The pain was excruciating.,"[-2.3090153   3.8359246   2.4460385  ... -0.6162345   0.41549024
  0.06861869]","[-2.8360746   3.0540843   0.44780043 ... -0.19650273  0.71346086
  0.78058046]"
138,The doctor examined the patient.,The doctor checked the patient.,"[ 1.756951    4.619448    3.1934779  ... -0.87495536  0.58114976
  1.0775653 ]","[ 1.9897059   5.995684    2.9424505  ... -1.5629452  -0.23813224
  1.381272  ]"
139,The medicine was effective.,The medicine was efficacious.,[ 2.8703804  9.05279    2.293775  ... -1.4351251  2.817078   1.7269977],[ 2.5186267  9.556811   0.475096  ... -2.1842902  1.538468   0.674022 ]
140,The treatment was successful.,The treatment was effective.,[ 2.3197408  6.8746767  1.0308855 ... -2.9645412  1.1830392  2.018971 ],[ 2.4833674  6.6873817  1.452778  ... -2.426833   1.2991813  1.1223593]
141,The recovery was slow.,The recovery was gradual.,"[ 1.4003937   0.64215416  2.419724   ... -0.8784014   0.53363705
  2.695273  ]","[ 2.5756366   0.4328022   2.610389   ... -0.6924427   0.92948854
  1.7833468 ]"
142,The patient improved.,The patient progressed.,[ 4.6793313  4.2886114  1.5581543 ... -2.412851   1.6011155  1.7986364],"[ 4.608       2.6409483   2.2501338  ... -2.3674514   1.821301
  0.82958394]"
143,The health was good.,The health was excellent.,"[ 1.967173    2.9875457   3.9121792  ... -1.9899845   0.47954202
  3.4869187 ]",[ 1.978479   3.2688808  3.3470223 ... -1.9672445  0.933282   3.2353406]
144,The food was nutritious.,The food was wholesome.,"[-0.5728909   3.7804008   2.0627012  ... -0.07993875 -0.96286505
  1.2831147 ]","[-2.9975158e-01  2.4037998e+00  1.3171549e+00 ...  2.1975079e-01
 -2.3521781e-04  1.1695271e+00]"
145,The meal was satisfying.,The meal was fulfilling.,[0.27725118 0.8546364  2.0471828  ... 0.43807107 0.28981608 0.8770561 ],"[-0.3110327   0.40639934  1.5693357  ...  0.6216917   0.19249897
  0.9041278 ]"
146,The drink was refreshing.,The drink was revitalizing.,"[-0.41305548  2.30981     2.8837945  ...  0.5010781   1.4372175
  2.0287805 ]","[-0.69758373  2.8732688   2.2395103  ... -0.17295869  1.5322233
  1.6342925 ]"
147,The coffee was strong.,The coffee was potent.,"[-4.062727    2.432918    4.856356   ... -0.6476394   0.44108763
  2.9568262 ]","[-3.0604038   2.8296733   4.5208483  ... -1.1792377   0.45684814
  2.3104615 ]"
148,The tea was aromatic.,The tea was fragrant.,"[-1.0818174   2.9486456   4.4875135  ... -0.59678125 -0.61781025
  3.4033608 ]","[-0.22919767  2.804451    2.2647984  ... -0.5366201  -1.3394309
  2.941129  ]"
149,The dessert was sweet.,The dessert was sugary.,"[ 1.4227982   1.9868166   3.209903   ... -0.9222139   0.51943386
  1.2597075 ]","[ 0.6012126   1.776992    2.7398236  ... -2.3872302  -0.35490534
  1.109744  ]"
150,The cake was delicious.,The cake was delectable.,"[-0.45137024  1.6805824   2.3267398  ... -1.6104943   1.0510974
  2.9237742 ]",[-1.4927577  1.3021257  2.61653   ... -2.1343226  0.8269672  1.218003 ]
151,The pie was tasty.,The pie was flavorful.,"[-0.41202742  1.509244    2.926524   ... -1.9216096  -0.24555099
  1.4245161 ]","[-0.45822686  1.4574753   2.697042   ... -0.8625597  -0.6900499
  1.3345529 ]"
152,The bread was crusty.,The bread was hard-crusted.,"[-1.297271    0.838999    2.618726   ... -0.60070145 -0.10528476
  1.4495264 ]","[-2.0741131   0.8654294   1.9155914  ... -0.47925648 -0.06767004
  1.2313012 ]"
153,The cheese was sharp.,The cheese was pungent.,"[ 0.4389859   2.7010083   4.7260385  ...  0.32619557 -1.7322102
  0.85719717]","[-0.14974284  2.1314409   3.9060702  ... -0.406583   -2.1507447
  0.10494305]"
154,The wine was dry.,The wine was crisp.,"[-0.67019135  2.7483766   4.051609   ...  0.7174487   1.5467443
  1.7944252 ]","[-0.304926    3.1329997   3.4363143  ...  1.2654045  -0.04042811
  1.9284813 ]"
155,The beer was cold.,The beer was chilled.,[-1.8385636  1.1736726  2.4299545 ... -1.3179625  1.8091614  1.8208166],[-1.5431507  0.9639233  3.4415028 ... -1.29402    1.4595883  1.4312407]
156,The music was loud.,The music was boisterous.,"[-1.6391914   1.1626699   0.6415037  ... -0.31793243  0.58760184
  0.6413606 ]","[-0.6007786  -0.3091988  -0.10322571 ... -1.0640355   2.0276873
 -0.37201977]"
157,The concert was amazing.,The concert was spectacular.,"[-0.43497825  0.05399637  0.27371365 ... -0.8412048  -1.7090133
  2.1649246 ]","[-0.6426181  -0.20331636  0.4850102  ... -0.7156808  -2.0517955
  2.1750586 ]"
158,The performance was excellent.,The performance was superb.,"[-0.12848487  0.831233   -0.15236607 ... -1.3803401  -1.077743
  2.2867973 ]","[-0.3761873   0.9153921   0.12717585 ... -1.589494   -1.395087
  2.072449  ]"
159,The actor was talented.,The actor was gifted.,"[ 0.38745832  5.3761353   0.7518297  ...  0.43818897 -1.1367037
  3.2015939 ]","[-0.44965515  5.7368326   0.95025903 ...  0.04863965  0.43981868
  2.690229  ]"
160,The movie was funny.,The movie was hilarious.,"[-0.03905888  1.138922    1.4137161  ... -0.33162427  1.0771315
  3.3349755 ]","[-1.0795373   1.4359444   0.7392424  ...  0.06480077  2.1753676
  3.4665115 ]"
161,The book was captivating.,The book was enthralling.,"[-1.7303092   0.1380196   2.3573642  ... -0.64124626  2.9761372
  3.0793083 ]","[-0.8972792   0.08161806  0.9906747  ... -0.5006756   2.392351
  1.971578  ]"
162,The story was sad.,The story was heartbreaking.,"[-0.7594564  -0.5287908   1.9530491  ... -0.14667699 -1.3425986
  2.6695807 ]","[-1.3246365   0.30027348  1.5676537  ... -0.01198284 -1.7735891
  2.5283446 ]"
163,The poem was moving.,The poem was touching.,"[ 0.06791198  2.532846    3.121942   ... -2.3392227  -0.19189999
  0.35477713]","[ 0.11968558  2.8088756   2.8103642  ... -1.9864037  -0.99789083
  0.5044281 ]"
164,The painting was beautiful.,The painting was stunning.,"[-2.1309094   0.23582172  1.9391384  ... -1.173193   -1.2317463
  2.3325176 ]","[-3.189993    0.12729445  2.1104794  ... -1.0886167  -1.3434846
  2.3713746 ]"
165,The sculpture was impressive.,The sculpture was awe-inspiring.,"[-3.7822692   0.77648866  1.2711647  ... -2.021985    0.11321858
  2.3213108 ]","[-4.663284    0.31095907  0.6355349  ... -1.9846073   1.4650766
  1.6911026 ]"
166,The architecture was grand.,The architecture was majestic.,"[-2.2360425  -2.0331006   0.4025783  ... -0.48992673 -1.4477669
  2.0834203 ]","[-1.9911482  -1.5913379   1.0501207  ... -0.85692406 -0.45769772
  2.205698  ]"
167,The building was modern.,The building was contemporary.,"[-1.7683853  -2.5016513   0.7194842  ...  0.18696569 -3.4097042
  2.3865368 ]","[-2.102425   -3.556376    0.5084939  ...  0.13807121 -3.2787476
  2.7704241 ]"
168,The city was bustling.,The city was vibrant.,[-1.6715488 -2.653581   1.026329  ...  0.9193684 -1.0179012  1.8327557],[-0.7580854 -2.2981482  2.0331771 ...  0.9426139 -2.7385921  2.2039847]
169,The town was quiet.,The town was tranquil.,"[ 1.6020027  -3.6182942   0.6284276  ...  0.07462049 -0.36172038
  2.5900798 ]","[ 2.1446133  -3.5717762   1.1933656  ...  0.58866405 -1.0347911
  2.6697605 ]"
170,The countryside was peaceful.,The countryside was serene.,[ 1.5435241 -2.559651   1.1109741 ...  0.1926965  1.4409277  2.1946602],"[ 1.5412204  -3.002954    1.4190757  ...  0.42856044  1.0285475
  2.0256412 ]"
171,The landscape was breathtaking.,The landscape was stunning.,[-1.0346644 -3.5249581  2.354134  ... -0.9462532  0.6321879  1.6249666],"[-1.3592036  -3.942675    2.525149   ... -0.69683886  0.1268667
  1.9094635 ]"
172,The view was spectacular.,The view was magnificent.,"[-1.2020578  -2.2070365   2.3581412  ...  0.61146736 -0.4510409
  2.1983562 ]","[-1.1813122  -2.001986    2.218102   ...  0.66048557 -0.5240639
  2.0821426 ]"
173,The scenery was beautiful.,The scenery was picturesque.,[-1.0345337 -3.7038662  1.4970171 ... -0.8907443  0.6375813  1.6838434],"[-0.91241837 -4.687406    1.3035307  ... -0.7497156   1.1412697
  1.0597398 ]"
174,The sunset was colorful.,The sunset was vibrant.,[-1.0381575 -1.9654825  4.334777  ...  1.2014061 -2.8406932  1.5813544],"[-0.30823028 -1.9353306   4.3692236  ...  1.5400784  -3.681816
  1.7442995 ]"
175,The sunrise was glorious.,The sunrise was radiant.,[-0.3521835 -0.5318206  2.4629674 ...  1.0882583 -2.7589514  3.0443301],"[-0.24774191  0.57979363  2.6773257  ...  0.73610336 -3.4572494
  2.9695811 ]"
176,The stars were bright.,The stars were luminous.,"[-0.65810215 -0.45832887  1.4633982  ...  0.42517132 -2.9545367
  0.6185718 ]","[-0.34154102 -1.1419443   1.2648468  ... -0.3922594  -4.354465
 -0.17179936]"
177,The moon was full.,The moon was complete.,[-1.3120182 -1.3469856  2.4751947 ... -1.821262  -3.0241313  2.3831258],"[-1.412367    0.83454514  2.2582688  ... -0.5117032  -0.24908456
  1.4547094 ]"
178,The night was clear.,The night was cloudless.,"[ 1.0498905  -1.751106    2.0346394  ... -0.9369014  -1.2898626
 -0.04367864]","[ 0.5579639  -1.7241591   2.1172059  ... -0.30093017 -2.0873647
 -0.21904363]"
179,The weather was stormy.,The weather was tempestuous.,[-1.2157817 -1.7325519  0.5114983 ... -1.0485545 -3.5453596  1.5152732],"[-0.03028396 -2.4405963   0.9868129  ... -2.3190918  -3.846148
  1.3669025 ]"
180,The forecast was accurate.,The forecast was precise.,[ 0.8599428 -0.8148257  0.7223225 ... -0.6985622  0.7068259  3.3339772],"[ 0.46246472 -0.48042956  0.9333277  ... -0.3974374   0.8803183
  3.113959  ]"
181,The climate was temperate.,The climate was mild.,"[ 1.7354289  -1.2055353   1.2166058  ... -3.0184326  -0.25967428
  1.5900275 ]","[ 1.2498826  -1.8243275   1.4763463  ... -1.9378903  -0.41611037
  3.77765   ]"
182,The temperature was high.,The temperature was elevated.,[-0.3702239 -1.3021322  1.1738307 ... -0.5425505 -4.2912054  3.311988 ],"[ 0.07959952 -0.5085522   1.1293722  ... -0.7367757  -3.7051635
  3.1713774 ]"
183,The heat was intense.,The heat was sweltering.,[-3.533587   3.1701322  3.3346055 ... -0.2770205 -2.7058725  0.9957329],"[-2.9708793   1.7370685   2.965544   ... -0.07757895 -1.9538078
  1.5259348 ]"
184,The cold was biting.,The cold was piercing.,"[ 0.3455041  -0.36058986 -2.137911   ...  0.16800646 -0.41471156
  1.0268161 ]","[-0.03957772  1.351847   -1.8049924  ...  0.25528765 -0.09624042
  1.185283  ]"
185,The winter was harsh.,The winter was severe.,"[ 0.50453824 -3.2696261  -1.4306061  ... -1.800518   -1.3616606
  1.6665657 ]","[ 0.24701214 -2.7617872  -1.3553013  ... -1.5084006  -1.3278186
  1.6494277 ]"
186,The summer was hot.,The summer was scorching.,"[ 0.14094158 -3.0756726   2.1618721  ...  0.7140335  -0.7178048
  2.1628394 ]","[-0.02087477 -3.7339613   2.5443404  ...  0.59237975 -1.6508512
  1.9056557 ]"
187,The spring was pleasant.,The spring was delightful.,[ 3.0181565 -2.8744397  1.4468076 ... -0.7218911 -0.5360485  0.6828845],"[ 2.3618536  -2.3501246   1.2161286  ... -0.63736737 -0.6772727
  0.40815067]"
188,The autumn was crisp.,The autumn was clear.,"[ 0.9159703  -4.090798   -0.7522272  ... -1.8207426  -1.0996252
  0.43340164]","[ 0.89418316 -3.80808     1.0213822  ... -2.3094096  -0.83006275
  0.6577396 ]"
189,The season was beautiful.,The season was lovely.,"[ 2.851529   -4.436618   -0.6975088  ...  0.25681585 -1.2074474
  1.7029899 ]","[ 3.0205226  -5.524807   -0.7591779  ...  0.16677253 -1.127827
  1.6119019 ]"
190,The year was eventful.,The year was momentous.,"[-1.2445947  -5.406116    0.15969053 ...  0.05407302  0.17583668
  3.2997303 ]","[-1.5020231  -3.1282136   0.34282258 ...  0.12962294  0.32391277
  2.0084512 ]"
191,The time was fleeting.,The time was ephemeral.,"[-0.53364295 -2.3137672   2.259079   ... -0.09257428  1.4405758
  1.3881392 ]","[-0.43115482 -2.2602212   3.5001972  ... -0.49251842  0.7098308
  0.27022108]"
192,The moment was special.,The moment was unique.,"[-1.5343649   1.0330265   0.5425831  ...  0.20854545  0.4037932
  0.80923116]","[-1.9900888   1.3039396   0.4377223  ...  0.34220323  0.40986863
  0.9501937 ]"
193,The memory was cherished.,The memory was treasured.,"[-1.0175974   2.4896812   2.1977766  ... -1.7971184   0.41425163
  1.4320508 ]","[-0.33118573  3.0599356   1.3814656  ... -2.3964298   0.36030915
  0.6529024 ]"
194,The feeling was intense.,The feeling was profound.,"[-1.8622185   1.9860462   1.0143183  ... -0.0357603   0.8942444
  0.68122333]","[-1.243316    1.8079659   1.5722775  ... -0.37541276  1.600408
  0.12546685]"
195,The emotion was powerful.,The emotion was intense.,"[-1.3924185   5.0423865   2.7121565  ... -0.69409126 -0.6530892
  1.160567  ]","[-2.0706248   3.5562348   2.656962   ... -0.20093825 -0.87284976
  1.543835  ]"
196,The expression was clear.,The expression was lucid.,[ 0.6029707  2.7918944  1.9921668 ... -0.4438623  0.4524874  2.0714273],"[-0.03211422  1.723703    0.7122585  ... -0.9827965  -0.19009717
  2.3566275 ]"
197,The communication was effective.,The communication was successful.,"[ 1.9650993   5.152482    2.1282234  ... -2.4481254  -0.56181884
  0.6210017 ]","[ 1.5656092   6.4101706   1.9867239  ... -2.3019252  -0.41615796
  1.4610081 ]"
198,The interaction was positive.,The interaction was constructive.,[ 3.0461164  2.0743918  1.9988644 ... -1.8589655  0.1350009  0.9117441],"[ 2.3307881   2.1236224   1.9198059  ... -2.0365262  -0.07632885
  0.48458672]"
199,The relationship was complex.,The relationship was intricate.,[ 2.7738857  0.719607   1.5671419 ... -1.0653673 -0.7492578  2.5060146],"[ 2.865838    0.22179823  1.612868   ... -0.7742015  -0.65111697
  2.3329935 ]"
200,The connection was strong.,The connection was solid.,"[ 1.6017765   4.3098      3.4742475  ... -0.28683698 -1.1336161
  1.213053  ]","[ 1.7366562   3.9516463   3.2271638  ... -0.3374795  -0.50860876
  1.0813837 ]"
201,The bond was unbreakable.,The bond was indestructible.,"[ 0.8369896   4.1554456   2.1925972  ... -0.3803105  -0.04631022
  1.6026828 ]","[-0.41190553  5.135086    1.1578121  ... -1.4847968   0.33324137
  1.8821371 ]"
202,The love was deep.,The love was profound.,"[ 1.4466448   3.112329    2.6695168  ...  0.53318447 -1.585767
  1.7725499 ]","[ 1.9186134   3.104052    2.3062353  ... -0.0562886  -0.88205135
  0.9253311 ]"
203,The happiness was immense.,The happiness was boundless.,"[-0.41084307  2.2509081   1.5591965  ... -0.29943675  1.7631798
  0.7764491 ]","[ 0.71060777  2.348117    1.782468   ... -1.9444003   3.4473016
  0.02140305]"
204,The joy was overwhelming.,The joy was profound.,"[-2.046081    2.2639384   1.4298513  ... -0.12581272  0.4481422
  2.0037742 ]","[-1.2855563   1.9809545   2.1327577  ... -0.26522103  0.41285843
  1.6437242 ]"
205,The sadness was deep.,The sadness was profound.,"[-1.3892789   0.39884987  1.926553   ...  0.6965808  -1.4530722
  2.0587668 ]","[-1.2849311   0.43637338  1.3446448  ...  0.23030582 -0.5947989
  1.4693983 ]"
206,The anger was intense.,The anger was furious.,"[-2.2400613   4.839732    0.53930753 ...  0.7367296  -3.2151039
  2.8830724 ]","[-1.2212411   5.859391    0.58099264 ...  0.30009845 -2.6977918
  2.9617736 ]"
207,The fear was paralyzing.,The fear was debilitating.,"[-1.754194    4.0654173   0.15594138 ...  1.1272752   0.47262955
  1.3294283 ]","[-2.2685618   4.15121     1.0304077  ...  0.5606991   0.70455587
  1.6548268 ]"
208,The anxiety was overwhelming.,The anxiety was crushing.,"[-2.3379016   2.522982    0.01897688 ...  0.7131287   1.2383369
  2.5107694 ]",[-2.2322438  2.503048  -0.4598237 ...  1.8275789  1.3045352  1.4786984]
209,The stress was unbearable.,The stress was intolerable.,"[-2.438094    3.2367547   1.6858501  ...  1.4479406  -0.27233616
  1.619982  ]","[-2.7128973   3.6562614   1.5613894  ...  0.53818923 -0.05722809
  1.4361917 ]"
210,The problem was solved.,The problem was resolved.,"[ 1.9945266   2.3449907   2.4836392  ... -0.02383474 -0.9847722
  0.9816185 ]","[ 1.2147421   1.4469802   2.3874946  ... -0.17171843 -0.8610492
  1.1319664 ]"
211,The solution was simple.,The solution was straightforward.,[2.676948   4.9025373  0.4684661  ... 0.4148112  0.38922524 0.34268793],[2.472957   3.8678997  0.00855887 ... 0.14481585 0.6349989  0.54642254]
212,The answer was correct.,The answer was accurate.,"[ 1.7089844e-03  3.7733696e+00  5.9864300e-01 ... -5.6170356e-01
  3.3886904e-01  2.3083472e+00]","[-0.2736612   3.1888082   0.6299398  ... -1.2764248   0.16056113
  2.4073718 ]"
